stage,param_id,parameter_set,a,b,c,d,direction,side,side_sign,signal_time_utc,signal_move_cents,signal_sigma_cents,entry_time_utc,entry_time_dubai,entry_dubai_date,exit_time_utc,exit_time_dubai,hold_seconds,source_type,selected_symbol,mid_entry_px,mid_exit_px,mid_dynamic_cost_cents,mid_dynamic_pnl_cents,actual_entry_px,actual_exit_px,actual_pnl_cents,actual_fill_status,actual_entry_side,actual_exit_side,entry_px,exit_px,pnl_cents,fill_status,entry_fill_side,exit_fill_side,fill_model,full_period_label,selection_reason,is_in_sample_visual
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-02-18 07:00:00,3.999999999999204,10.027311231790412,2025-02-18 07:05:00,2025-02-18 11:05:00,2025-02-18,2025-02-18 11:05:00,2025-02-18 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\J25,75.475,75.755,3.0189999999999997,-31.019000000000112,75.47,75.76,-29.000000000000625,actual_bid_ask,bid,ask,75.475,75.755,-31.019000000000112,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-02-19 07:00:00,3.999999999999204,8.662147308711004,2025-02-19 07:05:00,2025-02-19 11:05:00,2025-02-19,2025-02-19 11:05:00,2025-02-19 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\J25,76.225,76.205,3.049,-1.0490000000003978,76.22,76.21,1.0000000000005116,actual_bid_ask,bid,ask,76.225,76.205,-1.0490000000003978,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-02-20 07:00:18,-3.50000000000108,10.237256344068992,2025-02-20 07:05:18,2025-02-20 11:05:18,2025-02-20,2025-02-20 11:05:18,2025-02-20 15:05:18,14400,parquet_prompt_bid_ask,F:BRN\J25,75.995,76.24000000000001,3.0398,21.460200000000455,76.0,76.23,23.000000000000398,actual_bid_ask,ask,bid,75.995,76.24000000000001,21.460200000000455,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-02-21 07:00:00,-6.499999999999773,10.357901871712821,2025-02-21 07:05:00,2025-02-21 11:05:00,2025-02-21,2025-02-21 11:05:00,2025-02-21 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\J25,76.305,75.725,3.0522000000000005,-61.05220000000125,76.31,75.72,-59.00000000000034,actual_bid_ask,ask,bid,76.305,75.725,-61.05220000000125,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-02-24 07:00:00,7.9999999999998295,8.91676039252453,2025-02-24 07:05:00,2025-02-24 11:05:00,2025-02-24,2025-02-24 11:05:00,2025-02-24 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\J25,74.44,74.61,2.9776,-19.97760000000017,74.43,74.62,-18.999999999999773,actual_bid_ask,bid,ask,74.44,74.61,-19.97760000000017,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-02-25 07:00:47,-3.0000000000001137,8.368626394246967,2025-02-25 07:05:47,2025-02-25 11:05:47,2025-02-25,2025-02-25 11:05:47,2025-02-25 15:05:47,14400,parquet_prompt_bid_ask,F:BRN\J25,75.05000000000001,74.63499999999999,3.0020000000000007,-44.50200000000205,75.06,74.63,-43.00000000000068,actual_bid_ask,ask,bid,75.05000000000001,74.63499999999999,-44.50200000000205,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-02-26 07:00:00,3.0000000000001137,9.851340825719454,2025-02-26 07:05:00,2025-02-26 11:05:00,2025-02-26,2025-02-26 11:05:00,2025-02-26 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\J25,73.21000000000001,72.99000000000001,2.9284000000000003,19.071599999999886,73.2,73.0,20.000000000000284,actual_bid_ask,bid,ask,73.21000000000001,72.99000000000001,19.071599999999886,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-02-27 07:00:00,-3.0000000000001137,5.917301113988618,2025-02-27 07:05:00,2025-02-27 11:05:00,2025-02-27,2025-02-27 11:05:00,2025-02-27 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\J25,72.655,73.31,2.9062,62.593800000000115,72.67,73.3,62.999999999999545,actual_bid_ask,ask,bid,72.655,73.31,62.593800000000115,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-02-28 07:00:04,-3.50000000000108,10.784609862873047,2025-02-28 07:05:04,2025-02-28 11:05:04,2025-02-28,2025-02-28 11:05:04,2025-02-28 15:05:04,14400,parquet_prompt_bid_ask,F:BRN\J25,73.425,73.05,2.937,-40.437,73.44,73.03,-40.99999999999966,actual_bid_ask,ask,bid,73.425,73.05,-40.437,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-03 07:00:00,-3.50000000000108,8.904338432063192,2025-03-03 07:05:00,2025-03-03 11:05:00,2025-03-03,2025-03-03 11:05:00,2025-03-03 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,72.86500000000001,72.91,2.9146000000000005,1.585399999998749,72.87,72.9,3.0000000000001137,actual_bid_ask,ask,bid,72.86500000000001,72.91,1.585399999998749,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-04 07:00:11,-3.0000000000001137,9.594067789140748,2025-03-04 07:05:11,2025-03-04 11:05:11,2025-03-04,2025-03-04 11:05:11,2025-03-04 15:05:11,14400,parquet_prompt_bid_ask,F:BRN\K25,71.03,70.755,2.8412,-30.34120000000057,71.04,70.75,-29.000000000000625,actual_bid_ask,ask,bid,71.03,70.755,-30.34120000000057,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-05 07:00:00,13.999999999998636,10.651485398269141,2025-03-05 07:05:00,2025-03-05 11:05:00,2025-03-05,2025-03-05 11:05:00,2025-03-05 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,71.02000000000001,70.13499999999999,2.8408000000000007,85.65920000000193,71.01,70.14,87.00000000000045,actual_bid_ask,bid,ask,71.02000000000001,70.13499999999999,85.65920000000193,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-06 07:00:12,3.499999999999659,10.784609862872946,2025-03-06 07:05:12,2025-03-06 11:05:12,2025-03-06,2025-03-06 11:05:12,2025-03-06 15:05:12,14400,parquet_prompt_bid_ask,F:BRN\K25,69.775,69.275,2.7910000000000004,47.209,69.77,69.28,48.99999999999949,actual_bid_ask,bid,ask,69.775,69.275,47.209,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-07 07:00:00,-3.999999999999204,10.27374079199091,2025-03-07 07:05:00,2025-03-07 11:05:00,2025-03-07,2025-03-07 11:05:00,2025-03-07 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,69.57,70.62,2.7828,102.21720000000114,69.58,70.61,103.00000000000011,actual_bid_ask,ask,bid,69.57,70.62,102.21720000000114,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-10 07:00:00,23.99999999999949,13.79440880522796,2025-03-10 07:05:00,2025-03-10 11:05:00,2025-03-10,2025-03-10 11:05:00,2025-03-10 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,70.315,70.515,2.8125999999999998,-22.812600000000284,70.31,70.52,-20.999999999999375,actual_bid_ask,bid,ask,70.315,70.515,-22.812600000000284,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-11 07:00:00,7.499999999998863,12.621697747531032,2025-03-11 07:05:00,2025-03-11 11:05:00,2025-03-11,2025-03-11 11:05:00,2025-03-11 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,69.35499999999999,70.05000000000001,2.7741999999999996,-72.27420000000215,69.35,70.06,-71.0000000000008,actual_bid_ask,bid,ask,69.35499999999999,70.05000000000001,-72.27420000000215,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-12 07:00:00,-12.000000000000455,13.172562317140258,2025-03-12 07:05:00,2025-03-12 11:05:00,2025-03-12,2025-03-12 11:05:00,2025-03-12 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,69.63,70.17500000000001,2.7851999999999997,51.71480000000159,69.64,70.17,53.000000000000114,actual_bid_ask,ask,bid,69.63,70.17500000000001,51.71480000000159,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-13 07:00:59,3.499999999999659,10.853969029387747,2025-03-13 07:05:59,2025-03-13 11:05:59,2025-03-13,2025-03-13 11:05:59,2025-03-13 15:05:59,14400,parquet_prompt_bid_ask,F:BRN\K25,70.905,70.78999999999999,2.8362000000000003,8.66380000000091,70.9,70.8,10.000000000000853,actual_bid_ask,bid,ask,70.905,70.78999999999999,8.66380000000091,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-14 07:00:00,11.50000000000091,12.135004654532453,2025-03-14 07:05:00,2025-03-14 11:05:00,2025-03-14,2025-03-14 11:05:00,2025-03-14 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,70.63,70.545,2.8251999999999997,5.674799999999375,70.62,70.55,7.000000000000739,actual_bid_ask,bid,ask,70.63,70.545,5.674799999999375,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-17 07:00:00,15.000000000000568,10.413224371010745,2025-03-17 07:05:00,2025-03-17 11:05:00,2025-03-17,2025-03-17 11:05:00,2025-03-17 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,71.185,71.465,2.8474,-30.847400000000114,71.18,71.47,-28.999999999999204,actual_bid_ask,bid,ask,71.185,71.465,-30.847400000000114,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-18 07:00:12,-3.0000000000001137,9.002223182889617,2025-03-18 07:05:12,2025-03-18 11:05:12,2025-03-18,2025-03-18 11:05:12,2025-03-18 15:05:12,14400,parquet_prompt_bid_ask,F:BRN\K25,71.465,71.91499999999999,2.8586,42.14139999999886,71.47,71.91,43.99999999999977,actual_bid_ask,ask,bid,71.465,71.91499999999999,42.14139999999886,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-19 07:00:00,-3.999999999999204,10.200437052620009,2025-03-19 07:05:00,2025-03-19 11:05:00,2025-03-19,2025-03-19 11:05:00,2025-03-19 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,70.18,70.38,2.8072000000000004,17.19279999999886,70.19,70.37,18.000000000000682,actual_bid_ask,ask,bid,70.18,70.38,17.19279999999886,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-20 07:00:17,-3.0000000000001137,7.617561115871757,2025-03-20 07:05:17,2025-03-20 11:05:17,2025-03-20,2025-03-20 11:05:17,2025-03-20 15:05:17,14400,parquet_prompt_bid_ask,F:BRN\K25,71.205,70.82499999999999,2.8482,-40.848200000000965,71.21,70.82,-39.00000000000006,actual_bid_ask,ask,bid,71.205,70.82499999999999,-40.848200000000965,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-21 07:00:00,-6.000000000000227,11.271671733046956,2025-03-21 07:05:00,2025-03-21 11:05:00,2025-03-21,2025-03-21 11:05:00,2025-03-21 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,72.13499999999999,71.655,2.8853999999999997,-50.885399999998974,72.14,71.65,-48.99999999999949,actual_bid_ask,ask,bid,72.13499999999999,71.655,-50.885399999998974,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-24 07:00:00,3.999999999999204,9.275716172126831,2025-03-24 07:05:00,2025-03-24 11:05:00,2025-03-24,2025-03-24 11:05:00,2025-03-24 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,72.155,72.725,2.8862,-59.88619999999932,72.15,72.73,-57.99999999999983,actual_bid_ask,bid,ask,72.155,72.725,-59.88619999999932,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-25 07:00:00,15.500000000000114,9.336217261373674,2025-03-25 07:05:00,2025-03-25 11:05:00,2025-03-25,2025-03-25 11:05:00,2025-03-25 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,73.045,73.375,2.9218,-35.92179999999983,73.04,73.38,-33.99999999999892,actual_bid_ask,bid,ask,73.045,73.375,-35.92179999999983,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-03-26 07:00:00,3.0000000000001137,8.095147085560289,2025-03-26 07:05:00,2025-03-26 11:05:00,2025-03-26,2025-03-26 11:05:00,2025-03-26 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,73.35,73.62,2.9339999999999997,-29.934000000001024,73.34,73.63,-28.999999999999204,actual_bid_ask,bid,ask,73.35,73.62,-29.934000000001024,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-27 07:00:00,-8.500000000000796,12.238998304135592,2025-03-27 07:05:00,2025-03-27 11:05:00,2025-03-27,2025-03-27 11:05:00,2025-03-27 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,73.57499999999999,73.53999999999999,2.9429999999999996,-6.4429999999996586,73.58,73.53,-4.999999999999716,actual_bid_ask,ask,bid,73.57499999999999,73.53999999999999,-6.4429999999996586,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-28 07:00:00,-7.500000000000284,10.284819652588094,2025-03-28 07:05:00,2025-03-28 11:05:00,2025-03-28,2025-03-28 11:05:00,2025-03-28 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,73.77000000000001,73.87,2.9508000000000005,7.049199999999431,73.78,73.86,7.9999999999998295,actual_bid_ask,ask,bid,73.77000000000001,73.87,7.049199999999431,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-03-31 07:00:00,-7.500000000000284,11.949815156224847,2025-03-31 07:05:00,2025-03-31 11:05:00,2025-03-31,2025-03-31 11:05:00,2025-03-31 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\K25,73.5,74.19,2.94,66.05999999999977,73.51,74.17,65.99999999999966,actual_bid_ask,ask,bid,73.5,74.19,66.05999999999977,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-01 07:00:11,3.999999999999204,12.189079211692508,2025-04-01 07:05:11,2025-04-01 11:05:11,2025-04-01,2025-04-01 11:05:11,2025-04-01 15:05:11,14400,parquet_prompt_bid_ask,F:BRN\M25,74.945,74.92500000000001,2.9978,-0.9978000000018188,74.94,74.93,0.9999999999990905,actual_bid_ask,bid,ask,74.945,74.92500000000001,-0.9978000000018188,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-02 07:00:00,-17.99999999999926,14.796676459304287,2025-04-02 07:05:00,2025-04-02 11:05:00,2025-04-02,2025-04-02 11:05:00,2025-04-02 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,74.285,73.975,2.9714,-33.97140000000023,74.29,73.97,-32.00000000000074,actual_bid_ask,ask,bid,74.285,73.975,-33.97140000000023,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-03 07:00:00,-27.999999999998693,19.2294012426614,2025-04-03 07:05:00,2025-04-03 11:05:00,2025-04-03,2025-04-03 11:05:00,2025-04-03 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,72.655,71.57499999999999,2.9062,-110.90620000000125,72.66,71.57,-109.00000000000034,actual_bid_ask,ask,bid,72.655,71.57499999999999,-110.90620000000125,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-04 07:00:00,-30.000000000001137,16.25259204537633,2025-04-04 07:05:00,2025-04-04 11:05:00,2025-04-04,2025-04-04 11:05:00,2025-04-04 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,68.975,65.55000000000001,2.759,-345.2589999999983,68.98,65.54,-343.9999999999998,actual_bid_ask,ask,bid,68.975,65.55000000000001,-345.2589999999983,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-07 07:00:00,-30.000000000000426,47.18301387386417,2025-04-07 07:05:00,2025-04-07 11:05:00,2025-04-07,2025-04-07 11:05:00,2025-04-07 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,63.3,64.11500000000001,2.532,78.9680000000012,63.31,64.11,79.99999999999972,actual_bid_ask,ask,bid,63.3,64.11500000000001,78.9680000000012,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-08 07:00:00,23.499999999999943,24.27489581814436,2025-04-08 07:05:00,2025-04-08 11:05:00,2025-04-08,2025-04-08 11:05:00,2025-04-08 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,64.88499999999999,64.17,2.5953999999999997,68.90459999999892,64.88,64.18,69.99999999999886,actual_bid_ask,bid,ask,64.88499999999999,64.17,68.90459999999892,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-09 07:02:03,-12.5,39.10259129411175,2025-04-09 07:07:03,2025-04-09 11:07:03,2025-04-09,2025-04-09 11:07:03,2025-04-09 15:07:03,14400,parquet_prompt_bid_ask,F:BRN\M25,61.32,59.2,2.4528,-214.45279999999974,61.33,59.19,-214.00000000000006,actual_bid_ask,ask,bid,61.32,59.2,-214.45279999999974,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-10 07:00:00,11.499999999999488,29.659150875971918,2025-04-10 07:05:00,2025-04-10 11:05:00,2025-04-10,2025-04-10 11:05:00,2025-04-10 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,64.91,63.864999999999995,2.5964,101.90360000000017,64.9,63.87,103.00000000000082,actual_bid_ask,bid,ask,64.91,63.864999999999995,101.90360000000017,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-11 07:00:00,18.50000000000165,23.84062971792765,2025-04-11 07:05:00,2025-04-11 11:05:00,2025-04-11,2025-04-11 11:05:00,2025-04-11 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,63.75,63.435,2.5500000000000003,28.949999999999772,63.74,63.44,30.000000000000426,actual_bid_ask,bid,ask,63.75,63.435,28.949999999999772,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-14 07:00:00,-16.99999999999875,17.277305366041553,2025-04-14 07:05:00,2025-04-14 11:05:00,2025-04-14,2025-04-14 11:05:00,2025-04-14 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,64.62,65.64500000000001,2.5848000000000004,99.91520000000057,64.63,65.64,101.00000000000051,actual_bid_ask,ask,bid,64.62,65.64500000000001,99.91520000000057,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-15 07:00:00,8.00000000000125,15.830466471485485,2025-04-15 07:05:00,2025-04-15 11:05:00,2025-04-15,2025-04-15 11:05:00,2025-04-15 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,65.31,64.68,2.6124,60.387599999999544,65.3,64.69,60.99999999999994,actual_bid_ask,bid,ask,65.31,64.68,60.387599999999544,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-16 07:00:48,4.999999999999716,16.14406720931612,2025-04-16 07:05:48,2025-04-16 11:05:48,2025-04-16,2025-04-16 11:05:48,2025-04-16 15:05:48,14400,parquet_prompt_bid_ask,F:BRN\M25,64.205,65.305,2.5682,-112.56820000000086,64.2,65.31,-110.99999999999994,actual_bid_ask,bid,ask,64.205,65.305,-112.56820000000086,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-17 07:00:00,-19.000000000001194,14.401898306102586,2025-04-17 07:05:00,2025-04-17 11:05:00,2025-04-17,2025-04-17 11:05:00,2025-04-17 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,66.265,66.53999999999999,2.6506000000000003,24.849399999999147,66.27,66.53,26.00000000000051,actual_bid_ask,ask,bid,66.265,66.53999999999999,24.849399999999147,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
