stage,schedule,fill_model,fold,train_start,train_end_exclusive,test_start,test_end_exclusive,param_id,parameter_set,a,b,c,d,direction,total_pnl_cents,trades,daily_sharpe,win_rate,profit_factor,max_drawdown_cents,top_trade_pnl_cents,top_trade_removed_pnl_cents,subfold_1_pnl_cents,subfold_2_pnl_cents,subfold_3_pnl_cents,profitable_train_subfolds,consistency_gate_pass,top_trade_gate_pass,neighborhood_count,neighborhood_gate_pass,survives_base_gates,survives_all_gates,eligible_for_selection,selection_mode,z_sharpe,z_top_trade_removed_pnl,z_profit_factor,z_neighborhood_count,z_drawdown,composite_score,is_winner,winner_is_top_composite,rank,elimination_reason,stage2_source
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.3_c3600_d7200_reversal,a=100s | b=0.3x sigma | c=3600s | d=7200s | reversal,100,0.3,3600,7200,reversal,-271.91919999999675,58,-4.097592456852329,0.25862068965517243,0.4747686556958607,-337.80919999999696,65.89000000000023,-337.80919999999696,-52.991199999998194,-167.9228000000008,-51.005199999997814,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.3_c3600_d14400_reversal,a=100s | b=0.3x sigma | c=3600s | d=14400s | reversal,100,0.3,3600,14400,reversal,-293.4191999999958,58,-2.6940689030818787,0.39655172413793105,0.6470289335533974,-450.3885999999965,82.45019999999943,-375.8693999999952,-41.49119999999728,-211.92279999999982,-40.00519999999857,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.5_c900_d7200_reversal,a=100s | b=0.5x sigma | c=900s | d=7200s | reversal,100,0.5,900,7200,reversal,-101.41479999999554,58,-1.5838673567987331,0.43103448275862066,0.7477065543934049,-175.14219999999855,63.88900000000063,-165.30379999999616,9.509600000002521,-94.92080000000038,-16.003599999997668,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.5_c900_d14400_continuation,a=100s | b=0.5x sigma | c=900s | d=14400s | continuation,100,0.5,900,14400,continuation,-301.41480000000325,58,-2.7745738974386627,0.5,0.6284343480415439,-392.2106000000005,53.52679999999952,-354.9416000000028,-269.4904000000016,-15.920800000000453,-16.003600000001228,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.5_c900_d14400_reversal,a=100s | b=0.5x sigma | c=900s | d=14400s | reversal,100,0.5,900,14400,reversal,11.58520000000337,58,0.10668107264799723,0.4827586206896552,1.0175626149092176,-326.27180000000044,82.45019999999943,-70.86499999999606,167.50960000000163,-91.92079999999955,-64.00359999999878,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.5_c1800_d7200_reversal,a=100s | b=0.5x sigma | c=1800s | d=7200s | reversal,100,0.5,1800,7200,reversal,-116.41360000000105,58,-1.7825157881437184,0.39655172413793105,0.7246341776110188,-195.1580000000002,63.88900000000063,-180.3026000000017,16.50960000000042,-79.92120000000264,-53.00199999999884,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.5_c1800_d14400_reversal,a=100s | b=0.5x sigma | c=1800s | d=14400s | reversal,100,0.5,1800,14400,reversal,-115.9135999999973,58,-1.0569692683140686,0.4827586206896552,0.8429746513064522,-391.90479999999945,82.45019999999943,-198.36379999999673,68.00960000000259,-102.9212000000009,-81.00199999999896,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.5_c3600_d7200_reversal,a=100s | b=0.5x sigma | c=3600s | d=7200s | reversal,100,0.5,3600,7200,reversal,-129.4213999999992,58,-1.9141686329951204,0.3620689655172414,0.7039243892105396,-205.985,65.39020000000068,-194.81159999999988,53.502600000000164,-145.92240000000018,-37.00159999999917,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.5_c3600_d14400_reversal,a=100s | b=0.5x sigma | c=3600s | d=14400s | reversal,100,0.5,3600,14400,reversal,-46.92139999999535,58,-0.43101280964188615,0.5,0.9317954529332958,-276.0033999999957,82.45019999999943,-129.37159999999477,90.00260000000105,-143.9223999999977,6.998400000001315,2,True,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.7_c900_d7200_reversal,a=100s | b=0.7x sigma | c=900s | d=7200s | reversal,100,0.7,900,7200,reversal,-89.92519999999604,58,-1.3610715688720862,0.46551724137931033,0.7823501819855914,-204.64739999999944,63.88900000000063,-153.81419999999667,-51.99399999999695,-61.922000000001255,23.99080000000219,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.7_c1800_d7200_reversal,a=100s | b=0.7x sigma | c=1800s | d=7200s | reversal,100,0.7,1800,7200,reversal,-317.409800000003,58,-4.976581817401447,0.39655172413793105,0.3987423609108938,-247.6146000000038,24.449599999999602,-341.85940000000255,-203.4849999999984,-66.92440000000381,-47.00040000000073,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a100_b0.7_c1800_d14400_reversal,a=100s | b=0.7x sigma | c=1800s | d=14400s | reversal,100,0.7,1800,14400,reversal,-342.40979999999877,58,-3.130450284759595,0.43103448275862066,0.6068163508273617,-480.98239999999885,82.45019999999943,-424.8599999999982,-243.48499999999615,-99.9244000000015,0.9995999999989671,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d1800_reversal,a=120s | b=0.3x sigma | c=900s | d=1800s | reversal,120,0.3,900,1800,reversal,-135.92119999999468,58,-4.480479632765302,0.29310344827586204,0.45049928442638437,-153.9669999999976,24.989600000000568,-160.91079999999525,-46.992399999995826,-54.92279999999838,-34.00600000000048,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d3600_reversal,a=120s | b=0.3x sigma | c=900s | d=3600s | reversal,120,0.3,900,3600,reversal,-156.9211999999948,58,-3.3748900685338947,0.3793103448275862,0.5400584565638298,-178.7557999999958,42.98960000000054,-199.91079999999533,-55.992399999996174,-46.922799999999974,-54.005999999998636,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d5400_reversal,a=120s | b=0.3x sigma | c=900s | d=5400s | reversal,120,0.3,900,5400,reversal,-179.92119999999872,58,-3.322358797836124,0.3448275862068966,0.5551066208852232,-213.8097999999982,38.98960000000063,-218.91079999999934,-81.99239999999952,-26.9228000000004,-71.0059999999988,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d7200_continuation,a=120s | b=0.3x sigma | c=900s | d=7200s | continuation,120,0.3,900,7200,continuation,-183.92120000000074,58,-2.727951395865539,0.3793103448275862,0.6052603564824275,-167.54299999999893,36.418200000000056,-220.3394000000008,-96.99240000000154,-53.92279999999787,-33.00600000000139,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d7200_reversal,a=120s | b=0.3x sigma | c=900s | d=7200s | reversal,120,0.3,900,7200,reversal,-105.92119999999922,58,-1.571348262396762,0.43103448275862066,0.7475927214496131,-180.03420000000153,68.38860000000079,-174.3098,-4.992399999998497,-53.92280000000213,-47.00599999999861,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d9600_continuation,a=120s | b=0.3x sigma | c=900s | d=9600s | continuation,120,0.3,900,9600,continuation,-157.92120000000236,58,-1.93092189950503,0.46551724137931033,0.7170718738041177,-162.03520000000043,49.918199999999146,-207.8394000000015,-86.99240000000208,-10.922800000000024,-60.006000000000284,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d9600_reversal,a=120s | b=0.3x sigma | c=900s | d=9600s | reversal,120,0.3,900,9600,reversal,-131.92119999999764,58,-1.6131869505538567,0.43103448275862066,0.7590200432415567,-213.14659999999736,64.98960000000042,-196.91079999999806,-14.992399999997936,-96.92279999999997,-20.005999999999702,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d12000_continuation,a=120s | b=0.3x sigma | c=900s | d=12000s | continuation,120,0.3,900,12000,continuation,-221.4212000000029,58,-2.096551895064733,0.4482758620689655,0.689613795415916,-218.22800000000393,59.9182,-281.3394000000029,-122.4924000000025,-14.922800000000649,-84.00599999999977,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d12000_reversal,a=120s | b=0.3x sigma | c=900s | d=12000s | reversal,120,0.3,900,12000,reversal,-68.42119999999716,58,-0.6480878859791788,0.4482758620689655,0.892934086610146,-275.04679999999746,77.45019999999971,-145.87139999999687,20.507600000002462,-92.92279999999934,3.993999999999775,2,True,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,-163.92120000000048,58,-1.4959645932038208,0.5344827586206896,0.7790554392642777,-313.517999999998,54.41820000000074,-218.3394000000012,-159.9923999999975,-1.9228000000011107,-2.006000000001862,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c900_d14400_reversal,a=120s | b=0.3x sigma | c=900s | d=14400s | reversal,120,0.3,900,14400,reversal,-125.92119999999954,58,-1.149532372865385,0.43103448275862066,0.8293700274615166,-410.95559999999796,80.4501999999984,-206.37139999999795,58.007599999997495,-105.92279999999889,-78.00599999999811,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1200_d7200_reversal,a=120s | b=0.3x sigma | c=1200s | d=7200s | reversal,120,0.3,1200,7200,reversal,-323.917800000002,58,-4.8318007431907795,0.3620689655172414,0.4048029158828217,-395.0320000000028,66.38979999999977,-390.30760000000174,-177.98980000000032,-92.92160000000362,-53.00639999999812,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1200_d14400_reversal,a=120s | b=0.3x sigma | c=1200s | d=14400s | reversal,120,0.3,1200,14400,reversal,-548.9178000000035,58,-5.1887661074229,0.3793103448275862,0.42347495216961034,-622.5532000000036,80.4501999999984,-629.3680000000019,-325.98980000000427,-98.92160000000243,-124.00639999999677,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1500_d7200_reversal,a=120s | b=0.3x sigma | c=1500s | d=7200s | reversal,120,0.3,1500,7200,reversal,-251.91240000000218,58,-3.8890479454333335,0.39655172413793105,0.48474625360035795,-188.02660000000492,47.98979999999955,-299.9022000000017,-137.98720000000048,-81.92120000000438,-32.003999999997326,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1500_d14400_continuation,a=120s | b=0.3x sigma | c=1500s | d=14400s | continuation,120,0.3,1500,14400,continuation,-115.41239999999696,58,-1.0629659314482003,0.5344827586206896,0.8381725388954159,-300.0603999999983,54.41820000000074,-169.8305999999977,-91.48719999999587,6.0788000000015465,-30.00400000000269,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1500_d14400_reversal,a=120s | b=0.3x sigma | c=1500s | d=14400s | reversal,120,0.3,1500,14400,reversal,-174.41240000000303,58,-1.6063595461633882,0.4482758620689655,0.7698314267035125,-372.9056000000011,80.4501999999984,-254.86260000000144,-10.487200000004165,-113.92120000000159,-50.00399999999729,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d1800_reversal,a=120s | b=0.3x sigma | c=1800s | d=1800s | reversal,120,0.3,1800,1800,reversal,-154.41799999999773,58,-5.295319346074134,0.3103448275862069,0.38410817373464234,-185.99720000000133,20.491400000000397,-174.90939999999813,-5.4911999999959065,-74.9212000000008,-74.00560000000105,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d3600_reversal,a=120s | b=0.3x sigma | c=1800s | d=3600s | reversal,120,0.3,1800,3600,reversal,-184.91800000000129,58,-3.982351991359501,0.3275862068965517,0.4865471225558497,-222.65200000000152,42.49140000000028,-227.40940000000157,-27.9911999999996,-88.92120000000156,-68.00560000000013,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d5400_reversal,a=120s | b=0.3x sigma | c=1800s | d=5400s | reversal,120,0.3,1800,5400,reversal,-185.4180000000051,58,-3.443343068760838,0.3448275862068966,0.54154930413247,-246.65980000000246,33.888599999999485,-219.30660000000458,-14.491200000002642,-100.9212000000013,-70.00560000000114,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d7200_continuation,a=120s | b=0.3x sigma | c=1800s | d=7200s | continuation,120,0.3,1800,7200,continuation,-180.41799999999824,58,-2.7205131195606644,0.39655172413793105,0.6058968033206247,-165.03979999999706,36.418200000000056,-216.8361999999983,-116.49120000000084,-23.921199999996738,-40.00560000000071,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d7200_reversal,a=120s | b=0.3x sigma | c=1800s | d=7200s | reversal,120,0.3,1800,7200,reversal,-109.41800000000174,58,-1.6499487296470625,0.41379310344827586,0.7390752765609363,-192.40540000000397,68.38860000000079,-177.80660000000253,14.508800000000825,-83.92120000000327,-40.00559999999929,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d9600_reversal,a=120s | b=0.3x sigma | c=1800s | d=9600s | reversal,120,0.3,1800,9600,reversal,-148.41799999999822,58,-1.8179224195517782,0.39655172413793105,0.7328413698607477,-229.26120000000026,63.49140000000037,-211.90939999999858,11.508800000002132,-115.92120000000116,-44.00559999999919,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d12000_reversal,a=120s | b=0.3x sigma | c=1800s | d=12000s | reversal,120,0.3,1800,12000,reversal,-190.91800000000433,58,-1.8011136064273643,0.3793103448275862,0.7336299728297445,-384.9054000000036,77.45019999999971,-268.36820000000404,3.0087999999999155,-132.92120000000276,-61.00560000000151,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d14400_continuation,a=120s | b=0.3x sigma | c=1800s | d=14400s | continuation,120,0.3,1800,14400,continuation,-199.91799999999614,58,-1.8431023108556146,0.46551724137931033,0.7371996603226979,-306.0649999999985,54.41820000000074,-254.3361999999969,-159.99119999999607,-3.921199999999294,-36.00560000000078,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c1800_d14400_reversal,a=120s | b=0.3x sigma | c=1800s | d=14400s | reversal,120,0.3,1800,14400,reversal,-89.91800000000384,58,-0.8292195360221312,0.5,0.8724862556639319,-363.8842000000027,80.4501999999984,-170.36820000000225,58.00879999999603,-103.92120000000071,-44.00559999999919,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c2400_d7200_reversal,a=120s | b=0.3x sigma | c=2400s | d=7200s | reversal,120,0.3,2400,7200,reversal,-226.91500000000357,58,-3.362034572545964,0.3793103448275862,0.5362069839463394,-293.3048000000033,66.38979999999977,-293.30480000000335,-103.99100000000011,-76.91920000000253,-46.00480000000094,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c2400_d14400_reversal,a=120s | b=0.3x sigma | c=2400s | d=14400s | reversal,120,0.3,2400,14400,reversal,-268.9150000000058,58,-2.512753137412505,0.4827586206896552,0.6592150140805099,-456.8842000000012,80.4501999999984,-349.3652000000042,-110.9910000000051,-132.9191999999999,-25.004800000000852,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c3000_d7200_reversal,a=120s | b=0.3x sigma | c=3000s | d=7200s | reversal,120,0.3,3000,7200,reversal,-319.4118000000011,58,-4.810215803609502,0.3103448275862069,0.4161842230803067,-391.6380000000027,68.38860000000079,-387.8004000000019,-149.48860000000064,-143.92000000000127,-26.00319999999923,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c3000_d14400_reversal,a=120s | b=0.3x sigma | c=3000s | d=14400s | reversal,120,0.3,3000,14400,reversal,-375.4118000000006,58,-3.4711627505369007,0.43103448275862066,0.5642931720363454,-474.13800000000225,80.4501999999984,-455.861999999999,-254.4886000000018,-132.9199999999992,11.99680000000032,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c3600_d1800_reversal,a=120s | b=0.3x sigma | c=3600s | d=1800s | reversal,120,0.3,3600,1800,reversal,-161.41739999999564,58,-5.5286154926528095,0.25862068965517243,0.36581323916636854,-192.9987999999999,25.98919999999966,-187.4065999999953,-0.48899999999548527,-80.92359999999961,-80.00480000000056,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c3600_d3600_reversal,a=120s | b=0.3x sigma | c=3600s | d=3600s | reversal,120,0.3,3600,3600,reversal,-211.4174000000006,58,-4.579796941958045,0.27586206896551724,0.4433606873324127,-234.65560000000053,43.98919999999963,-255.40660000000025,-38.489000000000004,-107.92359999999992,-65.0048000000007,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c3600_d5400_reversal,a=120s | b=0.3x sigma | c=3600s | d=5400s | reversal,120,0.3,3600,5400,reversal,-234.91740000000337,58,-4.205604266325286,0.27586206896551724,0.47672990437495794,-278.16340000000287,39.98919999999971,-274.9066000000031,-20.989000000000992,-149.9236000000008,-64.00480000000162,0,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
2,3m_train_1m_test,mid_dynamic_cost,3m_train_1m_test_2026-02,2025-11-01,2026-02-01,2026-02-01,2026-03-01,a120_b0.3_c3600_d7200_continuation,a=120s | b=0.3x sigma | c=3600s | d=7200s | continuation,120,0.3,3600,7200,continuation,-29.917399999997286,58,-0.4514072839113788,0.5172413793103449,0.916615150493197,-96.80139999999722,36.418200000000056,-66.33559999999734,-54.98899999999849,56.07640000000157,-31.004800000000365,1,False,False,0,False,False,False,False,fallback_no_neighbor_gate_survivors,,,,,,,False,True,,train_subfold_consistency;top_trade_survival,refined_from_stage1_gate_survivors
