stage,param_id,parameter_set,a,b,c,d,direction,side,side_sign,signal_time_utc,signal_move_cents,signal_sigma_cents,entry_time_utc,entry_time_dubai,entry_dubai_date,exit_time_utc,exit_time_dubai,hold_seconds,source_type,selected_symbol,mid_entry_px,mid_exit_px,mid_dynamic_cost_cents,mid_dynamic_pnl_cents,actual_entry_px,actual_exit_px,actual_pnl_cents,actual_fill_status,actual_entry_side,actual_exit_side,entry_px,exit_px,pnl_cents,fill_status,entry_fill_side,exit_fill_side,fill_model,schedule,fold,train_start,train_end_exclusive,test_start,test_end_exclusive,selected_composite_score,selection_mode
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-12 07:00:00,4.5000000000001705,12.52604627856039,2025-06-12 07:02:00,2025-06-12 11:02:00,2025-06-12,2025-06-12 11:02:00,2025-06-12 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,69.255,68.695,2.7702,-58.77020000000023,69.26,68.69,-57.00000000000074,actual_bid_ask,ask,bid,69.26,68.69,-57.00000000000074,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,short,-1,2025-06-13 07:00:00,-71.50000000000034,46.50777381883619,2025-06-13 07:02:00,2025-06-13 11:02:00,2025-06-13,2025-06-13 11:02:00,2025-06-13 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,72.75999999999999,74.89,2.9103999999999997,-215.91040000000098,72.75,74.9,-215.00000000000057,actual_bid_ask,bid,ask,72.75,74.9,-215.00000000000057,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-16 07:00:00,41.99999999999875,27.20960538374421,2025-06-16 07:02:00,2025-06-16 11:02:00,2025-06-16,2025-06-16 11:02:00,2025-06-16 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,74.9,73.315,2.9960000000000004,-161.4960000000008,74.91,73.31,-159.99999999999943,actual_bid_ask,ask,bid,74.91,73.31,-159.99999999999943,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-17 07:00:05,6.999999999999318,22.682972498754843,2025-06-17 07:02:05,2025-06-17 11:02:05,2025-06-17,2025-06-17 11:02:05,2025-06-17 15:02:05,14400,parquet_prompt_bid_ask,F:BRN\Q25,72.995,74.565,2.9198000000000004,154.0801999999993,73.0,74.56,156.00000000000023,actual_bid_ask,ask,bid,73.0,74.56,156.00000000000023,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-18 07:00:00,8.499999999999375,28.223302129487156,2025-06-18 07:02:00,2025-06-18 11:02:00,2025-06-18,2025-06-18 11:02:00,2025-06-18 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,76.405,76.72,3.0562,28.443799999999772,76.41,76.71,29.999999999999716,actual_bid_ask,ask,bid,76.41,76.71,29.999999999999716,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-19 07:00:00,58.500000000000796,24.10587395357516,2025-06-19 07:02:00,2025-06-19 11:02:00,2025-06-19,2025-06-19 11:02:00,2025-06-19 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,77.38,77.37,3.0951999999999997,-4.095199999999091,77.39,77.36,-3.0000000000001137,actual_bid_ask,ask,bid,77.39,77.36,-3.0000000000001137,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-20 07:00:00,18.500000000000227,27.535652892208834,2025-06-20 07:02:00,2025-06-20 11:02:00,2025-06-20,2025-06-20 11:02:00,2025-06-20 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,76.815,77.225,3.0726,37.92739999999966,76.82,77.22,40.00000000000057,actual_bid_ask,ask,bid,76.82,77.22,40.00000000000057,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-23 07:00:00,7.499999999998863,17.39320664440245,2025-06-23 07:02:00,2025-06-23 11:02:00,2025-06-23,2025-06-23 11:02:00,2025-06-23 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,78.095,77.9,3.1238,-22.623799999999317,78.1,77.89,-20.999999999999375,actual_bid_ask,ask,bid,78.1,77.89,-20.999999999999375,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-24 07:00:00,73.49999999999994,41.33577137964763,2025-06-24 07:02:00,2025-06-24 11:02:00,2025-06-24,2025-06-24 11:02:00,2025-06-24 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,68.68,69.41499999999999,2.7472000000000003,70.75279999999852,68.69,69.41,71.99999999999989,actual_bid_ask,ask,bid,68.69,69.41,71.99999999999989,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-25 07:00:00,5.000000000001137,15.337326784058138,2025-06-25 07:02:00,2025-06-25 11:02:00,2025-06-25,2025-06-25 11:02:00,2025-06-25 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,68.28999999999999,67.80000000000001,2.7316,-51.73159999999807,68.3,67.79,-50.99999999999909,actual_bid_ask,ask,bid,68.3,67.79,-50.99999999999909,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,long,1,2025-06-27 07:00:00,4.4999999999987494,12.099179960996116,2025-06-27 07:02:00,2025-06-27 11:02:00,2025-06-27,2025-06-27 11:02:00,2025-06-27 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,68.11,67.93,2.7244,-20.72439999999926,68.12,67.92,-20.000000000000284,actual_bid_ask,ask,bid,68.12,67.92,-20.000000000000284,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.3_c900_d14400_continuation,a=120s | b=0.3x sigma | c=900s | d=14400s | continuation,120,0.3,900,14400,continuation,short,-1,2025-06-30 07:00:00,-17.499999999999716,9.644328389153008,2025-06-30 07:02:00,2025-06-30 11:02:00,2025-06-30,2025-06-30 11:02:00,2025-06-30 15:02:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,67.46000000000001,67.63,2.6984000000000004,-19.69839999999875,67.45,67.65,-20.000000000000284,actual_bid_ask,bid,ask,67.45,67.65,-20.000000000000284,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-06,2025-03-01,2025-06-01,2025-06-01,2025-07-01,0.8499999999999964,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-01 07:07:25,-7.499999999998863,12.801155311461176,2025-07-01 07:09:25,2025-07-01 11:09:25,2025-07-01,2025-07-01 09:09:25,2025-07-01 13:09:25,7200,parquet_prompt_bid_ask,F:BRN\U25,66.775,66.78,2.6710000000000003,-2.171000000000455,66.78,66.77,-1.0000000000005116,actual_bid_ask,ask,bid,66.78,66.77,-1.0000000000005116,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-02 07:00:02,-4.999999999999716,8.157583122634994,2025-07-02 07:02:02,2025-07-02 11:02:02,2025-07-02,2025-07-02 09:02:02,2025-07-02 13:02:02,7200,parquet_prompt_bid_ask,F:BRN\U25,67.015,67.39,2.6806,34.8194,67.02,67.38,35.99999999999994,actual_bid_ask,ask,bid,67.02,67.38,35.99999999999994,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-03 07:00:00,-6.500000000001194,10.808925471820187,2025-07-03 07:02:00,2025-07-03 11:02:00,2025-07-03,2025-07-03 09:02:00,2025-07-03 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,68.61500000000001,68.655,2.7446000000000006,1.2553999999992036,68.62,68.65,3.0000000000001137,actual_bid_ask,ask,bid,68.62,68.65,3.0000000000001137,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-07-04 07:00:20,7.9999999999998295,11.600793958483244,2025-07-04 07:02:20,2025-07-04 11:02:20,2025-07-04,2025-07-04 09:02:20,2025-07-04 13:02:20,7200,parquet_prompt_bid_ask,F:BRN\U25,68.485,68.24000000000001,2.7394,21.760599999999034,68.48,68.25,23.000000000000398,actual_bid_ask,bid,ask,68.48,68.25,23.000000000000398,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-07-07 07:00:00,9.500000000001307,10.381207351431494,2025-07-07 07:02:00,2025-07-07 11:02:00,2025-07-07,2025-07-07 09:02:00,2025-07-07 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,68.045,68.535,2.7218,-51.72179999999949,68.04,68.54,-50.0,actual_bid_ask,bid,ask,68.04,68.54,-50.0,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-07-08 07:01:06,5.000000000001137,8.863380312683226,2025-07-08 07:03:06,2025-07-08 11:03:06,2025-07-08,2025-07-08 09:03:06,2025-07-08 13:03:06,7200,parquet_prompt_bid_ask,F:BRN\U25,69.30000000000001,69.35499999999999,2.7720000000000007,-8.27199999999784,69.29,69.36,-6.999999999999318,actual_bid_ask,bid,ask,69.29,69.36,-6.999999999999318,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-07-09 07:00:00,14.500000000001023,11.097442309218646,2025-07-09 07:02:00,2025-07-09 11:02:00,2025-07-09,2025-07-09 09:02:00,2025-07-09 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,70.08500000000001,70.59,2.8034000000000003,-53.30339999999955,70.08,70.6,-51.9999999999996,actual_bid_ask,bid,ask,70.08,70.6,-51.9999999999996,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-10 07:00:00,-6.499999999999773,12.160072064507963,2025-07-10 07:02:00,2025-07-10 11:02:00,2025-07-10,2025-07-10 09:02:00,2025-07-10 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,70.13499999999999,69.97,2.8053999999999997,-19.305399999999203,70.14,69.96,-18.000000000000682,actual_bid_ask,ask,bid,70.14,69.96,-18.000000000000682,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-11 07:00:00,-5.500000000000682,10.575474281787473,2025-07-11 07:02:00,2025-07-11 11:02:00,2025-07-11,2025-07-11 09:02:00,2025-07-11 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,68.995,68.65,2.7598000000000003,-37.259799999999885,69.0,68.64,-35.99999999999994,actual_bid_ask,ask,bid,69.0,68.64,-35.99999999999994,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-14 07:00:27,-10.000000000000853,13.733114821998907,2025-07-14 07:02:27,2025-07-14 11:02:27,2025-07-14,2025-07-14 09:02:27,2025-07-14 13:02:27,7200,parquet_prompt_bid_ask,F:BRN\U25,70.39,70.91499999999999,2.8156,49.684399999999144,70.4,70.91,50.99999999999909,actual_bid_ask,ask,bid,70.4,70.91,50.99999999999909,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-15 07:00:05,-6.499999999999773,12.303302232681094,2025-07-15 07:02:05,2025-07-15 11:02:05,2025-07-15,2025-07-15 09:02:05,2025-07-15 13:02:05,7200,parquet_prompt_bid_ask,F:BRN\U25,68.785,68.85499999999999,2.7514,4.248599999999318,68.79,68.85,5.999999999998806,actual_bid_ask,ask,bid,68.79,68.85,5.999999999998806,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-16 07:00:00,-12.5,11.799622455829537,2025-07-16 07:02:00,2025-07-16 11:02:00,2025-07-16,2025-07-16 09:02:00,2025-07-16 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,68.89500000000001,68.555,2.7558000000000002,-36.75580000000034,68.9,68.55,-35.00000000000085,actual_bid_ask,ask,bid,68.9,68.55,-35.00000000000085,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-17 07:00:19,-4.000000000002046,7.940546600294622,2025-07-17 07:02:19,2025-07-17 11:02:19,2025-07-17,2025-07-17 09:02:19,2025-07-17 13:02:19,7200,parquet_prompt_bid_ask,F:BRN\U25,68.495,68.36500000000001,2.7398000000000002,-15.739799999999546,68.5,68.36,-14.000000000000057,actual_bid_ask,ask,bid,68.5,68.36,-14.000000000000057,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-18 07:00:00,-15.000000000000568,14.628320620713728,2025-07-18 07:02:00,2025-07-18 11:02:00,2025-07-18,2025-07-18 09:02:00,2025-07-18 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,70.045,70.00999999999999,2.8018,-6.30180000000108,70.05,70.0,-4.999999999999716,actual_bid_ask,ask,bid,70.05,70.0,-4.999999999999716,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-21 07:00:00,-8.499999999997954,13.185708294429373,2025-07-21 07:02:00,2025-07-21 11:02:00,2025-07-21,2025-07-21 09:02:00,2025-07-21 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,69.125,68.935,2.765,-21.764999999999773,69.13,68.93,-19.999999999998863,actual_bid_ask,ask,bid,69.13,68.93,-19.999999999998863,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-22 07:01:13,-6.499999999999773,11.78377450100603,2025-07-22 07:03:13,2025-07-22 11:03:13,2025-07-22,2025-07-22 09:03:13,2025-07-22 13:03:13,7200,parquet_prompt_bid_ask,F:BRN\U25,68.87,68.625,2.7548000000000004,-27.254800000000454,68.88,68.62,-25.99999999999909,actual_bid_ask,ask,bid,68.88,68.62,-25.99999999999909,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-07-23 07:00:00,9.999999999999432,8.483445896716173,2025-07-23 07:02:00,2025-07-23 11:02:00,2025-07-23,2025-07-23 09:02:00,2025-07-23 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,68.695,68.485,2.7478,18.252199999999377,68.69,68.49,20.000000000000284,actual_bid_ask,bid,ask,68.69,68.49,20.000000000000284,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-24 07:00:00,-28.000000000000114,14.048066223768513,2025-07-24 07:02:00,2025-07-24 11:02:00,2025-07-24,2025-07-24 09:02:00,2025-07-24 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,69.09,69.11,2.7636000000000003,-0.7636000000003982,69.1,69.1,0.0,actual_bid_ask,ask,bid,69.1,69.1,0.0,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,short,-1,2025-07-25 07:00:00,10.500000000000398,9.936659801406165,2025-07-25 07:02:00,2025-07-25 11:02:00,2025-07-25,2025-07-25 09:02:00,2025-07-25 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,69.68,69.44999999999999,2.7872000000000003,20.21280000000182,69.67,69.46,21.000000000000796,actual_bid_ask,bid,ask,69.67,69.46,21.000000000000796,actual_bid_ask,bid,ask,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-28 07:00:08,-5.500000000000682,8.384181169444373,2025-07-28 07:02:08,2025-07-28 11:02:08,2025-07-28,2025-07-28 09:02:08,2025-07-28 13:02:08,7200,parquet_prompt_bid_ask,F:BRN\U25,69.055,69.125,2.7622000000000004,4.237799999999318,69.06,69.12,6.000000000000227,actual_bid_ask,ask,bid,69.06,69.12,6.000000000000227,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
2,a120_b0.5_c900_d7200_reversal,a=120s | b=0.5x sigma | c=900s | d=7200s | reversal,120,0.5,900,7200,reversal,long,1,2025-07-29 07:00:00,-14.000000000000057,9.741029357708943,2025-07-29 07:02:00,2025-07-29 11:02:00,2025-07-29,2025-07-29 09:02:00,2025-07-29 13:02:00,7200,parquet_prompt_bid_ask,F:BRN\U25,70.03999999999999,70.5,2.8015999999999996,43.198400000000795,70.05,70.49,43.99999999999977,actual_bid_ask,ask,bid,70.05,70.49,43.99999999999977,actual_bid_ask,ask,bid,actual_bid_ask,3m_train_1m_test,3m_train_1m_test_2025-07,2025-04-01,2025-07-01,2025-07-01,2025-08-01,0.9761204837851397,strict_all_gates
