fill_model,entry_time_utc,entry_time_dubai,pnl_cents,cum_pnl_cents,param_id,parameter_set,is_in_sample_visual
actual_bid_ask,2025-01-24 07:12:13,2025-01-24 11:12:13,44.99969482421875,229.99801635742188,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-03 07:02:09,2025-02-03 11:02:09,-27.9998779296875,201.99813842773438,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-04 07:17:37,2025-02-04 11:17:37,-25.0,176.99813842773438,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-11 07:07:28,2025-02-11 11:07:28,42.000579833984375,218.99871826171875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-13 07:04:34,2025-02-13 11:04:34,16.0003662109375,234.99908447265625,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-14 07:02:00,2025-02-14 11:02:00,-5.00030517578125,229.998779296875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-17 07:07:15,2025-02-17 11:07:15,-6.999969482421875,222.99880981445312,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-18 07:29:30,2025-02-18 11:29:30,-18.000030517578125,204.998779296875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-19 07:02:57,2025-02-19 11:02:57,8.00018310546875,212.99896240234375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-20 07:13:40,2025-02-20 11:13:40,19.000244140625,231.99920654296875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-02-21 07:56:09,2025-02-21 11:56:09,40.000152587890625,271.9993591308594,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-04 07:10:59,2025-03-04 11:10:59,1.000213623046875,272.99957275390625,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-05 07:02:01,2025-03-05 11:02:01,-98.00033569335938,174.99923706054688,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-07 07:07:35,2025-03-07 11:07:35,91.99981689453125,266.9990539550781,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-10 07:02:00,2025-03-10 11:02:00,39.9993896484375,306.9984436035156,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-11 07:02:50,2025-03-11 11:02:50,-66.99981689453125,239.99862670898438,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-12 07:02:14,2025-03-12 11:02:14,-64.9993896484375,174.99923706054688,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-14 07:07:34,2025-03-14 11:07:34,-12.999725341796875,161.99951171875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-17 07:02:00,2025-03-17 11:02:00,27.00042724609375,188.99993896484375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-18 07:17:42,2025-03-18 11:17:42,38.99993896484375,227.9998779296875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-19 07:02:42,2025-03-19 11:02:42,20.999908447265625,248.99978637695312,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-21 07:11:29,2025-03-21 11:11:29,-60.0006103515625,188.99917602539062,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-03-24 07:02:40,2025-03-24 11:02:40,54.000091552734375,242.999267578125,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-01 07:22:31,2025-04-01 11:22:31,6.999969482421875,249.99923706054688,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-02 07:09:55,2025-04-02 11:09:55,19.000244140625,268.9994812011719,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-03 07:02:10,2025-04-03 11:02:10,100.0,368.9994812011719,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-04 07:02:00,2025-04-04 11:02:00,320.9999084472656,689.9993896484375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-07 07:02:00,2025-04-07 11:02:00,43.99986267089844,733.9992523193359,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-08 07:02:24,2025-04-08 11:02:24,69.99969482421875,803.9989471435547,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-09 07:11:09,2025-04-09 11:11:09,165.99998474121094,969.9989318847656,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-10 07:03:09,2025-04-10 11:03:09,-110.99967956542969,858.9992523193359,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-11 07:02:15,2025-04-11 11:02:15,61.00006103515625,919.9993133544922,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-14 07:02:00,2025-04-14 11:02:00,-94.99969482421875,824.9996185302734,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-15 07:08:29,2025-04-15 11:08:29,-70.99990844726562,753.9997100830078,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-16 07:03:10,2025-04-16 11:03:10,108.00018310546875,861.9998931884766,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-17 07:17:51,2025-04-17 11:17:51,-33.9996337890625,828.0002593994141,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-21 07:16:00,2025-04-21 11:16:00,38.00048828125,866.0007476806641,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-22 07:09:29,2025-04-22 11:09:29,2.00042724609375,868.0011749267578,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-04-23 07:13:27,2025-04-23 11:13:27,33.00018310546875,901.0013580322266,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-02 07:02:00,2025-05-02 11:02:00,43.99986267089844,945.001220703125,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-05 07:07:31,2025-05-05 11:07:31,68.00003051757812,1013.0012512207031,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-06 07:11:38,2025-05-06 11:11:38,-8.00018310546875,1005.0010681152344,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-08 07:33:21,2025-05-08 11:33:21,62.000274658203125,1067.0013427734375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-09 07:04:18,2025-05-09 11:04:18,70.99990844726562,1138.0012512207031,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-12 07:02:03,2025-05-12 11:02:03,54.000091552734375,1192.0013427734375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-13 07:15:28,2025-05-13 11:15:28,34.000396728515625,1226.0017395019531,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-15 07:02:00,2025-05-15 11:02:00,-1.999664306640625,1224.0020751953125,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-16 07:02:18,2025-05-16 11:02:18,47.0001220703125,1271.002197265625,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-19 07:17:03,2025-05-19 11:17:03,-36.00006103515625,1235.0021362304688,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-20 07:02:00,2025-05-20 11:02:00,-7.999420166015625,1227.0027160644531,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-21 07:08:03,2025-05-21 11:08:03,12.000274658203125,1239.0029907226562,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-22 07:17:02,2025-05-22 11:17:02,27.9998779296875,1267.0028686523438,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-05-23 07:02:00,2025-05-23 11:02:00,-68.99948120117188,1198.0033874511719,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-02 07:24:45,2025-06-02 11:24:45,69.99969482421875,1268.0030822753906,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-03 07:19:31,2025-06-03 11:19:31,-2.9998779296875,1265.0032043457031,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-04 07:22:38,2025-06-04 11:22:38,4.000091552734375,1269.0032958984375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-05 07:02:00,2025-06-05 11:02:00,12.000274658203125,1281.0035705566406,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-06 07:02:09,2025-06-06 11:02:09,-33.9996337890625,1247.0039367675781,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-09 07:03:43,2025-06-09 11:03:43,-45.000457763671875,1202.0034790039062,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-10 07:02:00,2025-06-10 11:02:00,-26.000213623046875,1176.0032653808594,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-12 07:15:23,2025-06-12 11:15:23,61.99951171875,1238.0027770996094,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-13 07:02:00,2025-06-13 11:02:00,-215.00015258789062,1023.0026245117188,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-17 07:08:36,2025-06-17 11:08:36,130.999755859375,1154.0023803710938,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-19 07:02:00,2025-06-19 11:02:00,-2.9998779296875,1151.0025024414062,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-20 07:05:13,2025-06-20 11:05:13,-56.999969482421875,1094.0025329589844,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-06-23 07:06:51,2025-06-23 11:06:51,-5.00030517578125,1089.0022277832031,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-01 07:35:36,2025-07-01 11:35:36,-65.00015258789062,1024.0020751953125,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-02 07:22:41,2025-07-02 11:22:41,88.00048828125,1112.0025634765625,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-03 07:02:07,2025-07-03 11:02:07,-29.000091552734375,1083.0024719238281,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-07 07:33:04,2025-07-07 11:33:04,40.000152587890625,1123.0026245117188,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-08 07:06:53,2025-07-08 11:06:53,9.999847412109375,1133.0024719238281,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-09 07:02:00,2025-07-09 11:02:00,21.00067138671875,1154.0031433105469,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-10 07:03:07,2025-07-10 11:03:07,16.99981689453125,1171.0029602050781,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-11 07:06:28,2025-07-11 11:06:28,-15.999603271484375,1155.0033569335938,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-16 07:02:01,2025-07-16 11:02:01,51.999664306640625,1207.0030212402344,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-17 07:03:36,2025-07-17 11:03:36,-15.999603271484375,1191.00341796875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-18 07:02:01,2025-07-18 11:02:01,6.999969482421875,1198.0033874511719,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-21 07:02:49,2025-07-21 11:02:49,4.000091552734375,1202.0034790039062,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-22 07:11:53,2025-07-22 11:11:53,15.000152587890625,1217.0036315917969,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-07-24 07:02:00,2025-07-24 11:02:00,-4.000091552734375,1213.0035400390625,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-01 07:21:49,2025-08-01 11:21:49,52.00042724609375,1265.0039672851562,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-04 07:16:35,2025-08-04 11:16:35,121.00067138671875,1386.004638671875,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-05 07:02:00,2025-08-05 11:02:00,55.00030517578125,1441.0049438476562,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-06 07:03:38,2025-08-06 11:03:38,38.00048828125,1479.0054321289062,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-07 07:08:09,2025-08-07 11:08:09,0.0,1479.0054321289062,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-11 07:03:07,2025-08-11 11:03:07,-84.99984741210938,1394.0055847167969,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-12 08:39:34,2025-08-12 12:39:34,30.00030517578125,1424.0058898925781,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-14 07:46:05,2025-08-14 11:46:05,-6.000518798828125,1418.00537109375,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-15 07:02:01,2025-08-15 11:02:01,8.00018310546875,1426.0055541992188,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
actual_bid_ask,2025-08-18 07:02:01,2025-08-18 11:02:01,-19.000244140625,1407.0053100585938,a120_b0.9_c900_d14400_continuation,a=120s | b=0.9x sigma | c=900s | d=14400s | continuation,True
