label,delay_s,threshold_cents,lookback_s,hold_s,volume_window_s,volume_multiple,direction,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,selector_objective,train_start,train_end,test_start,test_end
a=30s | move=30c/60s | hold=21600s | vol>2x/300s | momentum,30,30.0,60,21600,300,2.0,momentum,298.9999999999989,298.9999999999989,3.986666666666652,1.8367822633960638,1.7673207405605265,-118.0000000000004,0.12,0.2,75,15,0.6,19.933333333333263,2.006734006733995,5,10,0.2,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=1s | move=30c/60s | hold=21600s | vol off | momentum,1,30.0,60,21600,300,0.0,momentum,295.9999999999999,295.9999999999999,3.946666666666665,1.7467596544717672,2.1671677308588695,-153.00000000000125,0.13333333333333333,0.25333333333333335,75,19,0.5263157894736842,15.578947368421046,1.850574712643673,6,13,0.25333333333333335,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=30c/300s | hold=14400s | vol off | momentum,5,30.0,300,14400,300,0.0,momentum,289.9999999999973,289.9999999999973,3.866666666666631,1.2757727988562004,1.161378767115701,-325.0000000000005,0.32,0.6266666666666667,75,47,0.5106382978723404,6.170212765957388,1.3717948717948656,19,28,0.6266666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=30c/300s | hold=21600s | vol off | momentum,5,30.0,300,21600,300,0.0,momentum,288.99999999999744,288.99999999999744,3.8533333333332993,1.2605413927589373,1.1466071173261108,-360.99999999999824,0.30666666666666664,0.52,75,39,0.5897435897435898,7.410256410256343,1.3758127438231422,17,22,0.52,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=30c/300s | hold=14400s | vol off | momentum,10,30.0,300,14400,300,0.0,momentum,287.0000000000028,287.0000000000028,3.826666666666704,1.2808601594909608,1.1566549081426576,-321.999999999999,0.30666666666666664,0.6266666666666667,75,47,0.48936170212765956,6.106382978723465,1.3786279683377327,19,28,0.6266666666666667,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=10s | move=30c/300s | hold=21600s | vol off | momentum,10,30.0,300,21600,300,0.0,momentum,279.999999999995,279.999999999995,3.733333333333267,1.2460168904862712,1.1337006906511695,-357.9999999999981,0.30666666666666664,0.52,75,39,0.5897435897435898,7.179487179487051,1.370370370370362,17,22,0.52,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=30c/60s | hold=21600s | vol off | momentum,5,30.0,60,21600,300,0.0,momentum,276.99999999999943,276.99999999999943,3.693333333333326,1.6705749153311862,1.8555597704498707,-154.00000000000176,0.13333333333333333,0.25333333333333335,75,19,0.5263157894736842,14.57894736842102,1.7914285714285596,6,13,0.25333333333333335,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=120s | move=30c/300s | hold=21600s | vol off | momentum,120,30.0,300,21600,300,0.0,momentum,275.9999999999943,275.9999999999943,3.679999999999924,1.239878444719766,1.2294900408516103,-321.0000000000005,0.29333333333333333,0.52,75,39,0.5641025641025641,7.076923076922933,1.3714670255719943,17,22,0.52,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=5s | move=30c/60s | hold=21600s | vol>2x/300s | momentum,5,30.0,60,21600,300,2.0,momentum,266.0000000000041,266.0000000000041,3.546666666666721,1.5327909987220827,1.4840544324688578,-157.00000000000045,0.09333333333333334,0.2,75,15,0.4666666666666667,17.7333333333336,1.7710144927536324,5,10,0.2,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=1s | move=30c/60s | hold=21600s | vol>2x/300s | momentum,1,30.0,60,21600,300,2.0,momentum,266.00000000000193,266.00000000000193,3.5466666666666926,1.5517916977763297,1.5892853148526644,-155.00000000000085,0.09333333333333334,0.2,75,15,0.4666666666666667,17.733333333333462,1.7893175074184036,5,10,0.2,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
a=30s | move=30c/300s | hold=21600s | vol off | momentum,30,30.0,300,21600,300,0.0,momentum,257.9999999999972,257.9999999999972,3.4399999999999626,1.1499999687319753,1.0707193369760233,-380.00000000000085,0.29333333333333333,0.52,75,39,0.5641025641025641,6.615384615384542,1.3286624203821595,17,22,0.52,total_pnl_cents,2025-12,2026-02,2026-03,2026-03
