label,delay_s,threshold_cents,lookback_s,hold_s,volume_window_s,volume_multiple,direction,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,train_start,train_end,test_start,test_end
a=1s | move=100c/120s | hold=14400s | vol off | momentum,1,100.0,120,14400,300,0.0,momentum,31.999999999999858,31.999999999999858,0.4210526315789455,1.6568901429693825,0.0,-3.000000000000199,0.013157894736842105,0.02631578947368421,76,2,0.5,15.999999999999929,11.666666666662023,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=60s | move=100c/120s | hold=10800s | vol off | momentum,60,100.0,120,10800,300,0.0,momentum,29.999999999999545,29.999999999999545,0.39473684210525717,1.542234978786783,0.0,-5.000000000000512,0.013157894736842105,0.02631578947368421,76,2,0.5,14.999999999999773,6.999999999997895,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=85c/75s | hold=18000s | vol off | momentum,10,85.0,75,18000,300,0.0,momentum,29.00000000000125,29.00000000000125,0.3815789473684375,1.8209309360001051,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,29.00000000000125,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=70c/45s | hold=9000s | vol>3x/300s | momentum,10,70.0,45,9000,300,3.0,momentum,28.99999999999983,28.99999999999983,0.3815789473684188,1.8209309360001047,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,28.99999999999983,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=1s | move=75c/60s | hold=14400s | vol off | momentum,1,75.0,60,14400,300,0.0,momentum,28.999999999999034,28.999999999999034,0.38157894736840836,0.7067114065678799,0.0,-36.00000000000074,0.013157894736842105,0.02631578947368421,76,2,0.5,14.499999999999517,1.8055555555554619,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=100c/180s | hold=14400s | vol off | momentum,5,100.0,180,14400,300,0.0,momentum,28.000000000000654,28.000000000000654,0.36842105263158753,1.5245895069395479,0.0,-4.999999999999801,0.013157894736842105,0.02631578947368421,76,2,0.5,14.000000000000327,6.599999999999033,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=1s | move=100c/180s | hold=14400s | vol off | momentum,1,100.0,180,14400,300,0.0,momentum,25.99999999999963,25.99999999999963,0.34210526315788986,1.62168120185909,0.0,-3.000000000000199,0.013157894736842105,0.02631578947368421,76,2,0.5,12.999999999999815,9.666666666662746,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=30s | move=100c/120s | hold=14400s | vol off | momentum,30,100.0,120,14400,300,0.0,momentum,25.00000000000054,25.00000000000054,0.32894736842105976,1.0297134517307631,0.0,-15.999999999999744,0.013157894736842105,0.02631578947368421,76,2,0.5,12.50000000000027,2.5624999999998987,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=100c/120s | hold=7200s | vol off | momentum,5,100.0,120,7200,300,0.0,momentum,22.999999999999517,22.999999999999517,0.3026315789473621,2.3329457118322963,0.0,0.0,0.02631578947368421,0.02631578947368421,76,2,1.0,11.499999999999758,inf,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=100c/180s | hold=14400s | vol off | momentum,10,100.0,180,14400,300,0.0,momentum,22.000000000000426,22.000000000000426,0.28947368421053193,1.0324866131960184,0.0,-14.000000000000142,0.013157894736842105,0.02631578947368421,76,2,0.5,11.000000000000213,2.5714285714284024,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=75c/180s | hold=14400s | vol off | momentum,5,75.0,180,14400,300,0.0,momentum,22.00000000000034,22.00000000000034,0.2894736842105308,0.7884455001176733,0.0,-32.000000000000114,0.02631578947368421,0.039473684210526314,76,3,0.6666666666666666,7.333333333333447,1.6874999999999554,0,3,0.039473684210526314,2025-11,2026-01,2026-02,2026-02
a=5s | move=70c/45s | hold=7200s | vol>3x/300s | momentum,5,70.0,45,7200,300,3.0,momentum,21.0,21.0,0.27631578947368424,1.8209309359998962,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,21.0,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=1s | move=75c/60s | hold=10800s | vol off | momentum,1,75.0,60,10800,300,0.0,momentum,20.000000000000114,20.000000000000114,0.2631578947368436,0.45781522846961126,0.0,-44.99999999999966,0.013157894736842105,0.02631578947368421,76,2,0.5,10.000000000000057,1.4444444444444182,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=7s | move=85c/75s | hold=14400s | vol off | momentum,7,85.0,75,14400,300,0.0,momentum,19.000000000000398,19.000000000000398,0.2500000000000052,1.8209309359998165,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,19.000000000000398,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=7s | move=85c/75s | hold=16200s | vol off | momentum,7,85.0,75,16200,300,0.0,momentum,19.000000000000398,19.000000000000398,0.2500000000000052,1.8209309359998165,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,19.000000000000398,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=7s | move=85c/75s | hold=12600s | vol off | momentum,7,85.0,75,12600,300,0.0,momentum,19.000000000000398,19.000000000000398,0.2500000000000052,1.8209309359998165,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,19.000000000000398,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=5s | move=75c/60s | hold=14400s | vol off | momentum,5,75.0,60,14400,300,0.0,momentum,18.00000000000051,18.00000000000051,0.23684210526316463,0.5899886087706132,0.0,-29.0,0.013157894736842105,0.02631578947368421,76,2,0.5,9.000000000000256,1.6206896551723757,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=77.5c/75s | hold=16200s | vol off | momentum,10,77.5,75,16200,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=77.5c/75s | hold=14400s | vol off | momentum,10,77.5,75,14400,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=80c/75s | hold=12600s | vol off | momentum,10,80.0,75,12600,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=77.5c/75s | hold=12600s | vol off | momentum,10,77.5,75,12600,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=15s | move=85c/75s | hold=12600s | vol off | momentum,15,85.0,75,12600,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=15s | move=85c/75s | hold=14400s | vol off | momentum,15,85.0,75,14400,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=15s | move=85c/75s | hold=16200s | vol off | momentum,15,85.0,75,16200,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=80c/75s | hold=14400s | vol off | momentum,10,80.0,75,14400,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=80c/75s | hold=16200s | vol off | momentum,10,80.0,75,16200,300,0.0,momentum,14.999999999999773,14.999999999999773,0.19736842105262858,1.8209309359995933,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,14.999999999999773,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=30s | move=75c/60s | hold=7200s | vol off | momentum,30,75.0,60,7200,300,0.0,momentum,13.000000000000796,13.000000000000796,0.17105263157895784,0.3085980046957348,0.0,-46.99999999999926,0.013157894736842105,0.02631578947368421,76,2,0.5,6.500000000000398,1.2765957446808451,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=120s | move=75c/60s | hold=7200s | vol>2x/300s | momentum,120,75.0,60,7200,300,2.0,momentum,13.00000000000017,13.00000000000017,0.17105263157894962,1.8209309359994308,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,13.00000000000017,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=100c/120s | hold=7200s | vol off | momentum,10,100.0,120,7200,300,0.0,momentum,11.999999999999574,11.999999999999574,0.15789473684209965,1.6742021697256602,0.0,-1.0000000000005969,0.013157894736842105,0.02631578947368421,76,2,0.5,5.999999999999787,12.99999999997941,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=15s | move=80c/75s | hold=16200s | vol off | momentum,15,80.0,75,16200,300,0.0,momentum,11.000000000000568,11.000000000000568,0.14473684210527063,1.820930935999209,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,11.000000000000568,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=15s | move=77.5c/75s | hold=12600s | vol off | momentum,15,77.5,75,12600,300,0.0,momentum,11.000000000000568,11.000000000000568,0.14473684210527063,1.820930935999209,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,11.000000000000568,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=15s | move=77.5c/75s | hold=16200s | vol off | momentum,15,77.5,75,16200,300,0.0,momentum,11.000000000000568,11.000000000000568,0.14473684210527063,1.820930935999209,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,11.000000000000568,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=15s | move=77.5c/75s | hold=14400s | vol off | momentum,15,77.5,75,14400,300,0.0,momentum,11.000000000000568,11.000000000000568,0.14473684210527063,1.820930935999209,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,11.000000000000568,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=70c/45s | hold=7200s | vol>3x/300s | momentum,10,70.0,45,7200,300,3.0,momentum,10.000000000000057,10.000000000000057,0.1315789473684218,1.8209309359990644,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,10.000000000000057,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=5s | move=100c/120s | hold=14400s | vol off | momentum,5,100.0,120,14400,300,0.0,momentum,9.999999999999972,9.999999999999972,0.13157894736842068,1.1470786693521962,0.0,-4.999999999999801,0.013157894736842105,0.02631578947368421,76,2,0.5,4.999999999999986,2.9999999999994738,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=60s | move=75c/60s | hold=10800s | vol>2x/300s | momentum,60,75.0,60,10800,300,2.0,momentum,8.999999999999545,8.999999999999545,0.11842105263157296,1.8209309359988883,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,8.999999999999545,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=120s | move=100c/120s | hold=10800s | vol off | momentum,120,100.0,120,10800,300,0.0,momentum,8.99999999999946,8.99999999999946,0.11842105263157184,1.097775224202106,0.0,-5.000000000000512,0.013157894736842105,0.02631578947368421,76,2,0.5,4.49999999999973,2.7999999999991476,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=60s | move=75c/60s | hold=7200s | vol>2x/300s | momentum,60,75.0,60,7200,300,2.0,momentum,6.999999999999943,6.999999999999943,0.09210526315789398,1.8209309359983843,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,6.999999999999943,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=85c/75s | hold=14400s | vol off | momentum,10,85.0,75,14400,300,0.0,momentum,6.000000000000853,6.000000000000853,0.07894736842106385,1.8209309359980066,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,6.000000000000853,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=85c/75s | hold=12600s | vol off | momentum,10,85.0,75,12600,300,0.0,momentum,6.000000000000853,6.000000000000853,0.07894736842106385,1.8209309359980066,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,6.000000000000853,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=10s | move=85c/75s | hold=16200s | vol off | momentum,10,85.0,75,16200,300,0.0,momentum,6.000000000000853,6.000000000000853,0.07894736842106385,1.8209309359980066,0.0,0.0,0.013157894736842105,0.013157894736842105,76,1,1.0,6.000000000000853,inf,0,1,0.013157894736842105,2025-11,2026-01,2026-02,2026-02
a=60s | move=100c/120s | hold=7200s | vol off | momentum,60,100.0,120,7200,300,0.0,momentum,6.000000000000057,6.000000000000057,0.07894736842105338,0.7358895877082441,0.0,-7.000000000000114,0.013157894736842105,0.02631578947368421,76,2,0.5,3.0000000000000284,1.857142857142586,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=75c/60s | hold=10800s | vol off | momentum,5,75.0,60,10800,300,0.0,momentum,4.000000000000455,4.000000000000455,0.052631578947374406,0.11358802426004744,0.0,-43.00000000000006,0.013157894736842105,0.02631578947368421,76,2,0.5,2.0000000000002274,1.0930232558139386,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=100c/300s | hold=14400s | vol off | momentum,5,100.0,300,14400,300,0.0,momentum,3.999999999999744,3.999999999999744,0.05263157894736505,0.9518158477921314,0.0,-3.000000000000199,0.013157894736842105,0.02631578947368421,76,2,0.5,1.999999999999872,2.333333333332382,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=75c/60s | hold=14400s | vol off | momentum,10,75.0,60,14400,300,0.0,momentum,2.999999999999943,2.999999999999943,0.03947368421052557,0.12566459473550246,0.0,-29.0,0.013157894736842105,0.02631578947368421,76,2,0.5,1.4999999999999716,1.103448275862029,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=30s | move=75c/60s | hold=14400s | vol off | momentum,30,75.0,60,14400,300,0.0,momentum,2.0000000000008527,2.0000000000008527,0.02631578947369543,0.07990536690956572,0.0,-30.999999999999602,0.013157894736842105,0.02631578947368421,76,2,0.5,1.0000000000004263,1.064516129032252,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=1s | move=100c/300s | hold=14400s | vol off | momentum,1,100.0,300,14400,300,0.0,momentum,2.0000000000008527,2.0000000000008527,0.02631578947369543,1.8209309359932917,0.0,0.0,0.02631578947368421,0.02631578947368421,76,2,1.0,1.0000000000004263,inf,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=60s | move=100c/120s | hold=10800s | vol>2x/300s | momentum,60,100.0,120,10800,300,2.0,momentum,-1.7053025658242404e-13,-1.7053025658242404e-13,-2.243819165558211e-15,-6.232118651184883e-15,0.0,-35.00000000000023,0.013157894736842105,0.02631578947368421,76,2,0.5,-8.526512829121202e-14,0.9999999999999665,1,1,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=75c/60s | hold=7200s | vol off | momentum,5,75.0,60,7200,300,0.0,momentum,-1.0000000000006821,-1.0000000000006821,-0.01315789473685108,-0.02583899045663768,0.0,-50.000000000000796,0.013157894736842105,0.02631578947368421,76,2,0.5,-0.5000000000003411,0.979999999999967,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=100c/120s | hold=14400s | vol off | momentum,10,100.0,120,14400,300,0.0,momentum,-2.9999999999995737,-2.9999999999995737,-0.03947368421052071,-0.30485271545929293,0.0,-14.000000000000142,0.013157894736842105,0.02631578947368421,76,2,0.5,-1.4999999999997868,0.7857142857142622,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=60s | move=100c/120s | hold=14400s | vol off | momentum,60,100.0,120,14400,300,0.0,momentum,-6.000000000000398,-6.000000000000398,-0.07894736842105787,-2.1481989074182772,-0.44309100632829657,-6.000000000000398,0.0,0.02631578947368421,76,2,0.0,-3.000000000000199,0.0,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=100c/300s | hold=14400s | vol off | momentum,10,100.0,300,14400,300,0.0,momentum,-8.999999999999801,-8.999999999999801,-0.11842105263157633,-2.0360721608336334,-0.3797922911386217,-8.999999999999801,0.0,0.02631578947368421,76,2,0.0,-4.4999999999999005,0.0,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=30s | move=75c/60s | hold=10800s | vol off | momentum,30,75.0,60,10800,300,0.0,momentum,-9.999999999999602,-9.999999999999602,-0.13157894736841583,-0.3338018088094803,0.0,-43.00000000000006,0.013157894736842105,0.02631578947368421,76,2,0.5,-4.999999999999801,0.767441860465108,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=75c/60s | hold=10800s | vol off | momentum,10,75.0,60,10800,300,0.0,momentum,-10.000000000001023,-10.000000000001023,-0.1315789473684345,-0.3426679065566803,0.0,-42.000000000000966,0.013157894736842105,0.02631578947368421,76,2,0.5,-5.000000000000512,0.7619047619047249,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=75c/60s | hold=7200s | vol off | momentum,10,75.0,60,7200,300,0.0,momentum,-13.000000000001137,-13.000000000001137,-0.17105263157896233,-0.4055194340568389,0.0,-47.00000000000068,0.013157894736842105,0.02631578947368421,76,2,0.5,-6.500000000000568,0.7234042553191133,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=30s | move=100c/300s | hold=14400s | vol off | momentum,30,100.0,300,14400,300,0.0,momentum,-17.99999999999943,-17.99999999999943,-0.23684210526315042,-1.8209309359997066,0.0,-18.000000000000057,0.013157894736842105,0.02631578947368421,76,2,0.5,-8.999999999999716,3.473764485938064e-14,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=60s | move=75c/60s | hold=14400s | vol off | momentum,60,75.0,60,14400,300,0.0,momentum,-26.999999999999773,-26.999999999999773,-0.35526315789473384,-1.3207847093414296,0.0,-35.99999999999932,0.013157894736842105,0.02631578947368421,76,2,0.5,-13.499999999999886,0.24999999999998515,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=120s | move=75c/60s | hold=14400s | vol off | momentum,120,75.0,60,14400,300,0.0,momentum,-33.99999999999909,-33.99999999999909,-0.4473684210526196,-1.5276818647604122,0.0,-39.99999999999994,0.013157894736842105,0.02631578947368421,76,2,0.5,-16.999999999999545,0.15000000000001779,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=60s | move=75c/60s | hold=10800s | vol off | momentum,60,75.0,60,10800,300,0.0,momentum,-36.999999999999204,-36.999999999999204,-0.4868421052631474,-1.4338104126267612,0.0,-45.99999999999875,0.013157894736842105,0.02631578947368421,76,2,0.5,-18.499999999999602,0.19565217391303466,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=30s | move=12c/180s | hold=25200s | vol off | momentum,30,12.0,180,25200,300,0.0,momentum,-56.99999999999966,-56.99999999999966,-0.7499999999999956,-0.271796139497168,-0.39260511987109503,-411.999999999998,0.40789473684210525,0.8157894736842105,76,62,0.5,-0.9193548387096715,0.9493783303730016,33,29,0.8157894736842105,2025-11,2026-01,2026-02,2026-02
a=60s | move=100c/600s | hold=14400s | vol off | momentum,60,100.0,600,14400,300,0.0,momentum,-58.0,-58.0,-0.7631578947368421,-1.7584756408525288,0.0,-60.00000000000023,0.013157894736842105,0.02631578947368421,76,2,0.5,-29.0,0.03333333333333644,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=100c/120s | hold=10800s | vol>2x/300s | momentum,5,100.0,120,10800,300,2.0,momentum,-58.00000000000071,-58.00000000000071,-0.7631578947368515,-1.1160271772361872,0.0,-89.00000000000085,0.013157894736842105,0.02631578947368421,76,2,0.5,-29.000000000000355,0.3483146067415674,1,1,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=30s | move=100c/120s | hold=10800s | vol>2x/300s | momentum,30,100.0,120,10800,300,2.0,momentum,-63.000000000000426,-63.000000000000426,-0.8289473684210582,-1.3396312957057095,0.0,-83.00000000000063,0.013157894736842105,0.02631578947368421,76,2,0.5,-31.500000000000213,0.24096385542168444,1,1,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=300s | move=100c/300s | hold=14400s | vol off | momentum,300,100.0,300,14400,300,0.0,momentum,-68.99999999999923,-68.99999999999923,-0.9078947368420952,-1.717325416096427,0.0,-72.99999999999977,0.013157894736842105,0.02631578947368421,76,2,0.5,-34.499999999999616,0.05479452054795203,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=10s | move=100c/120s | hold=10800s | vol>2x/300s | momentum,10,100.0,120,10800,300,2.0,momentum,-77.0000000000012,-77.0000000000012,-1.0131578947368578,-1.3624776425709468,0.0,-100.0000000000008,0.013157894736842105,0.02631578947368421,76,2,0.5,-38.5000000000006,0.2299999999999919,1,1,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=30s | move=12c/180s | hold=28800s | vol off | momentum,30,12.0,180,28800,300,0.0,momentum,-78.00000000000111,-78.00000000000111,-1.0263157894736987,-0.31797863104321655,-0.5232181149277619,-538.9999999999977,0.3815789473684211,0.8157894736842105,76,62,0.46774193548387094,-1.2580645161290507,0.9440057430007166,33,29,0.8157894736842105,2025-11,2026-01,2026-02,2026-02
a=120s | move=100c/600s | hold=14400s | vol off | momentum,120,100.0,600,14400,300,0.0,momentum,-79.00000000000009,-79.00000000000009,-1.0394736842105274,-2.387416406391623,-0.7071553434333421,-79.00000000000009,0.0,0.02631578947368421,76,2,0.0,-39.50000000000004,0.0,0,2,0.02631578947368421,2025-11,2026-01,2026-02,2026-02
a=5s | move=12c/180s | hold=32400s | vol off | momentum,5,12.0,180,32400,300,0.0,momentum,-110.99999999999886,-110.99999999999886,-1.4605263157894588,-0.43919763800046946,-0.7112900494864896,-546.9999999999966,0.35526315789473684,0.8157894736842105,76,62,0.43548387096774194,-1.790322580645143,0.9216654904728303,33,29,0.8157894736842105,2025-11,2026-01,2026-02,2026-02
a=1s | move=12c/180s | hold=32400s | vol off | momentum,1,12.0,180,32400,300,0.0,momentum,-130.00000000000506,-130.00000000000506,-1.7105263157895403,-0.513243892804422,-0.8152118637714912,-573.0000000000023,0.32894736842105265,0.8157894736842105,76,62,0.4032258064516129,-2.0967741935484683,0.9087719298245575,33,29,0.8157894736842105,2025-11,2026-01,2026-02,2026-02
a=1s | move=10c/180s | hold=21600s | vol off | momentum,1,10.0,180,21600,300,0.0,momentum,-134.00000000000287,-134.00000000000287,-1.7631578947368798,-0.8656506288996773,-1.3372756163724533,-311.00000000000364,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-2.1269841269841727,0.8530701754385926,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=10s | move=10c/180s | hold=21600s | vol off | momentum,10,10.0,180,21600,300,0.0,momentum,-134.9999999999977,-134.9999999999977,-1.7763157894736539,-0.8676545008954678,-1.380149263389982,-308.99999999999943,0.35526315789473684,0.8289473684210527,76,63,0.42857142857142855,-2.1428571428571064,0.8545258620689671,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=5s | move=10c/180s | hold=21600s | vol off | momentum,5,10.0,180,21600,300,0.0,momentum,-136.99999999999872,-136.99999999999872,-1.8026315789473515,-0.888903482284142,-1.3862953396657958,-311.99999999999886,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-2.1746031746031544,0.8502732240437166,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=30s | move=12c/180s | hold=32400s | vol off | momentum,30,12.0,180,32400,300,0.0,momentum,-140.00000000000088,-140.00000000000088,-1.8421052631579062,-0.5600136045253642,-0.932340192647002,-542.9999999999989,0.3684210526315789,0.8157894736842105,76,62,0.45161290322580644,-2.2580645161290467,0.9011997177134781,33,29,0.8157894736842105,2025-11,2026-01,2026-02,2026-02
a=120s | move=10c/180s | hold=21600s | vol off | momentum,120,10.0,180,21600,300,0.0,momentum,-142.99999999999753,-142.99999999999753,-1.8815789473683886,-0.9223913242304647,-1.2785876723397167,-344.9999999999992,0.32894736842105265,0.8289473684210527,76,63,0.3968253968253968,-2.2698412698412307,0.8378684807256254,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=30s | move=10c/180s | hold=21600s | vol off | momentum,30,10.0,180,21600,300,0.0,momentum,-168.00000000000108,-168.00000000000108,-2.210526315789488,-1.0969183350983767,-1.6642657329525787,-333.99999999999943,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-2.666666666666684,0.8177874186550956,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=60s | move=10c/180s | hold=21600s | vol off | momentum,60,10.0,180,21600,300,0.0,momentum,-184.00000000000358,-184.00000000000358,-2.4210526315789944,-1.2373434856242749,-1.7879384093337836,-380.00000000000364,0.35526315789473684,0.8289473684210527,76,63,0.42857142857142855,-2.9206349206349773,0.7966850828729244,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=120s | move=10c/180s | hold=28800s | vol off | momentum,120,10.0,180,28800,300,0.0,momentum,-252.99999999999557,-252.99999999999557,-3.3289473684209945,-1.1466303488094383,-1.8939310586841258,-584.9999999999998,0.35526315789473684,0.8289473684210527,76,63,0.42857142857142855,-4.015873015872944,0.8062787136294062,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=10s | move=10c/180s | hold=28800s | vol off | momentum,10,10.0,180,28800,300,0.0,momentum,-305.999999999995,-305.999999999995,-4.026315789473618,-1.3515138016840749,-2.150946009509557,-604.9999999999982,0.35526315789473684,0.8289473684210527,76,63,0.42857142857142855,-4.857142857142778,0.7748344370860956,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=5s | move=10c/180s | hold=28800s | vol off | momentum,5,10.0,180,28800,300,0.0,momentum,-318.9999999999988,-318.9999999999988,-4.197368421052616,-1.4106725872582906,-2.2360387389554606,-620.0000000000001,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-5.063492063492044,0.7664714494875557,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
a=1s | move=10c/180s | hold=28800s | vol off | momentum,1,10.0,180,28800,300,0.0,momentum,-320.0000000000036,-320.0000000000036,-4.2105263157895205,-1.4203307523769062,-2.2442800660563074,-623.0000000000044,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-5.079365079365135,0.7650513950073397,29,34,0.8289473684210527,2025-11,2026-01,2026-02,2026-02
