label,delay_s,threshold_cents,lookback_s,hold_s,volume_window_s,volume_multiple,direction,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day
a=10s | move=10c/240s | hold=25200s | vol off | momentum,10,10.0,240,25200,300,0.0,momentum,3348.9999999999986,3348.9999999999986,47.169014084507026,3.502576000608013,11.351012579283045,-314.99999999999864,0.4507042253521127,0.8450704225352113,71,60,0.5333333333333333,55.81666666666663,3.2018408941485865,37,23,0.8450704225352113
a=10s | move=8c/120s | hold=32400s | vol off | momentum,10,8.0,120,32400,300,0.0,momentum,3348.0000000000014,3348.0000000000014,47.154929577464806,4.6306082738288925,13.600544809290424,-370.00000000000136,0.4084507042253521,0.8450704225352113,71,60,0.48333333333333334,55.80000000000003,3.248488918737408,34,26,0.8450704225352113
a=60s | move=12c/120s | hold=25200s | vol off | momentum,60,12.0,120,25200,300,0.0,momentum,3347.999999999994,3347.999999999994,47.154929577464706,3.4086329230008277,11.490568246967523,-606.0000000000011,0.4225352112676056,0.8450704225352113,71,60,0.5,55.799999999999905,2.9916716240333048,31,29,0.8450704225352113
a=30s | move=70c/45s | hold=16200s | vol off | momentum,30,70.0,45,16200,300,0.0,momentum,3347.0000000000014,3347.0000000000014,47.14084507042256,3.3718424251678525,3.865864358660948,-494.99999999999966,0.23943661971830985,0.29577464788732394,71,21,0.8095238095238095,159.38095238095244,5.018007202881155,8,13,0.29577464788732394
a=5s | move=70c/75s | hold=7200s | vol>3x/300s | momentum,5,70.0,75,7200,300,3.0,momentum,3344.0,3344.0,47.098591549295776,4.514580679823481,41.86350055668768,-140.99999999999858,0.19718309859154928,0.28169014084507044,71,20,0.7,167.2,10.63688760806916,10,10,0.28169014084507044
a=5s | move=77.5c/90s | hold=12600s | vol off | momentum,5,77.5,90,12600,300,0.0,momentum,3343.0000000000005,3343.0000000000005,47.08450704225353,5.032346692185662,13.185683931729203,-220.99999999999955,0.2112676056338028,0.28169014084507044,71,20,0.75,167.15,7.213754646840143,9,11,0.28169014084507044
a=1s | move=80c/75s | hold=10800s | vol>3x/300s | momentum,1,80.0,75,10800,300,3.0,momentum,3341.999999999999,3341.999999999999,47.07042253521126,4.530080428923436,20.102345231024085,-106.00000000000102,0.19718309859154928,0.2535211267605634,71,18,0.7777777777777778,185.6666666666666,14.809917355371644,8,10,0.2535211267605634
a=10s | move=70c/45s | hold=14400s | vol off | momentum,10,70.0,45,14400,300,0.0,momentum,3341.000000000001,3341.000000000001,47.05633802816903,3.836352006405852,3.305500597778697,-543.0,0.23943661971830985,0.29577464788732394,71,21,0.8095238095238095,159.09523809523813,4.92596944770857,8,13,0.29577464788732394
a=5s | move=75c/60s | hold=12600s | vol off | momentum,5,75.0,60,12600,300,0.0,momentum,3340.000000000006,3340.000000000006,47.042253521126845,5.0984976262826285,14.557496732701571,-230.0,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,151.8181818181821,7.549019607843144,8,14,0.30985915492957744
a=120s | move=12c/120s | hold=25200s | vol off | momentum,120,12.0,120,25200,300,0.0,momentum,3339.9999999999986,3339.9999999999986,47.04225352112674,3.480886105679838,13.347988413386085,-518.9999999999991,0.4225352112676056,0.8450704225352113,71,60,0.5,55.66666666666664,3.17589576547231,31,29,0.8450704225352113
a=3s | move=75c/60s | hold=12600s | vol off | momentum,3,75.0,60,12600,300,0.0,momentum,3339.0000000000055,3339.0000000000055,47.02816901408458,5.113685547963916,14.836916172492655,-224.0,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,151.7727272727275,7.585798816568055,8,14,0.30985915492957744
a=1s | move=8c/120s | hold=32400s | vol off | momentum,1,8.0,120,32400,300,0.0,momentum,3339.000000000002,3339.000000000002,47.02816901408453,4.568913553101135,12.987788494713833,-373.00000000000136,0.39436619718309857,0.8450704225352113,71,60,0.4666666666666667,55.65000000000002,3.1639662994167197,34,26,0.8450704225352113
a=15s | move=72.5c/75s | hold=12600s | vol off | momentum,15,72.5,75,12600,300,0.0,momentum,3338.999999999999,3338.999999999999,47.0281690140845,5.1680022259265455,16.15960007792029,-260.00000000000136,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,151.77272727272722,6.878521126760531,8,14,0.30985915492957744
a=10s | move=65c/45s | hold=14400s | vol off | momentum,10,65.0,45,14400,300,0.0,momentum,3335.0,3335.0,46.971830985915496,3.828314255453277,3.4615292530956543,-543.0,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,151.5909090909091,4.909730363423208,8,14,0.30985915492957744
a=10s | move=75c/45s | hold=7200s | vol>3x/300s | momentum,10,75.0,45,7200,300,3.0,momentum,3333.999999999999,3333.999999999999,46.957746478873226,5.479805866540123,13.14262107839034,-129.0,0.22535211267605634,0.2676056338028169,71,19,0.8421052631578947,175.4736842105263,17.838383838383873,9,10,0.2676056338028169
a=30s | move=65c/60s | hold=14400s | vol off | momentum,30,65.0,60,14400,300,0.0,momentum,3333.999999999999,3333.999999999999,46.957746478873226,4.335731172353309,17.298225938687494,-279.00000000000045,0.22535211267605634,0.323943661971831,71,23,0.6956521739130435,144.95652173913035,7.902691511387149,8,15,0.323943661971831
a=5s | move=75c/45s | hold=10800s | vol>3x/300s | momentum,5,75.0,45,10800,300,3.0,momentum,3333.9999999999986,3333.9999999999986,46.95774647887322,4.976783909236371,9.010246101483675,-133.00000000000068,0.19718309859154928,0.22535211267605634,71,16,0.875,208.37499999999991,23.375838926174175,7,9,0.22535211267605634
a=10s | move=80c/75s | hold=7200s | vol>3x/300s | momentum,10,80.0,75,7200,300,3.0,momentum,3332.9999999999995,3332.9999999999995,46.94366197183098,4.539851227980652,24.16543338313664,-149.99999999999955,0.19718309859154928,0.28169014084507044,71,20,0.7,166.64999999999998,11.318885448916342,10,10,0.28169014084507044
a=3s | move=80c/90s | hold=12600s | vol off | momentum,3,80.0,90,12600,300,0.0,momentum,3332.999999999999,3332.999999999999,46.94366197183097,5.023878613270049,13.653436779602563,-222.9999999999991,0.2112676056338028,0.28169014084507044,71,20,0.75,166.64999999999995,7.288679245283011,9,11,0.28169014084507044
a=1s | move=70c/60s | hold=12600s | vol off | momentum,1,70.0,60,12600,300,0.0,momentum,3331.000000000004,3331.000000000004,46.91549295774654,5.0323196995632005,12.134895432599192,-249.0000000000009,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,151.4090909090911,7.2967863894139775,8,14,0.30985915492957744
a=3s | move=77.5c/45s | hold=12600s | vol off | momentum,3,77.5,45,12600,300,0.0,momentum,3331.000000000001,3331.000000000001,46.915492957746494,5.305452522037133,15.818538617130883,-202.0,0.22535211267605634,0.28169014084507044,71,20,0.8,166.55000000000007,11.033132530120461,8,12,0.28169014084507044
a=5s | move=75c/45s | hold=7200s | vol>3x/300s | momentum,5,75.0,45,7200,300,3.0,momentum,3330.0000000000014,3330.0000000000014,46.901408450704245,5.38088312041072,13.265019750746601,-133.00000000000068,0.22535211267605634,0.2676056338028169,71,19,0.8421052631578947,175.2631578947369,17.009615384615252,9,10,0.2676056338028169
a=15s | move=65c/45s | hold=14400s | vol off | momentum,15,65.0,45,14400,300,0.0,momentum,3328.000000000001,3328.000000000001,46.873239436619734,3.842941067574339,3.698909122579066,-522.0000000000007,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,151.27272727272734,4.735129068462395,8,14,0.30985915492957744
a=30s | move=12c/120s | hold=25200s | vol off | momentum,30,12.0,120,25200,300,0.0,momentum,3325.999999999991,3325.999999999991,46.84507042253508,3.352787267695385,10.927126555834556,-624.0000000000032,0.4225352112676056,0.8450704225352113,71,60,0.5,55.43333333333319,2.8812217194570042,31,29,0.8450704225352113
a=30s | move=75c/75s | hold=7200s | vol>3x/300s | momentum,30,75.0,75,7200,300,3.0,momentum,3323.0,3323.0,46.80281690140845,4.446995036723866,26.276228441954704,-174.00000000000108,0.2112676056338028,0.28169014084507044,71,20,0.75,166.15,10.773529411764585,10,10,0.28169014084507044
a=5s | move=12c/120s | hold=25200s | vol off | momentum,5,12.0,120,25200,300,0.0,momentum,3321.999999999996,3321.999999999996,46.78873239436614,3.305376500006527,9.782563477389798,-683.0000000000007,0.4225352112676056,0.8450704225352113,71,60,0.5,55.366666666666596,2.7604663487016383,31,29,0.8450704225352113
a=5s | move=10c/120s | hold=32400s | vol off | momentum,5,10.0,120,32400,300,0.0,momentum,3319.999999999998,3319.999999999998,46.76056338028167,4.480347134739172,12.647917154052077,-376.00000000000136,0.4084507042253521,0.8450704225352113,71,60,0.48333333333333334,55.3333333333333,3.0206938527084586,33,27,0.8450704225352113
a=3s | move=77.5c/60s | hold=12600s | vol off | momentum,3,77.5,60,12600,300,0.0,momentum,3318.000000000004,3318.000000000004,46.73239436619724,5.057102950142801,16.779613376080025,-224.0,0.22535211267605634,0.28169014084507044,71,20,0.8,165.90000000000023,8.150862068965525,8,12,0.28169014084507044
a=7s | move=75c/60s | hold=12600s | vol off | momentum,7,75.0,60,12600,300,0.0,momentum,3317.0000000000027,3317.0000000000027,46.71830985915497,5.078494247761836,13.758212294463242,-230.9999999999991,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,150.7727272727274,7.330152671755726,8,14,0.30985915492957744
a=10s | move=12c/120s | hold=25200s | vol off | momentum,10,12.0,120,25200,300,0.0,momentum,3314.000000000002,3314.000000000002,46.6760563380282,3.317381452045109,10.232189963492466,-651.9999999999977,0.39436619718309857,0.8450704225352113,71,60,0.4666666666666667,55.23333333333335,2.79913137893594,31,29,0.8450704225352113
a=10s | move=10c/120s | hold=32400s | vol off | momentum,10,10.0,120,32400,300,0.0,momentum,3314.0000000000005,3314.0000000000005,46.676056338028175,4.546913086901306,12.961180014622508,-372.00000000000045,0.4084507042253521,0.8450704225352113,71,60,0.48333333333333334,55.23333333333334,3.055831265508682,33,27,0.8450704225352113
a=5s | move=85c/90s | hold=12600s | vol off | momentum,5,85.0,90,12600,300,0.0,momentum,3312.0000000000027,3312.0000000000027,46.6478873239437,5.008791707209428,18.173789995844785,-262.0000000000009,0.22535211267605634,0.28169014084507044,71,20,0.8,165.60000000000014,7.0994475138121516,8,12,0.28169014084507044
a=7s | move=85c/90s | hold=12600s | vol off | momentum,7,85.0,90,12600,300,0.0,momentum,3312.0,3312.0,46.647887323943664,4.958515702465402,13.71573792147046,-294.0,0.22535211267605634,0.28169014084507044,71,20,0.8,165.6,6.6615384615384645,8,12,0.28169014084507044
a=10s | move=77.5c/90s | hold=12600s | vol off | momentum,10,77.5,90,12600,300,0.0,momentum,3310.999999999999,3310.999999999999,46.633802816901394,4.9650835357883585,12.782611017747774,-227.0,0.2112676056338028,0.28169014084507044,71,20,0.75,165.54999999999995,6.965765765765758,9,11,0.28169014084507044
a=30s | move=75c/45s | hold=16200s | vol off | momentum,30,75.0,45,16200,300,0.0,momentum,3308.0000000000014,3308.0000000000014,46.59154929577467,3.3938849621507754,3.502653757651051,-494.99999999999966,0.22535211267605634,0.28169014084507044,71,20,0.8,165.40000000000003,5.512960436562075,9,11,0.28169014084507044
a=10s | move=75c/75s | hold=9000s | vol>3x/300s | momentum,10,75.0,75,9000,300,3.0,momentum,3307.9999999999964,3307.9999999999964,46.5915492957746,4.95169154701559,9.346353905714393,-199.00000000000023,0.22535211267605634,0.28169014084507044,71,20,0.8,165.3999999999998,9.290726817042577,10,10,0.28169014084507044
a=5s | move=80c/75s | hold=7200s | vol>3x/300s | momentum,5,80.0,75,7200,300,3.0,momentum,3307.0000000000045,3307.0000000000045,46.577464788732456,4.47285668079023,30.502485056186597,-155.99999999999835,0.19718309859154928,0.28169014084507044,71,20,0.7,165.35000000000022,11.021212121212137,10,10,0.28169014084507044
a=3s | move=80c/60s | hold=12600s | vol off | momentum,3,80.0,60,12600,300,0.0,momentum,3303.000000000002,3303.000000000002,46.521126760563405,5.020588117601713,13.687665792978214,-224.0,0.2112676056338028,0.28169014084507044,71,20,0.75,165.15000000000012,7.672727272727263,9,11,0.28169014084507044
a=120s | move=10c/240s | hold=25200s | vol off | momentum,120,10.0,240,25200,300,0.0,momentum,3301.9999999999986,3301.9999999999986,46.50704225352111,3.788660074466136,12.670476780061096,-302.00000000000114,0.43661971830985913,0.8450704225352113,71,60,0.5166666666666667,55.033333333333296,3.4808414725770054,37,23,0.8450704225352113
a=7s | move=80c/90s | hold=12600s | vol off | momentum,7,80.0,90,12600,300,0.0,momentum,3300.9999999999977,3300.9999999999977,46.492957746478844,4.879867318747915,10.45774130321419,-273.99999999999955,0.2112676056338028,0.28169014084507044,71,20,0.75,165.0499999999999,6.529313232830809,9,11,0.28169014084507044
a=1s | move=75c/60s | hold=12600s | vol off | momentum,1,75.0,60,12600,300,0.0,momentum,3296.000000000005,3296.000000000005,46.42253521126768,4.983186009526223,11.979910149984246,-249.0000000000009,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,149.81818181818204,7.218867924528302,8,14,0.30985915492957744
a=60s | move=10c/120s | hold=32400s | vol off | momentum,60,10.0,120,32400,300,0.0,momentum,3295.0000000000023,3295.0000000000023,46.40845070422539,4.8149462714119915,12.956474523523271,-398.9999999999969,0.4225352112676056,0.8450704225352113,71,60,0.5,54.9166666666667,3.273982056590753,33,27,0.8450704225352113
a=120s | move=8c/120s | hold=28800s | vol off | momentum,120,8.0,120,28800,300,0.0,momentum,3294.9999999999945,3294.9999999999945,46.408450704225274,4.789782365137868,14.86081148043315,-415.0,0.43661971830985913,0.8450704225352113,71,60,0.5166666666666667,54.916666666666565,3.4353288987435207,34,26,0.8450704225352113
a=1s | move=72.5c/60s | hold=12600s | vol off | momentum,1,72.5,60,12600,300,0.0,momentum,3294.0000000000023,3294.0000000000023,46.39436619718313,4.980559756684134,12.000103739111893,-249.0000000000009,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,149.72727272727283,7.226843100189021,8,14,0.30985915492957744
a=1s | move=10c/120s | hold=32400s | vol off | momentum,1,10.0,120,32400,300,0.0,momentum,3294.000000000002,3294.000000000002,46.394366197183125,4.4817315868562275,12.381266518352568,-374.00000000000045,0.39436619718309857,0.8450704225352113,71,60,0.4666666666666667,54.90000000000002,2.991535671100366,33,27,0.8450704225352113
a=5s | move=80c/90s | hold=12600s | vol off | momentum,5,80.0,90,12600,300,0.0,momentum,3293.000000000003,3293.000000000003,46.38028169014089,4.953194972280471,12.091043667399653,-238.0,0.2112676056338028,0.28169014084507044,71,20,0.75,164.65000000000015,6.933333333333333,9,11,0.28169014084507044
a=1s | move=20c/120s | hold=32400s | vol off | momentum,1,20.0,120,32400,300,0.0,momentum,3293.0000000000005,3293.0000000000005,46.380281690140855,4.394480104613687,8.795625941886692,-815.9999999999998,0.4225352112676056,0.7605633802816901,71,54,0.5555555555555556,60.98148148148149,2.7906470908102206,25,29,0.7605633802816901
a=15s | move=70c/75s | hold=12600s | vol off | momentum,15,70.0,75,12600,300,0.0,momentum,3290.9999999999977,3290.9999999999977,46.35211267605631,5.081097657970267,14.151634945224496,-257.0000000000009,0.22535211267605634,0.30985915492957744,71,22,0.7272727272727273,149.59090909090898,6.51256281407032,9,13,0.30985915492957744
a=7s | move=65c/90s | hold=14400s | vol off | momentum,7,65.0,90,14400,300,0.0,momentum,3288.9999999999955,3288.9999999999955,46.32394366197177,3.921694997690273,11.949135386930077,-287.0,0.2112676056338028,0.352112676056338,71,25,0.6,131.55999999999986,4.559523809523788,8,17,0.352112676056338
a=1s | move=12c/120s | hold=25200s | vol off | momentum,1,12.0,120,25200,300,0.0,momentum,3288.0,3288.0,46.309859154929576,3.265234288834569,9.39996526569365,-713.0000000000025,0.39436619718309857,0.8450704225352113,71,60,0.4666666666666667,54.800000000000004,2.705394190871369,31,29,0.8450704225352113
a=3s | move=65c/90s | hold=14400s | vol off | momentum,3,65.0,90,14400,300,0.0,momentum,3287.0000000000036,3287.0000000000036,46.29577464788738,3.937334427673594,12.347253106517478,-277.9999999999982,0.2112676056338028,0.352112676056338,71,25,0.6,131.4800000000001,4.568946796959829,8,17,0.352112676056338
a=30s | move=80c/75s | hold=7200s | vol>3x/300s | momentum,30,80.0,75,7200,300,3.0,momentum,3284.0000000000005,3284.0000000000005,46.25352112676057,4.406754576608291,26.96977757742435,-172.00000000000006,0.2112676056338028,0.28169014084507044,71,20,0.75,164.20000000000002,10.491329479768703,10,10,0.28169014084507044
a=10s | move=75c/60s | hold=12600s | vol off | momentum,10,75.0,60,12600,300,0.0,momentum,3284.0,3284.0,46.25352112676056,5.040907407461198,13.409343862197252,-231.00000000000045,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,149.27272727272728,7.231499051233375,8,14,0.30985915492957744
a=15s | move=65c/90s | hold=16200s | vol off | momentum,15,65.0,90,16200,300,0.0,momentum,3282.0000000000023,3282.0000000000023,46.22535211267609,3.2115033670107245,10.614279133923453,-406.99999999999864,0.19718309859154928,0.352112676056338,71,25,0.56,131.2800000000001,3.970135746606337,8,17,0.352112676056338
a=1s | move=80c/45s | hold=10800s | vol>3x/300s | momentum,1,80.0,45,10800,300,3.0,momentum,3282.0000000000005,3282.0000000000005,46.22535211267606,4.61667596765673,7.861792281300818,-144.00000000000057,0.18309859154929578,0.2112676056338028,71,15,0.8666666666666667,218.80000000000007,22.03846153846135,6,9,0.2112676056338028
a=3s | move=85c/45s | hold=12600s | vol off | momentum,3,85.0,45,12600,300,0.0,momentum,3281.0000000000005,3281.0000000000005,46.21126760563381,5.321081113721741,10.325985234325296,-170.99999999999886,0.2112676056338028,0.2535211267605634,71,18,0.8333333333333334,182.27777777777777,12.634751773049588,7,11,0.2535211267605634
a=1s | move=80c/75s | hold=7200s | vol>3x/300s | momentum,1,80.0,75,7200,300,3.0,momentum,3273.999999999999,3273.999999999999,46.11267605633802,4.430978145655207,32.818902540003585,-166.00000000000063,0.19718309859154928,0.28169014084507044,71,20,0.7,163.69999999999996,10.831831831831744,10,10,0.28169014084507044
a=7s | move=77.5c/60s | hold=12600s | vol off | momentum,7,77.5,60,12600,300,0.0,momentum,3268.0,3268.0,46.028169014084504,4.9933419011055316,14.811308324617483,-230.9999999999991,0.22535211267605634,0.28169014084507044,71,20,0.8,163.40000000000003,7.836820083682006,8,12,0.28169014084507044
a=60s | move=15c/240s | hold=25200s | vol off | momentum,60,15.0,240,25200,300,0.0,momentum,3265.9999999999973,3265.9999999999973,45.999999999999964,3.580988106343279,7.6397690287369775,-462.9999999999991,0.5070422535211268,0.8450704225352113,71,60,0.6,54.4333333333333,2.984204131227213,27,33,0.8450704225352113
a=1s | move=77.5c/60s | hold=12600s | vol off | momentum,1,77.5,60,12600,300,0.0,momentum,3261.000000000006,3261.000000000006,45.929577464788814,4.974537069681131,12.333158363163086,-249.0000000000009,0.22535211267605634,0.28169014084507044,71,20,0.8,163.0500000000003,7.723711340206183,8,12,0.28169014084507044
a=15s | move=70c/60s | hold=12600s | vol off | momentum,15,70.0,60,12600,300,0.0,momentum,3260.9999999999995,3260.9999999999995,45.92957746478873,5.148671799315395,13.40922811015949,-243.0000000000009,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,148.2272727272727,6.983486238532096,8,14,0.30985915492957744
a=60s | move=8c/120s | hold=28800s | vol off | momentum,60,8.0,120,28800,300,0.0,momentum,3259.999999999994,3259.999999999994,45.915492957746395,4.619500798009316,12.871590776900518,-393.00000000000045,0.43661971830985913,0.8450704225352113,71,60,0.5166666666666667,54.333333333333236,3.22070844686647,34,26,0.8450704225352113
a=30s | move=8c/120s | hold=32400s | vol off | momentum,30,8.0,120,32400,300,0.0,momentum,3258.000000000002,3258.000000000002,45.887323943662,4.72616141652721,13.337709298943055,-339.0000000000009,0.4084507042253521,0.8450704225352113,71,60,0.48333333333333334,54.30000000000003,3.281512605042019,34,26,0.8450704225352113
a=10s | move=85c/90s | hold=12600s | vol off | momentum,10,85.0,90,12600,300,0.0,momentum,3256.0000000000005,3256.0000000000005,45.85915492957747,4.868955954811747,12.1840650731768,-297.9999999999991,0.22535211267605634,0.28169014084507044,71,20,0.8,162.79999999999998,6.500000000000009,8,12,0.28169014084507044
a=5s | move=77.5c/60s | hold=12600s | vol off | momentum,5,77.5,60,12600,300,0.0,momentum,3255.000000000003,3255.000000000003,45.84507042253526,5.028738554505889,16.04145851661117,-230.0,0.22535211267605634,0.28169014084507044,71,20,0.8,162.75000000000017,7.9700214132762355,8,12,0.28169014084507044
a=3s | move=75c/45s | hold=14400s | vol off | momentum,3,75.0,45,14400,300,0.0,momentum,3254.0000000000045,3254.0000000000045,45.830985915493024,3.7168100074998445,3.0383285083951628,-554.9999999999991,0.22535211267605634,0.28169014084507044,71,20,0.8,162.70000000000022,4.934703748488518,9,11,0.28169014084507044
a=5s | move=65c/90s | hold=14400s | vol off | momentum,5,65.0,90,14400,300,0.0,momentum,3252.9999999999964,3252.9999999999964,45.816901408450654,3.881780861847013,11.93066796382232,-280.99999999999955,0.2112676056338028,0.352112676056338,71,25,0.6,130.11999999999986,4.528199566160502,8,17,0.352112676056338
a=60s | move=20c/120s | hold=32400s | vol off | momentum,60,20.0,120,32400,300,0.0,momentum,3252.0000000000036,3252.0000000000036,45.802816901408505,4.620904640882038,8.629780771512676,-711.0000000000014,0.4507042253521127,0.7605633802816901,71,54,0.5925925925925926,60.22222222222229,2.946140035906642,25,29,0.7605633802816901
a=60s | move=15c/180s | hold=32400s | vol off | momentum,60,15.0,180,32400,300,0.0,momentum,3244.9999999999964,3244.9999999999964,45.70422535211262,4.7167442810788485,11.720164352934805,-795.000000000002,0.4507042253521127,0.8309859154929577,71,59,0.5423728813559322,54.999999999999936,3.092198581560278,29,30,0.8309859154929577
a=5s | move=70c/45s | hold=18000s | vol off | momentum,5,70.0,45,18000,300,0.0,momentum,3243.9999999999973,3243.9999999999973,45.69014084507038,3.5539621061909816,4.411967083276397,-502.99999999999886,0.19718309859154928,0.29577464788732394,71,21,0.6666666666666666,154.47619047619034,4.661399548532723,8,13,0.29577464788732394
a=1s | move=85c/45s | hold=12600s | vol off | momentum,1,85.0,45,12600,300,0.0,momentum,3241.9999999999986,3241.9999999999986,45.6619718309859,5.308576533403278,10.97393353958776,-160.99999999999932,0.2112676056338028,0.2535211267605634,71,18,0.8333333333333334,180.11111111111103,13.421455938697285,7,11,0.2535211267605634
a=120s | move=20c/180s | hold=25200s | vol off | momentum,120,20.0,180,25200,300,0.0,momentum,3236.000000000001,3236.000000000001,45.57746478873241,3.588283837382632,10.634107804430169,-433.9999999999998,0.4507042253521127,0.8028169014084507,71,57,0.5614035087719298,56.77192982456142,2.9901599015990175,28,29,0.8028169014084507
a=7s | move=80c/60s | hold=12600s | vol off | momentum,7,80.0,60,12600,300,0.0,momentum,3236.0,3236.0,45.57746478873239,4.9349588909001225,13.330798907908212,-234.99999999999955,0.2112676056338028,0.28169014084507044,71,20,0.75,161.8,7.175572519083965,9,11,0.28169014084507044
a=30s | move=8c/180s | hold=28800s | vol off | momentum,30,8.0,180,28800,300,0.0,momentum,3235.000000000001,3235.000000000001,45.56338028169015,4.649439970975245,12.95125600485385,-336.9999999999979,0.39436619718309857,0.8450704225352113,71,60,0.4666666666666667,53.91666666666669,3.1799191374663085,34,26,0.8450704225352113
a=15s | move=72.5c/60s | hold=12600s | vol off | momentum,15,72.5,60,12600,300,0.0,momentum,3234.000000000003,3234.000000000003,45.54929577464793,5.115849971172721,13.298204142366092,-243.0000000000009,0.23943661971830985,0.30985915492957744,71,22,0.7727272727272727,147.0000000000001,6.933944954128433,8,14,0.30985915492957744
a=3s | move=80c/45s | hold=12600s | vol off | momentum,3,80.0,45,12600,300,0.0,momentum,3230.0,3230.0,45.49295774647887,5.166802931804348,15.338901150805382,-202.0,0.2112676056338028,0.2676056338028169,71,19,0.7894736842105263,170.00000000000003,10.72891566265058,8,11,0.2676056338028169
a=5s | move=75c/75s | hold=9000s | vol>3x/300s | momentum,5,75.0,75,9000,300,3.0,momentum,3229.999999999996,3229.999999999996,45.492957746478815,4.84477140015821,8.569724298023917,-221.99999999999926,0.22535211267605634,0.28169014084507044,71,20,0.8,161.49999999999983,8.783132530120435,10,10,0.28169014084507044
a=7s | move=70c/45s | hold=18000s | vol off | momentum,7,70.0,45,18000,300,0.0,momentum,3225.000000000001,3225.000000000001,45.42253521126762,3.585352905427391,4.517117396487923,-492.99999999999943,0.19718309859154928,0.29577464788732394,71,21,0.6666666666666666,153.5714285714286,4.5245901639344295,8,13,0.29577464788732394
a=1s | move=80c/60s | hold=12600s | vol off | momentum,1,80.0,60,12600,300,0.0,momentum,3222.000000000008,3222.000000000008,45.38028169014096,4.91792920866568,11.379696835276427,-255.0,0.2112676056338028,0.28169014084507044,71,20,0.75,161.10000000000042,7.137142857142879,9,11,0.28169014084507044
a=60s | move=75c/75s | hold=7200s | vol>3x/300s | momentum,60,75.0,75,7200,300,3.0,momentum,3221.9999999999995,3221.9999999999995,45.38028169014084,4.506250658306733,29.186869104752557,-153.00000000000028,0.2112676056338028,0.28169014084507044,71,20,0.75,161.09999999999997,13.58593749999988,10,10,0.28169014084507044
a=5s | move=75c/45s | hold=14400s | vol off | momentum,5,75.0,45,14400,300,0.0,momentum,3221.000000000005,3221.000000000005,45.36619718309866,3.6964308071227165,3.032511099805304,-549.9999999999993,0.22535211267605634,0.28169014084507044,71,20,0.8,161.05000000000027,5.021223470661683,9,11,0.28169014084507044
a=15s | move=70c/45s | hold=18000s | vol off | momentum,15,70.0,45,18000,300,0.0,momentum,3220.999999999999,3220.999999999999,45.36619718309858,3.6497302405851415,4.716557545003482,-459.0000000000005,0.19718309859154928,0.29577464788732394,71,21,0.6666666666666666,153.38095238095238,4.890096618357474,8,13,0.29577464788732394
a=5s | move=80c/60s | hold=12600s | vol off | momentum,5,80.0,60,12600,300,0.0,momentum,3220.000000000004,3220.000000000004,45.35211267605639,4.9791291154789095,13.567649101423296,-230.0,0.2112676056338028,0.28169014084507044,71,20,0.75,161.00000000000017,7.388888888888897,9,11,0.28169014084507044
a=5s | move=77.5c/45s | hold=12600s | vol off | momentum,5,77.5,45,12600,300,0.0,momentum,3219.0000000000005,3219.0000000000005,45.33802816901409,5.221362317283886,15.983560969891426,-202.0,0.22535211267605634,0.28169014084507044,71,20,0.8,160.95000000000002,10.495575221238937,8,12,0.28169014084507044
a=10s | move=65c/90s | hold=14400s | vol off | momentum,10,65.0,90,14400,300,0.0,momentum,3218.999999999999,3218.999999999999,45.33802816901407,3.868518884408517,11.878209741703335,-271.99999999999955,0.2112676056338028,0.352112676056338,71,25,0.6,128.75999999999993,4.537362637362628,8,17,0.352112676056338
a=10s | move=70c/45s | hold=18000s | vol off | momentum,10,70.0,45,18000,300,0.0,momentum,3217.999999999998,3217.999999999998,45.3239436619718,3.648920409007101,4.474314392665656,-480.999999999999,0.19718309859154928,0.29577464788732394,71,21,0.6666666666666666,153.23809523809516,4.826397146254446,8,13,0.29577464788732394
a=1s | move=77.5c/45s | hold=12600s | vol off | momentum,1,77.5,45,12600,300,0.0,momentum,3215.0000000000023,3215.0000000000023,45.2816901408451,5.209681828194556,11.965599761239218,-227.0000000000009,0.22535211267605634,0.28169014084507044,71,20,0.8,160.7500000000001,10.212034383954135,8,12,0.28169014084507044
a=30s | move=20c/120s | hold=32400s | vol off | momentum,30,20.0,120,32400,300,0.0,momentum,3211.9999999999986,3211.9999999999986,45.23943661971829,4.5161304877448005,8.88022096012365,-740.9999999999983,0.4225352112676056,0.7605633802816901,71,54,0.5555555555555556,59.48148148148146,2.8674418604651133,25,29,0.7605633802816901
