params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-71.05359999999965,-0.9349157894736796,-2.5544914732081225,-1.7283273565687975,-71.05359999999965,0.0,0.02631578947368421,76,2,0.0,-35.526799999999824,0.0,1,1,0.02631578947368421,0,3,0.0,0.0,0.0,0.0,0.0,-71.05359999999965,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,1.1059820571412484,138.08760000000024,1.8411680000000032,1.2571249933307311,0.9871110027380365,-71.58679999999978,0.05333333333333334,0.09333333333333334,75,7,0.5714285714285714,19.726800000000026,1.891628656586883,4,3,0.09333333333333334,2,3,0.6666666666666666,135.36719999999897,0.9802994620805832,149.5459999999996,1.0829792102983855,-11.458399999999358,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,0.6392507104084229,248.75959999999986,3.316794666666665,1.0371097288181612,2.096812727944453,-367.4100000000005,0.17333333333333334,0.37333333333333335,75,28,0.4642857142857143,8.884271428571424,1.2946439062292696,13,15,0.37333333333333335,2,3,0.6666666666666666,280.49839999999955,1.127588241820616,234.20959999999903,0.941509794998863,14.550000000000836,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.09586663514360813,96.62360000000066,1.2883146666666756,0.7057262827692254,0.38360326992257293,-165.0575999999992,0.10666666666666667,0.2,75,15,0.5333333333333333,6.441573333333378,1.3112123753683051,6,9,0.2,1,3,0.3333333333333333,106.4259999999996,1.1014493353590518,113.22039999999966,1.1717675598921886,-16.596799999998993,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-0.4064796218644757,130.5979999999998,1.741306666666664,0.48122958610501704,0.7734806726630462,-270.7103999999998,0.36,0.6533333333333333,75,49,0.5510204081632653,2.665265306122444,1.0984384082702785,22,27,0.6533333333333333,2,3,0.6666666666666666,229.3856000000006,1.7564250601081255,167.27719999999886,1.2808557558308638,-36.67919999999907,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-0.811443413950931,43.375599999996325,0.5783413333332843,0.3850238575954235,0.3738372447145219,-200.66240000000062,0.24,0.49333333333333335,75,37,0.4864864864864865,1.1723135135134146,1.0984455017779977,19,18,0.49333333333333335,2,3,0.6666666666666666,98.07439999999721,2.2610499912394415,68.53080000000008,1.5799389518532514,-25.15520000000376,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-2.011227242807262,21.705599999999976,0.28940799999999967,0.2145859218691133,0.09155544530861193,-117.83919999999915,0.06666666666666667,0.10666666666666667,75,8,0.625,2.7131999999999956,1.1090564877395803,3,5,0.10666666666666667,1,3,0.3333333333333333,25.594799999999225,1.179179566563433,91.34199999999977,4.208222762789321,-69.6363999999998,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-26.390007818666486,4.00759999999468,0.05343466666659573,0.046072064311296186,0.06819435829228772,-212.8608000000024,0.41333333333333333,0.84,75,63,0.49206349206349204,0.06361269841261397,1.0079675476907584,31,32,0.84,1,3,0.3333333333333333,171.15959999999623,42.708753368655415,44.19160000000131,11.026948797300124,-40.18400000000663,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,59.73599999999915,0.7964799999999886,2.548114839794225,0.0,0.0,0.02666666666666667,0.02666666666666667,75,2,1.0,29.867999999999576,inf,1,1,0.02666666666666667,2,3,0.6666666666666666,36.40120000000006,0.6093678853622703,36.40120000000006,0.6093678853622703,23.334799999999092,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-60.54440000000122,-0.8072586666666829,-0.2218360944010457,-0.4155554389142862,-325.8348000000011,0.38666666666666666,0.8266666666666667,75,62,0.46774193548387094,-0.9765225806451794,0.9633933041339452,31,31,0.8266666666666667,1,3,0.3333333333333333,20.805999999999507,0.34364862811422836,183.31959999999995,3.027853938597067,-243.86400000000117,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-64.29439999999997,-0.8572586666666663,-0.6322905130269685,-0.35251474144049616,-214.82759999999922,0.04,0.10666666666666667,75,8,0.375,-8.036799999999998,0.7399762844187304,5,3,0.10666666666666667,0,3,0.0,0.0,0.0,112.16079999999914,1.7444878558630177,-176.4551999999991,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-91.50079999999846,-1.2200106666666461,-0.7565074956123685,-0.9850196263006342,-229.81280000000143,0.3466666666666667,0.7466666666666667,75,56,0.4642857142857143,-1.6339428571428303,0.8599562148898768,29,27,0.7466666666666667,1,3,0.3333333333333333,109.9624000000033,1.2017643561586908,93.41759999999937,1.0209484507239384,-184.91839999999783,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-258.54439999999875,-3.44725866666665,-0.947221848521557,-1.3109221805252065,-552.9587999999985,0.41333333333333333,0.8266666666666667,75,62,0.5,-4.170070967741915,0.8521537245716628,31,31,0.8266666666666667,0,3,0.0,0.0,0.0,119.15160000000131,0.460855466217802,-377.696,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-175.37640000000064,-2.3383520000000084,-1.2700262061969303,-0.94607943937462,-359.72119999999984,0.09333333333333334,0.2,75,15,0.4666666666666667,-11.691760000000047,0.6093210627897044,9,6,0.2,1,3,0.3333333333333333,4.504800000000028,0.02568646636605616,136.17040000000006,0.776446545829425,-311.5468000000007,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-385.4019999999998,-5.138693333333331,-1.4181608194635966,-1.713198389236658,-505.6344000000008,0.29333333333333333,0.6533333333333333,75,49,0.4489795918367347,-7.865346938775507,0.7586265811004211,27,22,0.6533333333333333,1,3,0.3333333333333333,16.25000000000017,0.042163766664418394,128.29640000000023,0.3328898137529133,-513.6984,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-173.91240000000022,-2.318832000000003,-1.557587760250414,-0.6708792507176056,-234.2323999999998,0.04,0.09333333333333334,75,7,0.42857142857142855,-24.84462857142861,0.4444424567756557,3,4,0.09333333333333334,0,3,0.0,0.0,0.0,66.41319999999978,0.38187731294605615,-240.3256,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-197.5008000000016,-2.633344000000021,-1.6281285577438478,-1.9668830074233759,-314.03400000000175,0.3333333333333333,0.7466666666666667,75,56,0.44642857142857145,-3.5268000000000277,0.7214538610992614,27,29,0.7466666666666667,1,3,0.3333333333333333,53.28679999999958,0.2698054893954817,69.5308000000006,0.3520532575057926,-267.0316000000022,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-395.2403999999999,-5.269871999999999,-1.6388466372880164,-1.392161797125619,-395.2404000000001,0.2,0.37333333333333335,75,28,0.5357142857142857,-14.115728571428567,0.6595597261734254,15,13,0.37333333333333335,1,3,0.3333333333333333,8.655199999999859,0.02189857109748867,93.46480000000008,0.23647582585181096,-488.7052,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-236.62439999999629,-3.1549919999999503,-2.0831385971084466,-2.206436845431636,-235.08959999999692,0.18666666666666668,0.49333333333333335,75,37,0.3783783783783784,-6.395254054053954,0.60017154015074,18,19,0.49333333333333335,0,3,0.0,0.0,0.0,99.41720000000102,0.4201477108869693,-336.0415999999973,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-70.26399999999914,-0.9368533333333219,-2.5657162917507006,-1.62617563322962,-70.26399999999914,0.0,0.02666666666666667,75,2,0.0,-35.13199999999957,0.0,1,1,0.02666666666666667,0,3,0.0,0.0,0.0,0.0,0.0,-70.26399999999914,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-327.9923999999947,-4.37323199999993,-3.736826321367969,-5.36232195339425,-355.4403999999945,0.3333333333333333,0.84,75,63,0.3968253968253968,-5.206228571428488,0.5229620554063369,32,31,0.84,0,3,0.0,0.0,0.0,49.462800000000314,0.15080471376776144,-377.455199999995,robust_percent_strict,Strict robust percent-vol: sit out if unstable,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,3.0921430009332265,63.154000000001226,2.3390370370370825,2.8942770870592005,0.0,-14.551199999999746,0.14814814814814814,0.18518518518518517,27,5,0.8,12.630800000000246,5.340123151355009,0,5,0.18518518518518517,1,1,1.0,63.154000000001226,1.0,64.42280000000088,1.0200905722519495,-1.2687999999996507,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,0.9695036673949852,27.167200000000562,1.0061925925926134,1.3240223481217421,5.3413183627067395,-43.67080000000065,0.07407407407407407,0.18518518518518517,27,5,0.4,5.433440000000113,1.6220907333961945,1,4,0.18518518518518517,1,1,1.0,27.167200000000562,1.0,53.428400000000934,1.9666509614535113,-26.261200000000372,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,17.837199999999687,0.6606370370370255,1.1576686258839493,0.0,-22.596400000000283,0.037037037037037035,0.07407407407407407,27,2,0.5,8.918599999999843,1.7893823794939758,1,1,0.07407407407407407,1,1,1.0,17.837199999999687,1.0,40.43359999999997,2.2668131769560627,-22.596400000000283,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-23.15839999999926,-0.8577185185184911,-1.7343574779751338,0.0,-37.59999999999943,0.037037037037037035,0.07407407407407407,27,2,0.5,-11.57919999999963,0.3840851063829788,1,1,0.07407407407407407,0,1,0.0,0.0,0.0,14.44160000000017,0.6236009396158901,-37.59999999999943,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-102.84599999999915,-3.8091111111110796,-3.4658341973349898,-1.7421862954532883,-126.66319999999978,0.07407407407407407,0.18518518518518517,27,5,0.4,-20.56919999999983,0.18803567255525266,0,5,0.18518518518518517,0,1,0.0,0.0,0.0,23.42280000000051,0.22774633918675208,-126.26879999999966,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-61.16279999999881,-2.2652888888888447,-3.4706384573695406,-1.1048361813105891,-61.16279999999881,0.0,0.07407407407407407,27,2,0.0,-30.581399999999405,0.0,1,1,0.07407407407407407,0,1,0.0,0.0,0.0,0.0,0.0,-61.16279999999881,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-88.15839999999912,-3.265125925925893,-4.037893622531734,-1.9789073700089643,-88.15839999999912,0.0,0.07407407407407407,27,2,0.0,-44.07919999999956,0.0,1,1,0.07407407407407407,0,1,0.0,0.0,0.0,0.0,0.0,-88.15839999999912,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-217.2591999999986,-8.046637037036986,-5.274865458165672,-7.414257261432975,-217.2591999999986,0.037037037037037035,0.14814814814814814,27,4,0.25,-54.31479999999965,0.019975857918984787,0,4,0.14814814814814814,0,1,0.0,0.0,0.0,4.428400000000739,0.02038302635746043,-221.68759999999935,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,1.806472704269426,233.28920000000127,4.574298039215711,1.9954889140896794,2.867057680860448,-207.521599999999,0.27450980392156865,0.49019607843137253,51,25,0.56,9.33156800000005,1.6685569391570692,10,15,0.49019607843137253,1,2,0.5,336.13520000000045,1.440851955426992,139.41840000000087,0.5976204642135174,93.8708000000004,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-3.2584891350107448,15.289200000000626,0.2997882352941299,0.28513356251682215,0.23052368713613783,-123.23400000000166,0.29411764705882354,0.49019607843137253,51,25,0.6,0.6115680000000251,1.0815559709135574,10,15,0.49019607843137253,1,2,0.5,63.154000000001226,4.130628155822322,64.42280000000088,4.213614839232807,-49.13360000000025,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,24.545199999999603,0.4812784313725412,2.2228757209041987,0.0,0.0,0.0196078431372549,0.0196078431372549,51,1,1.0,24.545199999999603,inf,0,1,0.0196078431372549,1,2,0.5,24.545199999999603,1.0,24.545199999999603,1.0,0.0,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-23.029200000000998,-0.45155294117649014,-0.5455910345555975,-0.5550275642056486,-63.46280000000097,0.0784313725490196,0.21568627450980393,51,11,0.36363636363636365,-2.093563636363727,0.8492963866522762,4,7,0.21568627450980393,1,2,0.5,17.837199999999687,0.7745470967293225,40.43359999999997,1.7557535650390903,-63.46280000000097,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-50.03239999999808,-0.9810274509803545,-0.8539871828732524,-0.7328882298046785,-185.04159999999973,0.19607843137254902,0.39215686274509803,51,20,0.5,-2.501619999999904,0.7994497257447273,7,13,0.39215686274509803,1,2,0.5,27.167200000000562,0.5429921410926041,53.428400000000934,1.0678760163414704,-103.46079999999901,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-37.45480000000014,-0.7344078431372577,-2.2228757209044216,0.0,-37.45480000000014,0.0,0.0196078431372549,51,1,0.0,-37.45480000000014,0.0,0,1,0.0196078431372549,0,2,0.0,0.0,0.0,0.0,0.0,-37.45480000000014,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-69.68079999999932,-1.3662901960784182,-3.013063214444343,-1.4115106842884475,-84.12239999999949,0.0196078431372549,0.09803921568627451,51,5,0.2,-13.936159999999864,0.17167365648150892,2,3,0.09803921568627451,0,2,0.0,0.0,0.0,14.44160000000017,0.20725364806374655,-84.12239999999949,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-236.93759999999935,-4.645835294117634,-3.1890019394477194,-2.419156896260424,-253.4859999999991,0.058823529411764705,0.17647058823529413,51,9,0.3333333333333333,-26.32639999999993,0.3018104667609603,4,5,0.17647058823529413,0,2,0.0,0.0,0.0,47.4232,0.20015058817173859,-284.36079999999936,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-217.68079999999972,-4.268250980392152,-3.54217930579098,-2.5446989539647693,-252.22199999999947,0.0196078431372549,0.09803921568627451,51,5,0.2,-43.536159999999946,0.13694760964546981,2,3,0.09803921568627451,0,2,0.0,0.0,0.0,34.54119999999975,0.15867821139944263,-252.22199999999947,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-307.22879999999907,-6.02409411764704,-3.920438161056627,-3.7764235489805675,-372.51159999999817,0.09803921568627451,0.29411764705882354,51,15,0.3333333333333333,-20.481919999999935,0.3120248221105964,5,10,0.29411764705882354,0,2,0.0,0.0,0.0,60.42839999999954,0.19668859169452774,-367.6571999999986,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,0.061997094367930494,169.77920000000148,2.2049246753246945,0.8843031634270273,1.253077299649689,-207.521599999999,0.3116883116883117,0.5974025974025974,77,46,0.5217391304347826,3.690852173913077,1.2040686023746983,19,27,0.5974025974025974,1,3,0.3333333333333333,336.13520000000045,1.9798373416767043,139.41840000000087,0.8211747964414937,30.36080000000061,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,24.545199999999603,0.31876883116882604,1.8090680674659354,0.0,0.0,0.012987012987012988,0.012987012987012988,77,1,1.0,24.545199999999603,inf,0,1,0.012987012987012988,1,3,0.3333333333333333,24.545199999999603,1.0,24.545199999999603,1.0,0.0,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-48.66879999999881,-0.6320623376623222,-0.6387203866974596,-0.6858501080236299,-133.74760000000077,0.2857142857142857,0.6103896103896104,77,47,0.46808510638297873,-1.035506382978698,0.8629917021652751,19,28,0.6103896103896104,1,3,0.3333333333333333,63.154000000001226,1.2976280491814627,64.42280000000088,1.3236981392596991,-113.09159999999969,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-71.37920000000095,-0.9270025974026097,-1.0348987726904344,-0.6814489520291498,-138.46680000000055,0.06493506493506493,0.2077922077922078,77,16,0.3125,-4.46120000000006,0.6996371030183006,7,9,0.2077922077922078,1,3,0.3333333333333333,17.837199999999687,0.24989352640544374,40.43359999999997,0.5664619384918776,-111.81280000000092,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-37.45480000000014,-0.48642597402597587,-1.8090680674661581,0.0,-37.45480000000014,0.0,0.012987012987012988,77,1,0.0,-37.45480000000014,0.0,0,1,0.012987012987012988,0,3,0.0,0.0,0.0,0.0,0.0,-37.45480000000014,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
