params,delay_s,rarity_percentile,move_window_s,hold_s,signal_mode,bad_hour_rule,trend_filter,vol_filter,time_bucket,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,rare_stability_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,97.5,1800,3600,continuation,exit_by_midnight,up,any,late,0.4367950276656553,80.23880000000234,1.5733098039216145,0.9884955488000414,1.1357535226715292,-85.21319999999972,0.09803921568627451,0.19607843137254902,51,10,0.5,8.023880000000236,1.3972414475964232,3,7,0.19607843137254902,1,2,0.5,83.18240000000151,1.0366854938009926,116.45920000000048,1.451407548467787,-36.220399999998136,11,8,0.7272727272727273,4.727704118574746,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,97.5,1800,7200,continuation,exit_by_midnight,up,any,late,0.4367950276656553,80.23880000000234,1.5733098039216145,0.9884955488000414,1.1357535226715292,-85.21319999999972,0.09803921568627451,0.19607843137254902,51,10,0.5,8.023880000000236,1.3972414475964232,3,7,0.19607843137254902,1,2,0.5,83.18240000000151,1.0366854938009926,116.45920000000048,1.451407548467787,-36.220399999998136,11,8,0.7272727272727273,4.727704118574746,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 900s moves | hold=3600s | continuation | trend=any | vol=any | time=any | exit_by_midnight,120,95.0,900,3600,continuation,exit_by_midnight,any,any,any,3.9691345116634276,523.0711999999925,10.256298039215539,2.762524791496248,6.461383999358973,-175.05080000000098,0.45098039215686275,0.8235294117647058,51,42,0.5476190476190477,12.45407619047601,1.6108946344357389,18,24,0.8235294117647058,2,2,1.0,274.92399999999594,0.5255957506358597,199.4259999999996,0.38125975966561043,323.6451999999929,7,1,0.14285714285714285,4.583420225949142,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 900s moves | hold=7200s | continuation | trend=any | vol=any | time=any | exit_by_midnight,120,95.0,900,7200,continuation,exit_by_midnight,any,any,any,3.9691345116634276,523.0711999999925,10.256298039215539,2.762524791496248,6.461383999358973,-175.05080000000098,0.45098039215686275,0.8235294117647058,51,42,0.5476190476190477,12.45407619047601,1.6108946344357389,18,24,0.8235294117647058,2,2,1.0,274.92399999999594,0.5255957506358597,199.4259999999996,0.38125975966561043,323.6451999999929,7,1,0.14285714285714285,4.583420225949142,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,95.0,1800,3600,continuation,exit_by_midnight,up,any,late,2.593179935628783,217.4136000000055,4.26301176470599,2.0748089271060226,3.4135006714078995,-117.21079999999904,0.1568627450980392,0.2549019607843137,51,13,0.6153846153846154,16.7241230769235,1.9453241989596204,4,9,0.2549019607843137,2,2,1.0,115.23880000000491,0.5300441186751979,168.4384000000008,0.7747371829545003,48.97520000000469,7,3,0.42857142857142855,4.436037078485926,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=any | time=late | exit_by_midnight,120,95.0,1800,7200,continuation,exit_by_midnight,up,any,late,2.593179935628783,217.4136000000055,4.26301176470599,2.0748089271060226,3.4135006714078995,-117.21079999999904,0.1568627450980392,0.2549019607843137,51,13,0.6153846153846154,16.7241230769235,1.9453241989596204,4,9,0.2549019607843137,2,2,1.0,115.23880000000491,0.5300441186751979,168.4384000000008,0.7747371829545003,48.97520000000469,7,3,0.42857142857142855,4.436037078485926,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 900s moves | hold=3600s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,900,3600,continuation,exit_by_midnight,up,any,mid,2.258919716037448,256.4139999999984,5.027725490196047,1.8228011945651479,1.526944302521449,-141.11280000000136,0.1568627450980392,0.2549019607843137,51,13,0.6153846153846154,19.724153846153722,1.817080771863349,5,8,0.2549019607843137,2,2,1.0,191.21799999999902,0.7457393122060426,199.4259999999996,0.7777500448493485,56.987999999998806,7,3,0.42857142857142855,4.101776858894591,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 900s moves | hold=7200s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,900,7200,continuation,exit_by_midnight,up,any,mid,2.258919716037448,256.4139999999984,5.027725490196047,1.8228011945651479,1.526944302521449,-141.11280000000136,0.1568627450980392,0.2549019607843137,51,13,0.6153846153846154,19.724153846153722,1.817080771863349,5,8,0.2549019607843137,2,2,1.0,191.21799999999902,0.7457393122060426,199.4259999999996,0.7777500448493485,56.987999999998806,7,3,0.42857142857142855,4.101776858894591,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,1800,3600,reversal,exit_by_midnight,up,any,mid,3.408900714847465,291.10120000000086,5.707866666666684,2.5544549567256816,4.206580471701644,-115.78719999999983,0.11764705882352941,0.19607843137254902,51,10,0.6,29.110120000000087,2.4454744076111634,5,5,0.19607843137254902,2,2,1.0,160.80840000000063,0.5524140745555159,144.4391999999999,0.49618208375643746,146.66200000000097,7,1,0.14285714285714285,4.023186429133179,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,1800,7200,reversal,exit_by_midnight,up,any,mid,3.408900714847465,291.10120000000086,5.707866666666684,2.5544549567256816,4.206580471701644,-115.78719999999983,0.11764705882352941,0.19607843137254902,51,10,0.6,29.110120000000087,2.4454744076111634,5,5,0.19607843137254902,2,2,1.0,160.80840000000063,0.5524140745555159,144.4391999999999,0.49618208375643746,146.66200000000097,7,1,0.14285714285714285,4.023186429133179,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,1800,3600,continuation,exit_by_midnight,up,any,mid,1.2391334657918154,107.4576000000004,2.10701176470589,1.3420316834419344,1.1012109659592784,-99.54359999999988,0.0784313725490196,0.11764705882352941,51,6,0.6666666666666666,17.909600000000065,1.6882466419525888,2,4,0.11764705882352941,1,2,0.5,107.45760000000041,1.0000000000000002,85.41559999999954,0.7948772353002415,22.042000000000854,11,5,0.45454545454545453,3.9209516476099973,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,97.5,1800,7200,continuation,exit_by_midnight,up,any,mid,1.2391334657918154,107.4576000000004,2.10701176470589,1.3420316834419344,1.1012109659592784,-99.54359999999988,0.0784313725490196,0.11764705882352941,51,6,0.6666666666666666,17.909600000000065,1.6882466419525888,2,4,0.11764705882352941,1,2,0.5,107.45760000000041,1.0000000000000002,85.41559999999954,0.7948772353002415,22.042000000000854,11,5,0.45454545454545453,3.9209516476099973,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=mid | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,down,any,mid,3.0413034094629485,166.93120000000187,3.2731607843137622,2.4340899695518896,1.7292933143012885,-104.13799999999951,0.09803921568627451,0.1568627450980392,51,8,0.625,20.866400000000233,2.431465430011088,4,4,0.1568627450980392,2,2,1.0,147.12920000000145,0.8813762795690668,81.44200000000033,0.4878776406088222,85.48920000000153,11,1,0.09090909090909091,3.5776670458265847,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=mid | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,down,any,mid,3.0413034094629485,166.93120000000187,3.2731607843137622,2.4340899695518896,1.7292933143012885,-104.13799999999951,0.09803921568627451,0.1568627450980392,51,8,0.625,20.866400000000233,2.431465430011088,4,4,0.1568627450980392,2,2,1.0,147.12920000000145,0.8813762795690668,81.44200000000033,0.4878776406088222,85.48920000000153,11,1,0.09090909090909091,3.5776670458265847,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 900s moves | hold=3600s | continuation | trend=any | vol=any | time=mid | exit_by_midnight,120,95.0,900,3600,continuation,exit_by_midnight,any,any,mid,2.6846639620387687,355.71319999999594,6.974768627450901,2.02258899121622,3.089949468693722,-288.30840000000313,0.4117647058823529,0.6862745098039216,51,35,0.6,10.16323428571417,1.4888370096213541,12,23,0.6862745098039216,2,2,1.0,218.3171999999975,0.6137450058080499,199.4259999999996,0.5606370525468323,156.28719999999635,7,1,0.14285714285714285,3.298949676324483,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 900s moves | hold=7200s | continuation | trend=any | vol=any | time=mid | exit_by_midnight,120,95.0,900,7200,continuation,exit_by_midnight,any,any,mid,2.6846639620387687,355.71319999999594,6.974768627450901,2.02258899121622,3.089949468693722,-288.30840000000313,0.4117647058823529,0.6862745098039216,51,35,0.6,10.16323428571417,1.4888370096213541,12,23,0.6862745098039216,2,2,1.0,218.3171999999975,0.6137450058080499,199.4259999999996,0.5606370525468323,156.28719999999635,7,1,0.14285714285714285,3.298949676324483,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,95.0,1800,3600,continuation,exit_by_midnight,up,any,any,-0.7453139922219147,101.82600000000028,1.996588235294123,0.7303545415513887,0.720419086314758,-259.39520000000044,0.13725490196078433,0.27450980392156865,51,14,0.5,7.273285714285732,1.234572394791884,7,7,0.27450980392156865,1,2,0.5,225.23080000000078,2.211918370553691,168.4384000000008,1.6541786969929129,-66.61240000000052,7,6,0.8571428571428571,2.940400293492371,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=any | time=any | exit_by_midnight,120,95.0,1800,7200,continuation,exit_by_midnight,up,any,any,-0.7453139922219147,101.82600000000028,1.996588235294123,0.7303545415513887,0.720419086314758,-259.39520000000044,0.13725490196078433,0.27450980392156865,51,14,0.5,7.273285714285732,1.234572394791884,7,7,0.27450980392156865,1,2,0.5,225.23080000000078,2.211918370553691,168.4384000000008,1.6541786969929129,-66.61240000000052,7,6,0.8571428571428571,2.940400293492371,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,down,any,any,0.5830404375740186,88.78680000000546,1.7409176470589305,0.8145834243260334,1.1003298105352242,-224.9163999999975,0.19607843137254902,0.43137254901960786,51,22,0.45454545454545453,4.035763636363885,1.2264484141153547,12,10,0.43137254901960786,2,2,1.0,61.19480000000206,0.6892330841971813,139.49920000000017,1.5711704893068745,-50.712399999994716,11,4,0.36363636363636365,2.7284949830285643,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,down,any,any,0.5830404375740186,88.78680000000546,1.7409176470589305,0.8145834243260334,1.1003298105352242,-224.9163999999975,0.19607843137254902,0.43137254901960786,51,22,0.45454545454545453,4.035763636363885,1.2264484141153547,12,10,0.43137254901960786,2,2,1.0,61.19480000000206,0.6892330841971813,139.49920000000017,1.5711704893068745,-50.712399999994716,11,4,0.36363636363636365,2.7284949830285643,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,99.0,1800,3600,reversal,exit_by_midnight,any,any,late,1.9343990431444875,139.42799999999772,2.733882352941132,1.4243174770544766,1.3600866334450779,-112.53720000000014,0.21568627450980393,0.39215686274509803,51,20,0.55,6.971399999999886,1.4213533060223769,16,4,0.39215686274509803,2,2,1.0,115.6979999999994,0.8298046303468549,83.48159999999994,0.5987434374731138,55.94639999999778,7,1,0.14285714285714285,2.548684757430202,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,99.0,1800,7200,reversal,exit_by_midnight,any,any,late,1.9343990431444875,139.42799999999772,2.733882352941132,1.4243174770544766,1.3600866334450779,-112.53720000000014,0.21568627450980393,0.39215686274509803,51,20,0.55,6.971399999999886,1.4213533060223769,16,4,0.39215686274509803,2,2,1.0,115.6979999999994,0.8298046303468549,83.48159999999994,0.5987434374731138,55.94639999999778,7,1,0.14285714285714285,2.548684757430202,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,99.0,1800,3600,reversal,exit_by_midnight,down,any,late,4.099136556419007,269.9387999999976,3.5056987012986704,3.2974778376392004,9.241305472553522,-50.505199999999945,0.12987012987012986,0.18181818181818182,77,14,0.7142857142857143,19.281342857142686,3.810504089689899,9,5,0.18181818181818182,2,3,0.6666666666666666,173.16599999999886,0.6415009624403768,83.48159999999994,0.3092612103187859,186.45719999999767,7,5,0.7142857142857143,7.170565127847579,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,99.0,1800,7200,reversal,exit_by_midnight,down,any,late,4.099136556419007,269.9387999999976,3.5056987012986704,3.2974778376392004,9.241305472553522,-50.505199999999945,0.12987012987012986,0.18181818181818182,77,14,0.7142857142857143,19.281342857142686,3.810504089689899,9,5,0.18181818181818182,2,3,0.6666666666666666,173.16599999999886,0.6415009624403768,83.48159999999994,0.3092612103187859,186.45719999999767,7,5,0.7142857142857143,7.170565127847579,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,down,any,late,2.211729816220152,204.72320000000386,2.658742857142907,1.654731924360687,2.2396980375834272,-144.72840000000002,0.19480519480519481,0.37662337662337664,77,29,0.5172413793103449,7.0594206896553064,1.6399871954543952,15,14,0.37662337662337664,3,3,1.0,128.1648000000008,0.6260394522946027,139.49920000000017,0.681403963986483,65.22400000000368,11,7,0.6363636363636364,5.966275270765607,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=down | vol=any | time=late | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,down,any,late,2.211729816220152,204.72320000000386,2.658742857142907,1.654731924360687,2.2396980375834272,-144.72840000000002,0.19480519480519481,0.37662337662337664,77,29,0.5172413793103449,7.0594206896553064,1.6399871954543952,15,14,0.37662337662337664,3,3,1.0,128.1648000000008,0.6260394522946027,139.49920000000017,0.681403963986483,65.22400000000368,11,7,0.6363636363636364,5.966275270765607,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,99.0,1800,3600,reversal,exit_by_midnight,down,any,any,4.067070022191147,304.96599999999887,3.960597402597388,2.952223222191149,4.21078276835355,-78.12199999999967,0.14285714285714285,0.2077922077922078,77,16,0.6875,19.06037499999993,2.698274805929573,8,8,0.2077922077922078,3,3,1.0,158.2251999999998,0.5188289842146351,83.48159999999994,0.2737406792888396,221.4843999999989,7,3,0.42857142857142855,5.909927165048289,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,99.0,1800,7200,reversal,exit_by_midnight,down,any,any,4.067070022191147,304.96599999999887,3.960597402597388,2.952223222191149,4.21078276835355,-78.12199999999967,0.14285714285714285,0.2077922077922078,77,16,0.6875,19.06037499999993,2.698274805929573,8,8,0.2077922077922078,3,3,1.0,158.2251999999998,0.5188289842146351,83.48159999999994,0.2737406792888396,221.4843999999989,7,3,0.42857142857142855,5.909927165048289,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,down,any,any,4.122747295889109,323.133200000001,4.196535064935078,3.0170000958891086,3.267057479793901,-127.63520000000031,0.2077922077922078,0.33766233766233766,77,26,0.6153846153846154,12.42820000000004,2.262726395968441,16,10,0.33766233766233766,3,3,1.0,137.21080000000117,0.4246261294104126,81.44200000000033,0.25203847824983655,241.69120000000066,11,3,0.2727272727272727,5.7318382049800185,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,down,any,any,4.122747295889109,323.133200000001,4.196535064935078,3.0170000958891086,3.267057479793901,-127.63520000000031,0.2077922077922078,0.33766233766233766,77,26,0.6153846153846154,12.42820000000004,2.262726395968441,16,10,0.33766233766233766,3,3,1.0,137.21080000000117,0.4246261294104126,81.44200000000033,0.25203847824983655,241.69120000000066,11,3,0.2727272727272727,5.7318382049800185,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,any,any,late,1.766560765961904,299.87000000000495,3.8944155844156487,1.468294937342816,1.8503611008203364,-316.15719999999817,0.37662337662337664,0.7012987012987013,77,54,0.5370370370370371,5.553148148148239,1.3535732511052818,33,21,0.7012987012987013,2,3,0.6666666666666666,269.11480000000165,0.8974382232300571,139.49920000000017,0.46519891953179,160.37080000000478,11,7,0.6363636363636364,5.5211062205073596,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,any,any,late,1.766560765961904,299.87000000000495,3.8944155844156487,1.468294937342816,1.8503611008203364,-316.15719999999817,0.37662337662337664,0.7012987012987013,77,54,0.5370370370370371,5.553148148148239,1.3535732511052818,33,21,0.7012987012987013,2,3,0.6666666666666666,269.11480000000165,0.8974382232300571,139.49920000000017,0.46519891953179,160.37080000000478,11,7,0.6363636363636364,5.5211062205073596,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 900s moves | hold=3600s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,900,3600,continuation,exit_by_midnight,up,any,mid,3.2196795661016213,405.0023999999977,5.259771428571399,2.2708430453896518,1.602929783385007,-141.11280000000136,0.15584415584415584,0.23376623376623376,77,18,0.6666666666666666,22.500133333333206,2.2643933944733914,7,11,0.23376623376623376,3,3,1.0,191.21799999999902,0.4721404120074353,199.4259999999996,0.4924069585760497,205.5763999999981,7,3,0.42857142857142855,5.062536708958763,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>95th percentile of recent 900s moves | hold=7200s | continuation | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,900,7200,continuation,exit_by_midnight,up,any,mid,3.2196795661016213,405.0023999999977,5.259771428571399,2.2708430453896518,1.602929783385007,-141.11280000000136,0.15584415584415584,0.23376623376623376,77,18,0.6666666666666666,22.500133333333206,2.2643933944733914,7,11,0.23376623376623376,3,3,1.0,191.21799999999902,0.4721404120074353,199.4259999999996,0.4924069585760497,205.5763999999981,7,3,0.42857142857142855,5.062536708958763,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,99.0,1800,3600,reversal,exit_by_midnight,any,any,any,1.9381384000697628,207.38040000000157,2.6932519480519685,1.2307909666644807,1.4222656205463837,-167.2227999999986,0.2077922077922078,0.36363636363636365,77,28,0.5714285714285714,7.406442857142913,1.3448461415153519,19,9,0.36363636363636365,3,3,1.0,78.6012000000015,0.3790194251722964,105.46080000000055,0.508537933189442,101.91960000000103,7,5,0.7142857142857143,5.009566971498334,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,99.0,1800,7200,reversal,exit_by_midnight,any,any,any,1.9381384000697628,207.38040000000157,2.6932519480519685,1.2307909666644807,1.4222656205463837,-167.2227999999986,0.2077922077922078,0.36363636363636365,77,28,0.5714285714285714,7.406442857142913,1.3448461415153519,19,9,0.36363636363636365,3,3,1.0,78.6012000000015,0.3790194251722964,105.46080000000055,0.508537933189442,101.91960000000103,7,5,0.7142857142857143,5.009566971498334,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,99.0,1800,3600,reversal,exit_by_midnight,any,any,late,1.8283804085966489,155.47159999999823,2.0191116883116655,1.2125034740023006,1.1158552419866934,-112.53720000000014,0.16883116883116883,0.3116883116883117,77,24,0.5416666666666666,6.477983333333261,1.3987907379514888,18,6,0.3116883116883117,3,3,1.0,115.6979999999994,0.7441744987509018,83.48159999999994,0.5369572320603949,71.98999999999829,7,5,0.7142857142857143,4.89980898002522,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,99.0,1800,7200,reversal,exit_by_midnight,any,any,late,1.8283804085966489,155.47159999999823,2.0191116883116655,1.2125034740023006,1.1158552419866934,-112.53720000000014,0.16883116883116883,0.3116883116883117,77,24,0.5416666666666666,6.477983333333261,1.3987907379514888,18,6,0.3116883116883117,3,3,1.0,115.6979999999994,0.7441744987509018,83.48159999999994,0.5369572320603949,71.98999999999829,7,5,0.7142857142857143,4.89980898002522,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,any,any,late,1.0148950227195745,194.09799999999746,2.520753246753214,1.2456403609054651,1.3853691401518626,-264.3464000000015,0.2857142857142857,0.5194805194805194,77,40,0.55,4.852449999999935,1.33799225308897,27,13,0.5194805194805194,2,3,0.6666666666666666,284.28520000000105,1.464647755257678,130.52200000000053,0.672454121114088,63.575999999996924,11,7,0.6363636363636364,4.769440477265029,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=late | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,any,any,late,1.0148950227195745,194.09799999999746,2.520753246753214,1.2456403609054651,1.3853691401518626,-264.3464000000015,0.2857142857142857,0.5194805194805194,77,40,0.55,4.852449999999935,1.33799225308897,27,13,0.5194805194805194,2,3,0.6666666666666666,284.28520000000105,1.464647755257678,130.52200000000053,0.672454121114088,63.575999999996924,11,7,0.6363636363636364,4.769440477265029,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
