params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,removed_top_win_cents,deflated_total_pnl_cents,deflated_daily_sharpe,deflated_max_drawdown_cents,deflated_trades,deflated_win_rate,deflated_profit_factor,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,anti_overfit_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=60s | move=0.7x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.7,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.469356438376949,225.43919999999855,2.927781818181799,3.105728035228733,2.8628409875418606,-37.95120000000054,0.06493506493506493,0.09090909090909091,77,7,0.7142857142857143,32.20559999999979,6.940239043824395,3,4,0.09090909090909091,3,3,1.0,128.48039999999924,0.569911532688193,81.48239999999963,0.36143847210245666,143.9567999999989,81.48239999999963,143.9567999999989,2.4929065419699388,-37.95120000000054,6,0.6666666666666666,4.793208119901138,53,50,0.9433962264150944,22.148601721395817,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.65x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,120,0.65,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.2092143774117967,157.5228000000003,2.045750649350653,2.2911239105870824,0.0,-49.46279999999989,0.05194805194805195,0.06493506493506493,77,5,0.8,31.504560000000062,4.184672117227421,3,2,0.06493506493506493,3,3,1.0,99.47400000000003,0.6314895367527739,74.48519999999961,0.4728534535952857,83.0376000000007,74.48519999999961,83.03760000000068,1.4958592201728396,-49.46279999999989,4,0.75,2.6787889080278147,53,53,1.0,22.009214377411794,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=90s | move=0.6x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,90,0.6,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.573423029648361,234.2348,3.0420103896103896,2.3770904483381123,4.376606065239239,-49.57639999999989,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,26.02608888888889,2.91086666383857,4,5,0.11688311688311688,3,3,1.0,130.7908000000008,0.5583747590025085,96.4352000000002,0.41170312865552083,137.79959999999983,96.4352000000002,137.79959999999983,1.6499586453918835,-49.576399999999886,8,0.625,2.1241568798926895,53,52,0.9811320754716981,21.99983812398798,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=90s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,90,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,4.368690603057907,298.9224000000005,3.8821090909090974,3.7217418228770742,0.0,-34.456800000000044,0.09090909090909091,0.1038961038961039,77,8,0.875,37.36530000000006,9.675280351047993,4,4,0.1038961038961039,3,3,1.0,113.47639999999937,0.37961825544020517,79.48320000000002,0.2658991096016889,219.43920000000048,79.48320000000002,219.43920000000045,3.2142690030579057,-34.45680000000003,7,0.8571428571428571,7.368531030159297,53,47,0.8867924528301887,21.927181169095643,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.65x percent_to_dollar sigma (63D)/2400s | hold=21600s | reversal | exit_by_midnight,180,0.65,2400,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.345465042217803,311.7931999999986,4.049262337662319,3.655229003153845,0.0,-13.448399999999936,0.09090909090909091,0.1038961038961039,77,8,0.875,38.97414999999983,24.184408554175647,4,4,0.1038961038961039,3,3,1.0,171.25719999999922,0.5492653463898507,97.4359999999993,0.31250200453377347,214.3571999999993,97.4359999999993,214.3571999999993,3.180199042217805,-13.448399999999936,7,0.8571428571428571,16.93923440706577,53,47,0.8867924528301887,21.90395560825554,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.7x percent_to_dollar sigma (63D)/2400s | hold=14400s | reversal | exit_by_midnight,60,0.7,2400,14400,63,percent_to_dollar,reversal,exit_by_midnight,4.316701030712521,304.2919999999996,3.9518441558441504,3.6713933987871634,3.0634903750883327,-39.953600000000165,0.09090909090909091,0.11688311688311688,77,9,0.7777777777777778,33.81022222222217,8.616134716270622,4,5,0.11688311688311688,3,3,1.0,146.90959999999933,0.48279152918906687,90.47879999999998,0.2973420267374762,213.8131999999996,90.47879999999998,213.81319999999963,3.179028230712522,-39.953600000000165,8,0.75,6.351537783829055,53,47,0.8867924528301887,21.875191596750255,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.6x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.6,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.3994495315312396,223.22840000000005,2.8990701298701307,2.231483771417033,4.837271252294811,-52.5744,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,24.803155555555563,2.646440835978691,4,5,0.11688311688311688,3,3,1.0,115.78359999999951,0.518677730969713,94.43479999999988,0.4230411542617331,128.79360000000017,94.43479999999988,128.7936000000002,1.4992175972275394,-52.5744,8,0.625,1.9499286043026096,53,52,0.9811320754716981,21.82586462587086,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.55x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,180,0.55,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.746833973232669,252.34719999999814,3.2772363636363395,3.2986308748172157,0.0,-41.45960000000005,0.07792207792207792,0.09090909090909091,77,7,0.8571428571428571,36.049599999999735,7.086580671303888,4,3,0.09090909090909091,3,3,1.0,147.8967999999991,0.5860845691967266,81.48239999999963,0.32289797548774163,170.86479999999852,81.48239999999963,170.86479999999852,2.723627400130217,-41.45960000000005,6,0.8333333333333334,5.121236094897036,53,48,0.9056603773584906,21.678909444930778,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.5x percent_to_dollar sigma (63D)/1200s | hold=14400s | reversal | exit_by_midnight,120,0.5,1200,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.7687541980898862,157.30759999999958,2.0429558441558386,1.8886461989143437,3.5641447408149056,-52.640000000000995,0.07792207792207792,0.19480519480519481,77,15,0.4,10.487173333333306,2.0242580510736707,9,6,0.19480519480519481,3,3,1.0,77.25599999999957,0.49111422461470255,83.48159999999994,0.5306901891580582,73.82599999999964,83.48159999999994,73.82599999999964,1.0592598399584316,-52.640000000000995,14,0.35714285714285715,1.480694352202717,80,54,0.675,21.512504198089886,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.65x percent_to_dollar sigma (63D)/2400s | hold=21600s | reversal | exit_by_midnight,120,0.65,2400,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.556644581434649,283.7904000000021,3.6855896103896373,3.148076751963376,0.0,-47.46199999999959,0.09090909090909091,0.1038961038961039,77,8,0.875,35.47380000000026,6.979318191395172,4,4,0.1038961038961039,3,3,1.0,175.26840000000055,0.6175980582852671,101.43520000000062,0.3574299905846,182.35520000000145,101.43520000000062,182.35520000000142,2.5456672180870457,-47.46199999999956,7,0.8571428571428571,4.842130546542459,53,48,0.9056603773584906,21.48872005313276,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.6x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,180,0.6,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.435216104380608,171.52120000000104,2.2275480519480655,2.5125910688465583,0.0,-39.45879999999974,0.05194805194805195,0.06493506493506493,77,5,0.8,34.30424000000021,5.346842782851907,3,2,0.06493506493506493,3,3,1.0,114.4736000000006,0.6674020470938864,82.48200000000014,0.48088516171761647,89.0392000000009,82.48200000000014,89.03920000000092,1.7328119109892333,-39.45879999999974,4,0.75,3.256510588259102,53,51,0.9622641509433962,21.488046293059853,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.6x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,180,0.6,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.289163486439457,219.22839999999871,2.8471220779220614,2.1620027284520518,8.134299839868907,-53.553199999999805,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,24.35871111111097,2.516223984773298,4,5,0.11688311688311688,3,3,1.0,110.77920000000051,0.5053140925172157,96.4340000000009,0.4398791397464994,122.79439999999781,96.4340000000009,122.79439999999785,1.414537241249335,-53.5531999999998,8,0.625,1.8492686826882077,53,51,0.9622641509433962,21.3419936751187,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.9844374015709874,244.66839999999956,3.1775116883116827,2.639717867133648,3.1499457391040204,-52.57679999999999,0.09090909090909091,0.12987012987012986,77,10,0.7,24.466839999999955,3.0809099692458224,5,5,0.12987012987012986,3,3,1.0,140.22520000000054,0.573123460160776,84.48119999999975,0.34528856198838875,160.18719999999982,84.48119999999975,160.18719999999982,1.98398239669157,-65.00079999999942,9,0.6666666666666666,2.3623955583376275,53,49,0.9245283018867925,21.290097778929475,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=90s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,90,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.728579491223205,217.67199999999855,2.826909090909072,2.409771536850983,3.276362586388781,-59.57400000000074,0.09090909090909091,0.12987012987012986,77,10,0.7,21.767199999999857,2.6543241402791535,5,5,0.12987012987012986,3,3,1.0,111.22519999999919,0.5109761475982209,76.48439999999991,0.35137454518725614,141.18759999999864,76.48439999999991,141.1875999999986,1.7568092001136508,-72.00360000000016,9,0.6666666666666666,2.0730367478962646,53,49,0.9245283018867925,21.034239868581693,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,180,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.020720219523932,195.32680000000124,2.5367116883117045,3.0238268093416045,0.0,-18.45039999999966,0.05194805194805195,0.06493506493506493,77,5,0.8,39.06536000000025,11.586588908641183,3,2,0.06493506493506493,2,3,0.6666666666666666,127.48680000000085,0.6526846290422003,73.45120000000051,0.3760426116641446,121.87560000000073,73.45120000000051,121.87560000000074,2.3919648500536894,-18.45039999999966,4,0.75,7.605580366821067,53,48,0.9056603773584906,20.95279569122204,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=90s | move=0.6x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,90,0.6,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.285172815512104,214.90039999999942,2.7909142857142784,2.996229291332771,3.9257080222281564,-36.48279999999991,0.07792207792207792,0.1038961038961039,77,8,0.75,26.862549999999928,6.248078068984221,3,5,0.1038961038961039,3,3,1.0,128.48119999999994,0.5978639406906655,80.48279999999983,0.3745120995586795,134.4175999999996,80.48279999999983,134.4175999999996,2.3571024456991134,-36.48279999999991,7,0.7142857142857143,4.28260933272107,53,47,0.8867924528301887,20.84366338154984,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.6x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,120,0.6,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.085414599451443,213.89079999999893,2.7778025974025837,2.8568673952400276,4.465237981198678,-47.48319999999987,0.07792207792207792,0.1038961038961039,77,8,0.75,26.736349999999867,4.89263225327392,3,5,0.1038961038961039,3,3,1.0,121.47399999999921,0.5679253151608196,86.48040000000006,0.40432033542349877,127.41039999999887,86.48040000000006,127.41039999999887,2.1822612373896835,-47.48319999999987,7,0.7142857142857143,3.318761874949871,53,47,0.8867924528301887,20.64390516548918,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.589559172228261,192.3191999999997,2.4976519480519443,2.679713134947386,0.0,-39.45879999999974,0.05194805194805195,0.06493506493506493,77,5,0.8,38.46383999999994,5.873924194349425,3,2,0.06493506493506493,2,3,0.6666666666666666,114.47760000000059,0.5952479003656461,77.48399999999971,0.4028926909013756,114.8352,77.48399999999971,114.8352,1.972953015678527,-39.45879999999974,4,0.75,3.9102557604386563,53,48,0.9056603773584906,20.52163464392637,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=90s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,90,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.9586387409473787,219.32800000000003,2.848415584415585,2.9400465871206647,0.0,-31.45559999999992,0.05194805194805195,0.06493506493506493,77,5,0.8,43.8656,7.972621727132614,3,2,0.06493506493506493,2,3,0.6666666666666666,132.48320000000058,0.6040414356580125,84.45560000000046,0.3850652903414085,134.87239999999957,84.45560000000046,134.87239999999957,2.287179585446945,-31.45559999999992,4,0.75,5.2877071173334675,53,47,0.8867924528301887,20.517129306985115,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,180,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.9851263711524623,288.92359999999894,3.7522545454545315,3.4204568513783373,0.0,-42.459999999999866,0.09090909090909091,0.1038961038961039,77,8,0.875,36.11544999999987,7.804606688647952,4,4,0.1038961038961039,3,3,1.0,117.47600000000071,0.40659883789348167,82.48200000000014,0.2854803138269094,206.4415999999988,82.48200000000014,206.44159999999877,2.864703171152464,-42.459999999999866,7,0.8571428571428571,5.862025435704041,53,44,0.8301886792452831,20.422862220209062,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,180,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.4265537338456387,211.66239999999974,2.748862337662334,2.2118361800598545,7.216356120515194,-54.5536000000003,0.09090909090909091,0.12987012987012986,77,10,0.7,21.166239999999974,2.4538211310635725,5,5,0.12987012987012986,3,3,1.0,114.21440000000001,0.5396064676579315,84.45560000000046,0.39901087769958465,127.20679999999928,84.45560000000046,127.20679999999928,1.5134518921203286,-103.13039999999968,9,0.6666666666666666,1.8737306855396907,53,48,0.9056603773584906,20.358629205543746,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=90s | move=0.65x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,90,0.65,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.8704836566185885,198.99120000000005,2.584301298701299,2.7689509500623646,5.293173879972633,-41.94640000000044,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,33.16520000000001,5.743939885186623,2,4,0.07792207792207792,3,3,1.0,127.47680000000014,0.6406152633885323,86.48040000000006,0.4345940926030902,112.51079999999999,86.48040000000006,112.5108,2.0688154736123057,-41.94640000000045,5,0.6,3.6822516354203247,53,46,0.8679245283018868,20.055389316995946,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.750323957133588,204.82840000000098,2.6601090909091036,2.8204060663987742,2.849312043291019,-37.95039999999983,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,34.13806666666683,6.397265904970579,3,3,0.07792207792207792,2,3,0.6666666666666666,127.48000000000084,0.6223746316428788,82.48200000000014,0.40268829908352427,122.34640000000084,82.48200000000014,122.34640000000084,2.1373787551783883,-37.95039999999983,5,0.6,4.223850077996468,53,46,0.8679245283018868,19.935229617510945,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.65x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,120,0.65,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.628328805545681,196.99399999999974,2.558363636363633,2.588885497568245,4.112496146950947,-54.94760000000002,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,32.83233333333329,4.5851247370220936,2,4,0.07792207792207792,3,3,1.0,128.47879999999995,0.6521965135993996,85.48079999999955,0.43392590637278117,111.5132000000002,85.48079999999955,111.51320000000021,1.8498418205248162,-54.947599999999994,5,0.6,3.0294462360502945,53,46,0.8679245283018868,19.81323446592304,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=7200s | reversal | exit_by_midnight,60,0.75,1800,7200,63,percent_to_dollar,reversal,exit_by_midnight,2.86278625548171,114.82840000000041,1.4912779220779275,3.0067796257210047,11.009966560520258,-13.950399999999632,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,19.138066666666735,9.231190503497693,3,3,0.07792207792207792,2,3,0.6666666666666666,79.48000000000044,0.692163262746848,50.48200000000011,0.43962991733752216,64.3464000000003,50.48200000000011,64.3464000000003,2.4218887405449863,-13.950399999999632,5,0.6,5.612512902855573,53,45,0.8490566037735849,19.67410701019869,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=180s | move=0.6x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,180,0.6,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.943243696018465,198.89239999999762,2.583018181818151,2.756663266215488,1.658523463019857,-43.491199999999964,0.07792207792207792,0.1038961038961039,77,8,0.75,24.86154999999971,4.981351589398502,3,5,0.1038961038961039,3,3,1.0,112.47439999999887,0.5655037598218947,81.48239999999963,0.40968081233873493,117.40999999999799,81.48239999999963,117.409999999998,2.058303325138941,-43.49119999999995,7,0.7142857142857143,3.3502682360476017,53,44,0.8301886792452831,19.380979545075064,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/2400s | hold=14400s | reversal | exit_by_midnight,60,0.75,2400,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.8759274972652906,226.25119999999833,2.938327272727251,2.9158422373779644,2.447073972747248,-31.9527999999996,0.06493506493506493,0.09090909090909091,77,7,0.7142857142857143,32.321599999999755,8.080794171402601,3,4,0.09090909090909091,2,3,0.6666666666666666,146.9123999999986,0.6493331306088086,92.47799999999957,0.4087403735317216,133.77319999999878,92.47799999999957,133.77319999999878,2.2588890253706904,-31.9527999999996,6,0.6666666666666666,5.1865877168822525,53,44,0.8301886792452831,19.313663346321892,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,120,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,4.033759373735006,189.92520000000013,2.4665610389610406,3.4779317857570957,0.0,-3.559999999999801,0.09090909090909091,0.1038961038961039,77,8,0.875,23.740650000000016,54.349775280886625,4,4,0.1038961038961039,3,3,1.0,90.48199999999969,0.4764086071779818,71.5316000000002,0.376630378696456,118.39359999999994,71.5316000000002,118.39359999999994,3.0705049577573496,-3.559999999999801,7,0.8571428571428571,34.256629213475364,53,40,0.7547169811320755,18.9771556001501,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.65x percent_to_dollar sigma (63D)/2400s | hold=14400s | reversal | exit_by_midnight,60,0.65,2400,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.440030623372154,245.77279999999865,3.191854545454528,3.00518120314309,1.9852212157030131,-65.55000000000025,0.1038961038961039,0.12987012987012986,77,10,0.8,24.577279999999863,3.5869513961399373,6,4,0.12987012987012986,3,3,1.0,140.26839999999828,0.570723855528354,69.5308000000006,0.2829068147492358,176.24199999999806,69.5308000000006,176.24199999999806,2.418639515018424,-65.55000000000025,9,0.7777777777777778,2.855085216746896,53,41,0.7735849056603774,18.757011755447625,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=90s | move=0.5x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,90,0.5,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.7841549154532803,273.2839999999998,3.5491428571428547,3.253375098834108,4.418360127437632,-35.98719999999955,0.09090909090909091,0.14285714285714285,77,11,0.6363636363636364,24.84399999999998,4.501378596394066,6,5,0.14285714285714285,3,3,1.0,110.35759999999897,0.40382020169493654,77.48399999999971,0.2835292223474472,195.80000000000013,77.48399999999971,195.8000000000001,2.6785421154532796,-35.98719999999952,10,0.6,3.5086354458144564,53,40,0.7547169811320755,18.72755114186837,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.7x percent_to_dollar sigma (63D)/2400s | hold=21600s | reversal | exit_by_midnight,60,0.7,2400,21600,63,percent_to_dollar,reversal,exit_by_midnight,5.172947876947311,456.78880000000174,5.932322077922101,4.196257043393335,0.0,-34.456800000000044,0.09090909090909091,0.1038961038961039,77,8,0.875,57.09860000000022,14.256854960413825,4,4,0.1038961038961039,3,3,1.0,233.90960000000047,0.5120738511977517,102.42199999999971,0.22422178477230467,354.36680000000206,102.42199999999971,354.36680000000206,3.7486710769473066,-34.456800000000044,7,0.8571428571428571,11.28437928072225,35,35,1.0,18.672947876947312,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.5x percent_to_dollar sigma (63D)/1200s | hold=21600s | reversal | exit_by_midnight,120,0.5,1200,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.4473485392494765,192.76919999999953,2.5034961038960977,2.360049170932274,1.2739208162447706,-67.57080000000057,0.07792207792207792,0.1038961038961039,77,8,0.75,24.09614999999994,3.1178029337574933,4,4,0.1038961038961039,3,3,1.0,82.32520000000028,0.42706614957161454,83.48159999999994,0.4330650332107004,109.28759999999959,83.48159999999994,109.2875999999996,1.608642914157503,-67.57080000000057,7,0.7142857142857143,2.200656535916081,53,43,0.8113207547169812,18.511499482645704,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.65x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.65,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.664398920380001,152.4248,1.9795428571428573,2.022606570294106,1.913304935288638,-58.78400000000022,0.06493506493506493,0.11688311688311688,77,9,0.5555555555555556,16.93608888888889,2.50962875513525,4,5,0.11688311688311688,2,3,0.6666666666666666,88.8996000000009,0.5832357988988728,76.48439999999991,0.501784486514005,75.9404000000001,76.48439999999991,75.94040000000007,1.210067334439659,-58.78400000000019,8,0.5,1.752120465412927,53,45,0.8490566037735849,18.47571967509698,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.7x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,300,0.7,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.0287003012144913,141.42600000000033,1.836701298701303,2.134067556801664,1.2897989905752156,-62.95479999999985,0.06493506493506493,0.09090909090909091,77,7,0.7142857142857143,20.203714285714337,3.2464688951437775,3,4,0.09090909090909091,3,3,1.0,84.47280000000089,0.5972932841203222,68.48760000000009,0.48426456238598226,72.93840000000024,68.48760000000009,72.93840000000026,1.3319466860942195,-62.954799999999835,6,0.6666666666666666,2.1585836187232474,53,44,0.8301886792452831,18.466436150271093,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.7x percent_to_dollar sigma (63D)/2400s | hold=14400s | reversal | exit_by_midnight,300,0.7,2400,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.493863036602831,263.2755999999992,3.419163636363626,3.0701819416440994,1.7071442322642822,-49.95999999999958,0.09090909090909091,0.11688311688311688,77,9,0.7777777777777778,29.252844444444356,6.269727782225685,4,5,0.11688311688311688,3,3,1.0,147.25959999999972,0.5593363000597099,88.42439999999966,0.3358624954230469,174.85119999999955,88.42439999999966,174.85119999999955,2.451122861647614,-49.95999999999958,8,0.75,4.499823859087201,53,40,0.7547169811320755,18.437259263017925,anti_overfit_percent_wf,Anti-overfit top-trade-neutral walk-forward,top_trade_neutral_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
