run_key,run_label,entry_time_dubai,exit_time_dubai,side,move_cents,threshold_cents,net_pnl_cents,abs_pnl_cents,selected_params
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-30 13:52:31,2026-01-30 23:59:59,-1,42.99999999999926,42.93445315076718,-91.72719999999863,91.72719999999863,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-23 16:43:07,2026-01-23 23:59:59,-1,39.00000000000077,38.38099819416734,-88.55759999999994,88.55759999999994,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-14 17:57:11,2026-01-14 23:59:59,-1,35.99999999999994,35.008090915150035,-82.58239999999972,82.58239999999972,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-02 16:48:02,2026-01-02 23:59:59,1,-32.99999999999983,32.595015501009236,-79.42280000000031,79.42280000000031,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2025-11-10 17:33:58,2025-11-10 23:59:59,-1,39.99999999999986,38.695953600913654,77.43039999999972,77.43039999999972,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2025-11-12 22:09:50,2025-11-12 23:59:59,1,-40.99999999999966,39.286664488429416,-76.5544000000002,76.5544000000002,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-20 15:35:32,2026-01-20 23:59:59,1,-39.00000000000006,38.019584556340895,76.47559999999991,76.47559999999991,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2025-11-11 17:12:17,2025-11-11 23:59:59,-1,38.999999999999346,38.380019604937466,-69.57159999999875,69.57159999999875,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-27 21:22:01,2026-01-27 23:59:59,-1,43.00000000000068,40.41149577426184,-66.58480000000006,66.58480000000006,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-26 14:22:27,2026-01-26 23:59:59,-1,40.99999999999966,40.72812370096288,66.40239999999977,66.40239999999977,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-19 16:40:55,2026-01-19 23:59:59,1,-39.00000000000006,38.077551786038406,65.49159999999998,65.49159999999998,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-28 17:32:25,2026-01-28 23:59:59,1,-42.99999999999926,41.59267314736597,62.370000000000566,62.370000000000566,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2025-11-14 11:53:45,2025-11-14 23:59:59,1,-41.00000000000037,40.47803748800592,56.44440000000034,56.44440000000034,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2026-01-16 15:12:47,2026-01-16 23:59:59,-1,37.999999999999545,37.81391433910416,-51.5276000000002,51.5276000000002,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight
robust_percent_strict,Strict robust percent-vol: sit out if unstable,2025-11-19 19:47:56,2025-11-19 23:59:59,1,-43.00000000000068,41.023798160295065,-45.54999999999997,45.54999999999997,a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-02-18 17:20:11,2026-02-18 23:59:59,-1,-29.000000000000625,28.015189098290833,-191.68040000000005,191.68040000000005,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-02-26 17:12:15,2026-02-26 23:59:59,-1,-31.000000000000227,30.944273378644787,-157.8231999999997,157.8231999999997,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-02-27 13:35:22,2026-02-27 23:59:59,1,31.000000000000227,30.85618890055497,142.1516000000003,142.1516000000003,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-01-27 16:32:22,2026-01-27 23:59:59,-1,-27.000000000000313,25.257184858913647,-137.55640000000085,137.55640000000085,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-01-13 15:01:00,2026-01-13 23:59:59,1,22.999999999999687,21.416423167049885,129.45199999999932,129.45199999999932,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-02-17 18:04:24,2026-02-17 23:59:59,1,28.999999999999204,28.227022552145954,-128.70519999999908,128.70519999999908,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-01-05 11:54:46,2026-01-05 23:59:59,-1,-21.000000000000085,20.337935717043166,-123.40720000000009,123.40720000000009,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2025-12-26 17:01:56,2025-12-26 23:59:59,1,21.999999999999886,21.03353974786432,-113.46919999999994,113.46919999999994,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-01-23 15:19:06,2026-01-23 23:59:59,-1,-25.0,23.98812387135459,-109.54920000000003,109.54920000000003,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-02-09 16:21:19,2026-02-09 23:59:59,1,28.000000000000114,27.86686755215933,107.31999999999942,107.31999999999942,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-01-14 14:56:25,2026-01-14 23:59:59,-1,-21.999999999999886,21.880056821968772,-105.57320000000011,105.57320000000011,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-01-21 16:02:12,2026-01-21 23:59:59,-1,-26.00000000000051,23.927922487566143,-104.5331999999996,104.5331999999996,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-02-16 17:01:15,2026-02-16 23:59:59,-1,-29.000000000000625,28.11212838582709,-99.67079999999989,99.67079999999989,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-02-12 17:19:57,2026-02-12 23:59:59,-1,-29.000000000000625,28.51814112880004,99.2515999999996,99.2515999999996,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2026-01-30 13:39:55,2026-01-30 23:59:59,1,26.999999999999602,26.834033219229486,96.27679999999948,96.27679999999948,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
robust_percent_continuation,Robust percent-vol: continuation only,2025-12-16 16:08:01,2025-12-16 23:59:59,-1,-21.999999999999886,21.66051593554551,95.6148000000004,95.6148000000004,a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight
