params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,stable_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,300,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.8944633116679293,162.32160000000073,3.1827764705882498,3.088754722354857,0.0,-36.457599999999616,0.0784313725490196,0.09803921568627451,51,5,0.8,32.46432000000014,5.452339155621788,3,2,0.09803921568627451,2,2,1.0,108.47880000000038,0.668295531833101,73.4855999999998,0.4527160895407603,88.83600000000092,35,20,0.5714285714285714,12.751606168810786,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,60,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.8162722354056116,170.31199999999984,3.339450980392154,2.943153339449954,0.0,-54.4647999999996,0.0784313725490196,0.09803921568627451,51,5,0.8,34.06239999999996,4.1270104728190855,3,2,0.09803921568627451,2,2,1.0,92.84159999999969,0.5451265911973306,68.48760000000009,0.40213020808868516,101.82439999999976,35,20,0.5714285714285714,12.673415092548469,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=7200s | reversal | exit_by_midnight,60,0.75,1800,7200,63,percent_to_dollar,reversal,exit_by_midnight,4.87920934433012,123.32400000000064,2.418117647058836,4.040892991788844,0.0,-5.454799999999409,0.0784313725490196,0.09803921568627451,51,5,0.8,24.664800000000128,23.608344943900878,3,2,0.09803921568627451,2,2,1.0,79.48000000000044,0.6444812039830043,50.48200000000011,0.4093444909344479,72.84200000000052,53,18,0.33962264150943394,12.588643306594271,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.8419495191153903,230.77119999999906,4.52492549019606,3.0467474648694552,3.203905945999046,-100.71719999999914,0.19607843137254902,0.29411764705882354,51,15,0.6666666666666666,15.384746666666604,2.401508084577092,10,5,0.29411764705882354,2,2,1.0,196.74079999999861,0.8525361916911617,87.44560000000057,0.37892769981696556,143.32559999999847,53,20,0.37735849056603776,12.407987254964446,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,120,0.75,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.0930176081781315,165.08999999999884,3.237058823529389,2.5275184454426656,3.707835685016224,-50.54400000000038,0.11764705882352941,0.17647058823529413,51,9,0.6666666666666666,18.343333333333206,2.416531954983954,6,3,0.17647058823529413,2,2,1.0,163.26719999999938,0.9889587497728544,88.42480000000108,0.5356157247562039,76.66519999999775,53,21,0.39622641509433965,12.087357230819642,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,300,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.4668774131859728,151.30640000000005,2.966792156862746,2.7380468384856287,0.0,-46.46159999999978,0.0784313725490196,0.09803921568627451,51,5,0.8,30.261280000000006,4.256590388621927,3,2,0.09803921568627451,2,2,1.0,98.46880000000021,0.6507907134133135,80.48279999999983,0.531919337186,70.82360000000023,53,20,0.37735849056603776,12.032915149035029,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,60,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.637558923596668,139.05919999999975,2.726650980392152,1.9158020340716306,3.1697876956430604,-64.57280000000046,0.11764705882352941,0.17647058823529413,51,9,0.6666666666666666,15.451022222222194,1.888078250451499,5,4,0.17647058823529413,2,2,1.0,83.21759999999982,0.5984328976435933,74.48519999999961,0.5356366209499245,64.57400000000014,35,20,0.5714285714285714,11.494701780739526,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,120,0.75,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.9659423280903114,239.63399999999945,4.698705882352931,3.156667805122784,5.575706991875672,-63.4831999999995,0.11764705882352941,0.1568627450980392,51,8,0.75,29.954249999999924,4.630752168142322,5,3,0.1568627450980392,2,2,1.0,180.26719999999955,0.752260530642563,111.43479999999934,0.46502082342238416,128.1992000000001,35,17,0.4857142857142857,11.494513756661739,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,300,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.9675389088845083,166.32159999999993,3.2612078431372535,3.1433564951087885,0.0,-36.457599999999616,0.0784313725490196,0.09803921568627451,51,5,0.8,33.264319999999984,5.56205564820493,3,2,0.09803921568627451,2,2,1.0,109.47880000000089,0.6582356110090387,73.4855999999998,0.4418283614395234,92.83600000000013,23,15,0.6521739130434783,10.945799778449725,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,60,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.663688322241624,219.32400000000143,4.3004705882353225,3.6824959991907913,0.0,-29.454799999999608,0.0784313725490196,0.09803921568627451,51,5,0.8,43.86480000000029,8.44612083599264,3,2,0.09803921568627451,2,2,1.0,130.48000000000096,0.5949189327205417,82.48200000000014,0.37607375389834036,136.8420000000013,35,14,0.4,10.863688322241623,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,60,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.8733823192105805,174.31200000000047,3.4178823529411857,2.9876495101784983,0.0,-54.4647999999996,0.0784313725490196,0.09803921568627451,51,5,0.8,34.862400000000086,4.2004524022854675,3,2,0.09803921568627451,2,2,1.0,95.8415999999998,0.5498278948093048,68.48760000000009,0.39290238193583865,105.82440000000038,23,15,0.6521739130434783,10.851643188775798,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,300,0.4,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,4.070834372924765,149.39239999999972,2.929262745098034,3.279002579035384,3.5772256064180823,-33.68879999999979,0.1568627450980392,0.23529411764705882,51,12,0.6666666666666666,12.449366666666643,3.5259950627303356,7,5,0.23529411764705882,2,2,1.0,76.1227999999995,0.5095493478918582,74.48519999999961,0.49858761222123577,74.90720000000012,35,15,0.42857142857142855,10.713691515781907,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,300,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.560648668316632,155.30639999999926,3.04522352941175,2.8085874263598325,0.0,-46.46159999999978,0.0784313725490196,0.09803921568627451,51,5,0.8,31.061279999999847,4.342682989823761,3,2,0.09803921568627451,2,2,1.0,98.46880000000021,0.6340292479897847,80.48279999999983,0.5182194680966156,74.82359999999943,35,16,0.45714285714285713,10.646362954030918,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,120,0.4,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.0799257937940223,144.94479999999683,2.842054901960722,2.3702005174549035,3.464461075541802,-104.6980000000006,0.13725490196078433,0.21568627450980393,51,11,0.6363636363636364,13.176799999999714,2.148991356294386,6,5,0.21568627450980393,2,2,1.0,79.68799999999929,0.5497817100027116,73.4855999999998,0.5069902473217488,71.45919999999703,35,17,0.4857142857142857,10.60849722236545,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,120,0.55,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,-0.06950555230532257,51.75640000000129,1.014831372549045,0.8295856780058571,0.964584662002697,-128.3003999999988,0.1568627450980392,0.29411764705882354,51,15,0.5333333333333333,3.4504266666667514,1.25652305795168,9,6,0.29411764705882354,1,2,0.5,94.69239999999971,1.8295785641968403,69.42279999999988,1.3413374964255271,-17.66639999999859,53,24,0.4528301886792453,10.209739730713547,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,60,0.75,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.7902731140336936,187.10920000000016,3.668807843137258,3.067675125171574,4.183277059623564,-46.54240000000047,0.11764705882352941,0.17647058823529413,51,9,0.6666666666666666,20.789911111111127,3.04412291664842,6,3,0.17647058823529413,2,2,1.0,161.2720000000005,0.8619137915185376,85.42399999999955,0.4565462307572235,101.6852000000006,35,14,0.4,9.990273114033693,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,120,0.55,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,0.9504682062365268,124.87439999999913,2.4485176470588064,1.3821428338085515,2.0463532435537313,-214.69599999999917,0.13725490196078433,0.2549019607843137,51,13,0.5384615384615384,9.60572307692301,1.567056225001717,8,5,0.2549019607843137,1,2,0.5,148.26359999999738,1.187301800849481,120.4320000000004,0.9644250542945652,4.442399999998727,35,20,0.5714285714285714,9.807611063379385,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,300,0.55,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,-2.229947818367517,24.961999999998703,0.4894509803921314,0.36034076036830187,0.40487512449859214,-133.80720000000008,0.0784313725490196,0.21568627450980393,51,11,0.36363636363636365,2.269272727272609,1.1212835592317654,7,4,0.21568627450980393,1,2,0.5,87.84159999999855,3.519012899607528,72.486,2.9038538578641044,-47.5240000000013,53,28,0.5283018867924528,9.762505011821164,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,60,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,3.103576204427036,73.31200000000065,1.437490196078444,2.474272496875742,0.0,-30.4647999999994,0.0784313725490196,0.09803921568627451,51,5,0.8,14.662400000000133,3.4064494104671192,3,2,0.09803921568627451,2,2,1.0,46.84160000000031,0.6389349628982963,44.48759999999989,0.60682562199912,28.824400000000765,35,15,0.42857142857142855,9.746433347284178,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,300,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.534690150087942,207.7612000000008,4.073749019607859,2.8436641871027466,3.4693732670397295,-112.7267999999996,0.21568627450980393,0.29411764705882354,51,15,0.7333333333333333,13.85074666666672,2.235985189204103,10,5,0.29411764705882354,2,2,1.0,196.74080000000075,0.9469564095702181,82.44240000000086,0.3968132644593916,125.31879999999994,35,14,0.4,9.734690150087943,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.55,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,-1.9982435354873689,18.9700000000006,0.37196078431373725,0.29629137879824513,0.2701707489575773,-99.21880000000007,0.0784313725490196,0.21568627450980393,51,11,0.36363636363636365,1.7245454545455088,1.1043488784008249,7,4,0.21568627450980393,1,2,0.5,36.84160000000017,1.9420980495518718,74.48519999999961,3.92647337901936,-55.51519999999901,53,27,0.5094339622641509,9.565907407908858,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,300,0.75,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.704942920005597,199.6303999999982,3.9143215686274155,2.956417029100006,4.008955349852863,-53.47920000000008,0.11764705882352941,0.1568627450980392,51,8,0.75,24.953799999999767,4.272672428490753,5,3,0.1568627450980392,2,2,1.0,151.25519999999892,0.7576761855909736,98.4359999999991,0.49309123259784077,101.19439999999909,23,12,0.5217391304347826,9.28755161565777,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,60,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,3.8784280589891247,80.3240000000014,1.5749803921568903,3.1570586578835966,0.0,-11.55479999999963,0.0784313725490196,0.09803921568627451,51,5,0.8,16.064800000000282,7.951569910339947,3,2,0.09803921568627451,2,2,1.0,51.48000000000034,0.6409043374333877,40.39880000000068,0.5029480603555597,39.92520000000072,35,12,0.34285714285714286,9.19271377327484,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,60,0.75,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.4972501203322865,251.6516000000006,4.934345098039228,3.5749936819229946,53.01290807318626,-37.472799999999665,0.11764705882352941,0.1568627450980392,51,8,0.75,31.45645000000008,6.593152682206815,5,3,0.1568627450980392,2,2,1.0,179.27200000000119,0.712381721395774,103.43520000000022,0.41102540178564323,148.21640000000036,23,10,0.43478260869565216,9.149424033375764,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,2.6527207981378185,44.31919999999932,0.8690039215686142,2.1440946005530304,1.0812912724268873,-19.55840000000017,0.058823529411764705,0.09803921568627451,51,5,0.6,8.863839999999863,3.1029875109134997,3,2,0.09803921568627451,2,2,1.0,31.477600000000056,0.7102474773913008,32.39999999999943,0.7310601274391219,11.91919999999989,53,15,0.2830188679245283,9.07724910002461,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=3600s | reversal | exit_by_midnight,120,0.55,900,3600,63,percent_to_dollar,reversal,exit_by_midnight,3.367497732902149,75.32199999999955,1.4769019607843048,2.809996181185525,0.0,-20.55999999999997,0.0784313725490196,0.09803921568627451,51,5,0.8,15.06439999999991,4.6635214007779675,3,2,0.09803921568627451,2,2,1.0,63.482000000000085,0.8428082100847092,43.548400000000086,0.5781630864820417,31.773599999999462,35,12,0.34285714285714286,8.681783447187863,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,300,0.4,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.439390951070018,177.9507999999988,3.489231372548996,2.637858485270261,5.763943363804272,-111.69719999999991,0.13725490196078433,0.21568627450980393,51,11,0.6363636363636364,16.177345454545346,2.2974865549061256,6,5,0.21568627450980393,2,2,1.0,98.2695999999988,0.5522290430838157,76.44279999999992,0.4295726684004817,101.50799999999887,23,11,0.4782608695652174,8.556782255417843,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,60,0.4,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.35165859944793,97.37359999999939,1.9092862745097918,1.9237687416236358,1.4034088761747245,-56.46559999999991,0.13725490196078433,0.23529411764705882,51,12,0.5833333333333334,8.114466666666617,2.0389886427171886,7,5,0.23529411764705882,2,2,1.0,73.1124000000001,0.7508441713154341,78.48359999999951,0.806004913035977,18.889999999999873,35,14,0.4,8.551658599447931,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,300,0.75,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.3200146197878686,134.08839999999861,2.629184313725463,2.248276253672388,2.9846720134172475,-45.54199999999997,0.11764705882352941,0.17647058823529413,51,9,0.6666666666666666,14.898711111110954,2.258559130176834,6,3,0.17647058823529413,1,2,0.5,140.25519999999898,1.0459905554842956,83.41959999999995,0.6221239122847376,50.66879999999867,35,14,0.4,8.520014619787869,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=14400s | continuation | exit_by_midnight,120,0.25,1800,14400,63,percent_to_dollar,continuation,exit_by_midnight,1.1720672810873838,150.28920000000076,2.9468470588235443,1.5199746115622226,2.5100286602761157,-225.07759999999888,0.2549019607843137,0.49019607843137253,51,25,0.52,6.011568000000031,1.4300075879046734,10,15,0.49019607843137253,1,2,0.5,169.13519999999957,1.1253982322082938,133.41840000000064,0.8877444287413864,16.870800000000116,53,17,0.32075471698113206,8.453199356559082,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,1.806472704269426,233.28920000000127,4.574298039215711,1.9954889140896794,2.867057680860448,-207.521599999999,0.27450980392156865,0.49019607843137253,51,25,0.56,9.33156800000005,1.6685569391570692,10,15,0.49019607843137253,1,2,0.5,336.13520000000045,1.440851955426992,139.41840000000087,0.5976204642135174,93.8708000000004,35,15,0.42857142857142855,8.449329847126569,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,300,0.55,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,1.666670211123277,163.87359999999916,3.2132078431372384,1.8347700869104815,3.0744924668443376,-201.70120000000028,0.13725490196078433,0.2549019607843137,51,13,0.5384615384615384,12.60566153846148,1.783255234173196,8,5,0.2549019607843137,1,2,0.5,177.27160000000086,1.081758135538621,119.4320000000006,0.7288056160357813,44.44159999999856,23,14,0.6086956521739131,8.179713689384148,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,300,0.55,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.3826470717866357,110.75159999999806,2.171599999999962,1.6276443790407369,1.9266194011674507,-133.7624000000015,0.19607843137254902,0.29411764705882354,51,15,0.6666666666666666,7.383439999999873,1.5901829087630162,9,6,0.29411764705882354,1,2,0.5,151.69880000000046,1.369721069492478,76.42480000000063,0.6900559450157105,34.326799999997434,35,15,0.42857142857142855,8.025504214643778,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,0.25,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,2.824949741144766,313.25599999999605,6.142274509803844,2.5081813474680397,3.257937111677287,-117.05840000000046,0.27450980392156865,0.49019607843137253,51,25,0.56,12.530239999999843,1.8725861928727914,13,12,0.49019607843137253,1,2,0.5,339.147199999997,1.0826518885512209,139.41599999999946,0.4450545240953125,173.8399999999966,23,11,0.4782608695652174,7.942341045492593,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,300,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,1.7173405653315448,48.32160000000136,0.9474823529412032,1.8544077123001637,1.4280389701595568,-22.457599999999573,0.058823529411764705,0.09803921568627451,51,5,0.6,9.664320000000274,2.6096469020652866,3,2,0.09803921568627451,1,2,0.5,49.47880000000074,1.023947882520433,44.485599999999884,0.9206152114168121,3.8360000000014765,35,14,0.4,7.9173405653315445,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=7200s | reversal | exit_by_midnight,120,0.75,3600,7200,63,percent_to_dollar,reversal,exit_by_midnight,0.8027716673575087,58.08999999999952,1.1390196078431278,1.156793059955217,1.2236773741294613,-50.544000000000395,0.11764705882352941,0.17647058823529413,51,9,0.6666666666666666,6.45444444444439,1.516148178687299,6,3,0.17647058823529413,1,2,0.5,58.26719999999966,1.0030504389740083,72.41520000000071,1.2466035462214031,-14.325200000001189,53,16,0.3018867924528302,7.655601856036754,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/3600s | hold=14400s | continuation | exit_by_midnight,120,0.25,3600,14400,63,percent_to_dollar,continuation,exit_by_midnight,1.7489653315465654,168.25600000000006,3.2991372549019617,1.8795108046542137,1.7673393769139392,-144.19959999999938,0.29411764705882354,0.49019607843137253,51,25,0.6,6.730240000000001,1.5299054424151062,13,12,0.49019607843137253,1,2,0.5,265.1472000000018,1.5758558387219577,77.42479999999972,0.46016070749334165,90.83120000000034,35,13,0.37142857142857144,7.5061081886894225,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=60s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,60,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.063781647940248,158.7551999999999,3.1128470588235273,2.032047484790946,1.950404299456991,-151.73279999999968,0.19607843137254902,0.29411764705882354,51,15,0.6666666666666666,10.58367999999999,1.7718718214508558,10,5,0.29411764705882354,1,2,0.5,172.73999999999913,1.0880903428675044,85.44480000000026,0.5382173308338897,73.31039999999963,35,12,0.34285714285714286,7.378067362225963,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=300s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=14400s | continuation | exit_by_midnight,300,0.25,1800,14400,63,percent_to_dollar,continuation,exit_by_midnight,2.0559728230179295,230.30279999999976,4.515741176470583,2.232586769284848,3.3205379037373532,-239.06959999999893,0.27450980392156865,0.49019607843137253,51,25,0.56,9.21211199999999,1.7219432985166276,10,15,0.49019607843137253,1,2,0.5,305.13760000000025,1.3249409038882747,140.41520000000068,0.6096981886455607,89.88759999999908,35,12,0.34285714285714286,7.370258537303645,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,120,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,5.078773358263736,315.92520000000064,4.102924675324684,3.887336958263734,0.0,-21.451599999999786,0.09090909090909091,0.1038961038961039,77,8,0.875,39.49065000000008,15.727349008931188,4,4,0.1038961038961039,3,3,1.0,136.48200000000048,0.4320073232524667,84.48119999999975,0.26740886766867467,231.4440000000009,53,35,0.660377358490566,20.069339395999584,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,120,0.55,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.413208791511966,95.62080000000135,1.241828571428589,1.0139031586220402,1.3050837577866015,-106.22240000000009,0.09090909090909091,0.2077922077922078,77,16,0.4375,5.976300000000086,1.4235851965255875,9,7,0.2077922077922078,3,3,1.0,48.650000000000645,0.5087805163730063,84.48119999999975,0.8835023342201546,11.139600000001607,80,44,0.55,19.838208791511967,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
