skip_reason,date,signal_time_utc,entry_time_utc,selected_symbol,contract_expiry_date,days_to_expiry,a,b,c,affected_parameter_count,stage
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:12:49,2025-11-26 07:14:09,F:BRN\F26,2025-11-28,2.0,80,0.7,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:34:32,2025-11-26 07:35:52,F:BRN\F26,2025-11-28,2.0,80,0.7,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:28,2025-11-26 07:03:48,F:BRN\F26,2025-11-28,2.0,80,0.9,900,2,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:54:56,2025-11-26 07:56:16,F:BRN\F26,2025-11-28,2.0,80,0.9,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:40,F:BRN\F26,2025-11-28,2.0,100,0.3,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:15,2025-11-26 07:03:55,F:BRN\F26,2025-11-28,2.0,100,0.3,3600,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:01:40,F:BRN\F26,2025-11-28,2.0,100,0.5,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:09:07,2025-11-26 07:10:47,F:BRN\F26,2025-11-28,2.0,100,0.5,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:00,2025-11-26 07:03:40,F:BRN\F26,2025-11-28,2.0,100,0.7,900,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:12:49,2025-11-26 07:14:29,F:BRN\F26,2025-11-28,2.0,100,0.7,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:34:32,2025-11-26 07:36:12,F:BRN\F26,2025-11-28,2.0,100,0.7,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:28,2025-11-26 07:04:08,F:BRN\F26,2025-11-28,2.0,100,0.9,900,2,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:54:56,2025-11-26 07:56:36,F:BRN\F26,2025-11-28,2.0,100,0.9,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.3,900,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.3,1200,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.3,1500,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.3,1800,5,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.3,2400,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.3,3000,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:02:15,2025-11-26 07:04:15,F:BRN\F26,2025-11-28,2.0,120,0.3,3600,6,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.4,1800,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:08:57,2025-11-26 07:10:57,F:BRN\F26,2025-11-28,2.0,120,0.4,3600,3,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.5,900,2,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.5,1200,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.5,1500,1,2
near_expiry_lt_3_business_days,2025-11-26,2025-11-26 07:00:00,2025-11-26 07:02:00,F:BRN\F26,2025-11-28,2.0,120,0.5,1800,6,2
