params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,signal_mode,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,removed_top_win_cents,deflated_total_pnl_cents,deflated_daily_sharpe,deflated_max_drawdown_cents,deflated_trades,deflated_win_rate,deflated_profit_factor,run_key,run_label,fill_model,selector_kind,train_start,train_end,test_start,test_end,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,robust_top_trade_neutral_score
a=180s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,180,0.35,1200,14400,63,continuation,-inf,244.99920000000148,3.1818077922078114,1.502188853096125,1.1348028917167163,-271.5143999999997,0.24675324675324675,0.36363636363636365,77,28,0.6785714285714286,8.749971428571483,1.4848245463709513,10,18,0.36363636363636365,2,3,0.6666666666666666,224.8158000000014,0.9176185065094091,100.04819999999869,0.4083613334247544,144.9510000000028,100.04819999999869,144.9510000000028,0.942392841487022,-271.5143999999997,27,0.6666666666666666,1.286840948137857,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-05-01,2025-07-31,2025-08-01,2025-08-31,80.0,37.0,0.4625,-inf
a=180s | b=0.9x rolling sigma | c=1800s | d=1800s | continuation | exit_by_midnight,180,0.9,1800,1800,63,continuation,-inf,147.02799999999797,1.909454545454519,2.6311952082839007,0.0,-2.634,0.03896103896103896,0.05194805194805195,77,4,0.75,36.75699999999949,56.819286256621545,1,3,0.05194805194805195,1,3,0.3333333333333333,149.66199999999796,1.0179149549745627,73.1319999999991,0.4974018554288986,73.89599999999888,73.1319999999991,73.89599999999886,1.888143210614755,-2.634,3,0.6666666666666666,29.054669703860977,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-05-01,2025-07-31,2025-08-01,2025-08-31,53.0,37.0,0.6981132075471698,-inf
a=90s | b=0.95x rolling sigma | c=1200s | d=1800s | continuation | exit_by_midnight,90,0.95,1200,1800,63,continuation,-inf,110.50599999999989,1.4351428571428557,2.6876643986947295,0.0,-2.634,0.03896103896103896,0.05194805194805195,77,4,0.75,27.62649999999997,42.95368261198061,1,3,0.05194805194805195,1,3,0.3333333333333333,113.13999999999989,1.0238358098202813,58.00760000000136,0.524927153276758,52.498399999998526,58.00760000000136,52.498399999998526,2.0031517617925774,-2.634,3,0.6666666666666666,20.93105542899681,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-05-01,2025-07-31,2025-08-01,2025-08-31,53.0,37.0,0.6981132075471698,-inf
a=90s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,90,0.35,1200,14400,63,continuation,3.101395329461007,364.0135999999969,4.666841025640986,2.6193100972027006,1.815448189596125,-129.7835999999997,0.16666666666666666,0.2564102564102564,78,20,0.65,18.200679999999853,2.4073477820795413,6,14,0.2564102564102564,3,3,1.0,205.30400000000063,0.5640009054606816,116.77180000000074,0.32078966280381205,247.2417999999962,116.77180000000074,247.24179999999623,1.9971960085565255,-129.7835999999997,19,0.631578947368421,1.9558851616185513,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,62.0,0.775,25.770145329461005
a=120s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,120,0.35,1200,14400,63,continuation,3.057154189213881,370.5054000000024,4.750069230769261,2.5665496632583134,1.6740667507914775,-128.11059999999992,0.1794871794871795,0.2564102564102564,78,20,0.7,18.525270000000123,2.35430223198915,6,14,0.2564102564102564,3,3,1.0,207.30980000000307,0.5595324656536766,120.27099999999898,0.32461335246395384,250.2344000000034,120.27099999999898,250.23440000000346,1.9419453384541316,-128.11059999999992,19,0.6842105263157895,1.9146776442137354,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,61.0,0.7625,25.36027918921388
a=180s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,180,0.35,1200,14400,63,continuation,3.179207965185992,408.0269999999996,5.2311153846153795,2.611197899537564,2.5533697660757833,-166.59719999999896,0.20512820512820512,0.2564102564102564,78,20,0.8,20.40134999999998,2.2899959216063106,6,14,0.2564102564102564,3,3,1.0,224.8158000000014,0.5509826555595625,120.77379999999994,0.2959946278064933,287.25319999999965,120.77379999999994,287.25319999999965,2.0220357568556637,-166.59719999999896,19,0.7894736842105263,1.908164058918555,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,59.0,0.7375,24.75108296518599
a=90s | b=0.35x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,90,0.35,1200,21600,63,continuation,5.7929386112189905,831.0136000000028,10.65402051282055,4.252853398497667,5.07287890328324,-86.2223999999996,0.19230769230769232,0.2564102564102564,78,20,0.75,41.550680000000135,5.469362510460589,6,14,0.2564102564102564,3,3,1.0,457.3802000000036,0.5503883450282908,213.05599999999967,0.2563808823345357,617.9576000000031,213.05599999999967,617.9576000000031,3.8935370699902028,-86.2223999999996,19,0.7368421052631579,4.323503406555806,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,44.0,0.8301886792452831,22.23067446027559
a=120s | b=0.35x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,120,0.35,1200,21600,63,continuation,5.669191183152952,830.0054000000023,10.641094871794902,4.15848453363717,4.666561386387523,-82.1233999999987,0.20512820512820512,0.2564102564102564,78,20,0.8,41.500270000000114,5.292539304923469,6,14,0.2564102564102564,3,3,1.0,457.8646000000017,0.551640507399109,216.05359999999976,0.26030384862556216,613.9518000000025,216.05359999999976,613.9518000000025,3.774641363702277,-82.1233999999987,19,0.7894736842105263,4.175174803475392,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,44.0,0.8301886792452831,22.106927032209555
a=90s | b=0.3x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,90,0.3,1200,14400,63,continuation,3.150590310095505,470.99420000000686,6.038387179487267,2.625240362993618,3.377306514636559,-188.07319999999902,0.1794871794871795,0.3333333333333333,78,26,0.5384615384615384,18.115161538461802,2.0913825136586826,11,15,0.3333333333333333,3,3,1.0,247.5286000000057,0.5255449005529199,163.08200000000107,0.34625054830823543,307.9122000000058,163.08200000000107,307.9122000000058,1.9728391100954923,-188.07319999999896,25,0.52,1.7134907198903422,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,50.0,0.625,21.431840310095506
a=180s | b=0.35x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,180,0.35,1200,21600,63,continuation,5.26716313673111,783.0270000000024,10.038807692307724,3.928771055564212,3.555108150456647,-121.5972000000001,0.19230769230769232,0.2564102564102564,78,20,0.75,39.151350000000114,4.158622742751725,6,14,0.2564102564102564,3,3,1.0,404.3744000000006,0.5164245932771148,192.55079999999842,0.24590569673842386,590.476200000004,192.55079999999842,590.476200000004,3.4578079367311023,-121.59720000000013,19,0.7368421052631579,3.381899416461531,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,43.0,0.8113207547169812,21.33131408012734
a=120s | b=0.3x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,120,0.3,1200,14400,63,continuation,2.260701002071759,401.4872000000018,5.147271794871818,2.1995182134413565,2.4978364969472633,-209.5809999999993,0.19230769230769232,0.3333333333333333,78,26,0.5769230769230769,15.441815384615456,1.848914243184156,11,15,0.3333333333333333,2,3,0.6666666666666666,210.01780000000144,0.5230996156290924,157.58119999999897,0.3924937083921935,243.90600000000282,157.58119999999897,243.90600000000285,1.5143402833658974,-209.5809999999993,25,0.56,1.5157207437698537,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,49.0,0.6125,20.176326002071757
a=180s | b=0.3x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,180,0.3,1200,14400,63,continuation,2.3525321420644123,340.99300000000153,4.371705128205148,1.9659458556880822,2.042463220418459,-232.55959999999683,0.19230769230769232,0.3333333333333333,78,26,0.5769230769230769,13.11511538461544,1.7125834795099857,11,15,0.3333333333333333,3,3,1.0,174.53920000000102,0.511855668591438,117.07639999999887,0.3433395993466093,223.91660000000266,117.07639999999887,223.91660000000266,1.3872585420644041,-232.5595999999969,25,0.56,1.4679253531540135,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,48.0,0.6,19.90253214206441
a=90s | b=0.3x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight,90,0.3,1200,7200,63,continuation,3.1480890460711572,384.99420000000555,4.935823076923148,2.7153385354791117,2.1191336882830436,-124.74260000000072,0.19230769230769232,0.3333333333333333,78,26,0.5769230769230769,14.807469230769442,2.1371594451523577,11,15,0.3333333333333333,2,3,0.6666666666666666,232.01640000000432,0.6026490788692427,88.08200000000107,0.22878786225870365,296.9122000000045,88.08200000000107,296.9122000000044,2.218494055223081,-124.74260000000072,25,0.56,1.8769911666486558,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,45.0,0.5625,19.601214046071156
a=90s | b=0.3x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,90,0.3,1800,14400,63,continuation,3.600453034531356,534.9628000000025,6.858497435897468,2.782090810525934,3.110908100671996,-238.53240000000278,0.24358974358974358,0.3717948717948718,78,29,0.6551724137931034,18.446993103448364,2.0422545748416003,13,16,0.3717948717948718,3,3,1.0,220.46880000000482,0.4121198707648528,125.65999999999966,0.234894837547581,409.3028000000029,125.65999999999966,409.30280000000283,2.270379834531353,-238.53240000000278,28,0.6428571428571429,1.7974343558009584,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,43.0,0.5375,19.322328034531356
a=120s | b=0.3x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight,120,0.3,1200,7200,63,continuation,2.788291440810895,369.9872000000106,4.743425641025777,2.5230236859901494,1.7445016171126742,-141.2387999999999,0.21794871794871795,0.3333333333333333,78,26,0.6538461538461539,14.23027692307733,2.0604603703714712,11,15,0.3333333333333333,2,3,0.6666666666666666,250.0178000000077,0.6757471609828679,99.08120000000102,0.2677962913311546,270.9060000000096,99.08120000000102,270.9060000000096,1.9820286115480268,-141.2387999999999,25,0.64,1.7764730160823274,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,45.0,0.5625,19.241416440810895
a=60s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,60,0.35,1200,14400,63,continuation,3.4385221630478178,402.0167999999951,5.154061538461476,2.8721790603301796,2.4911090728212484,-134.78159999999946,0.1794871794871795,0.2564102564102564,78,20,0.7,20.100839999999756,2.4973049636937037,6,14,0.2564102564102564,3,3,1.0,229.81199999999967,0.5716477520342494,119.27179999999989,0.2966836211820037,282.74499999999523,119.27179999999989,282.7449999999952,2.2740495770735136,-134.78159999999946,19,0.6842105263157895,2.0530791050512662,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,41.0,0.7735849056603774,18.755503295123287
a=120s | b=0.3x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,120,0.3,1800,14400,63,continuation,3.639784290487728,537.4572000000044,6.890476923076979,2.788022862688417,2.812549862922388,-231.5439999999978,0.24358974358974358,0.3717948717948718,78,29,0.6551724137931034,18.53300689655188,2.0700188497585934,13,16,0.3717948717948718,3,3,1.0,222.4748000000016,0.4139395657924013,121.58039999999903,0.2262141059790399,415.87680000000535,121.58039999999903,415.8768000000054,2.2895746904877146,-231.5439999999978,28,0.6428571428571429,1.827965492279732,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,41.0,0.5125,18.630409290487727
a=180s | b=0.3x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight,180,0.3,1200,7200,63,continuation,2.7123064663247476,359.4930000000032,4.608884615384656,2.416100399116045,1.6808367797836923,-145.58959999999894,0.20512820512820512,0.3333333333333333,78,26,0.6153846153846154,13.826653846153969,1.993312212258511,11,15,0.3333333333333333,2,3,0.6666666666666666,221.53920000000377,0.6162545585032304,97.0764,0.2700369687309604,262.4166000000032,97.0764,262.41660000000314,1.8827537852021625,-145.58959999999894,25,0.6,1.7250811934567774,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,43.0,0.5375,18.434181466324745
a=180s | b=0.3x rolling sigma | c=1800s | d=14400s | continuation | exit_by_midnight,180,0.3,1800,14400,63,continuation,2.8817854438694135,433.4465999999868,5.557007692307523,2.27855154412338,2.237861314546306,-273.0292000000027,0.24358974358974358,0.3717948717948718,78,29,0.6551724137931034,14.946434482758168,1.7756636723135366,13,16,0.3717948717948718,3,3,1.0,198.46779999999643,0.45788293183059336,115.27459999999927,0.2659487927694041,318.1719999999875,115.27459999999927,318.1719999999876,1.7684706438694409,-273.0292000000027,28,0.6428571428571429,1.5693768550666685,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,80.0,41.0,0.5125,17.872410443869413
a=300s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,300,0.35,1200,14400,63,continuation,3.347502371752895,431.0272000000014,5.525989743589761,2.7455341940687257,2.5887213942281986,-170.77579999999938,0.1794871794871795,0.2564102564102564,78,20,0.7,21.551360000000066,2.3100398032450475,6,14,0.2564102564102564,3,3,1.0,208.82479999999887,0.4844817218031674,125.27600000000011,0.2906452307418179,305.7512000000013,125.27600000000011,305.7512000000013,2.156775771752892,-170.77579999999938,19,0.6842105263157895,1.929282982349924,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,38.0,0.7169811320754716,17.543728786847232
a=60s | b=0.35x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,60,0.35,1200,21600,63,continuation,6.07094071040969,906.0167999999986,11.615599999999983,4.382837261254559,6.670820919235652,-106.71420000000091,0.1794871794871795,0.2564102564102564,78,20,0.7,45.30083999999992,5.313806973572901,6,14,0.2564102564102564,3,3,1.0,499.878799999999,0.5517323740575227,233.55199999999948,0.25777888445335656,672.4647999999992,233.55199999999948,672.4647999999992,4.0840245909528345,-106.71420000000084,19,0.6842105263157895,4.201798624178168,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,35.0,29.0,0.8285714285714286,17.256654996123974
a=90s | b=0.3x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,90,0.3,900,14400,63,continuation,2.815198956625838,422.8669999999944,5.421371794871723,2.468163030738133,2.940263452353974,-162.5920000000023,0.1794871794871795,0.3076923076923077,78,24,0.5833333333333334,17.619458333333103,2.1181786835082366,10,14,0.3076923076923077,3,3,1.0,200.23600000000016,0.47352004294495154,169.07919999999987,0.3998401388616329,253.78779999999452,169.07919999999987,253.78779999999455,1.7575954607720758,-162.59200000000226,23,0.5652173913043478,1.6710859634221844,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,38.0,0.7169811320754716,17.011425371720176
a=90s | b=0.3x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,90,0.3,1200,21600,63,continuation,3.862792872537664,637.9942000000013,8.179412820512837,2.9049079024722944,3.5361234626462323,-185.0731999999989,0.20512820512820512,0.3333333333333333,78,26,0.6153846153846154,24.53823846153852,2.2007652595502116,11,15,0.3333333333333333,3,3,1.0,368.5286000000008,0.5776362857217198,160.03639999999953,0.2508430327423027,477.95780000000184,160.03639999999953,477.95780000000184,2.362677686828949,-185.0731999999989,25,0.6,1.8995616602330379,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,35.0,0.660377358490566,16.938264570650873
a=90s | b=0.3x rolling sigma | c=900s | d=7200s | continuation | exit_by_midnight,90,0.3,900,7200,63,continuation,3.444560896637281,391.86699999999706,5.02393589743586,3.043685486708279,2.280296449872348,-116.1319999999991,0.20512820512820512,0.3076923076923077,78,24,0.6666666666666666,16.327791666666542,2.510181383471908,10,14,0.3076923076923077,2,3,0.6666666666666666,234.06479999999664,0.597306739276332,96.07919999999807,0.2451831871527809,295.787799999999,96.07919999999807,295.787799999999,2.504597351094531,-116.1319999999991,23,0.6521739130434783,2.1399102986934686,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,36.0,0.6792452830188679,16.893617500410862
a=120s | b=0.3x rolling sigma | c=900s | d=7200s | continuation | exit_by_midnight,120,0.3,900,7200,63,continuation,3.429798353613016,421.8691999999996,5.408579487179482,3.07545211166501,2.1606574245486607,-131.12679999999966,0.19230769230769232,0.3076923076923077,78,24,0.625,17.577883333333318,2.673143979414735,10,14,0.3076923076923077,2,3,0.6666666666666666,270.5546000000004,0.6413234244168587,112.58560000000011,0.26687323938320273,309.28359999999947,112.58560000000011,309.28359999999947,2.510850521925661,-131.12679999999966,23,0.6086956521739131,2.2266266256738207,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,36.0,0.6792452830188679,16.8788549573866
a=120s | b=0.3x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,120,0.3,900,14400,63,continuation,2.9798678898366373,454.369199999997,5.825246153846115,2.5831149124056285,2.9545770815690036,-146.60179999999983,0.16666666666666666,0.3076923076923077,78,24,0.5416666666666666,18.932049999999876,2.2971429517597746,10,14,0.3076923076923077,3,3,1.0,210.05460000000144,0.46229938120806346,183.08559999999994,0.40294456578483123,271.2835999999971,183.08559999999994,271.2835999999971,1.8736109141752666,-146.60179999999977,23,0.5217391304347826,1.774466248302077,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,37.0,0.6981132075471698,16.802509399270598
a=180s | b=0.3x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,180,0.3,1200,21600,63,continuation,3.515772675637097,624.4930000000022,8.00632051282054,2.8382703879768116,3.529370868012675,-175.55959999999607,0.20512820512820512,0.3333333333333333,78,26,0.6153846153846154,24.018961538461625,2.257082617724239,11,15,0.3333333333333333,3,3,1.0,397.0392000000033,0.6357784634895858,217.53519999999983,0.3483388925096023,406.9578000000024,217.53519999999983,406.95780000000246,2.1917505232542775,-175.5595999999961,25,0.6,1.819191850873105,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,35.0,0.660377358490566,16.591244373750303
a=120s | b=0.3x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,120,0.3,1200,21600,63,continuation,3.503616203950275,565.4871999999991,7.2498358974358865,2.6562607613894245,2.9730498111628876,-185.5809999999998,0.20512820512820512,0.3333333333333333,78,26,0.6153846153846154,21.74950769230766,2.05245024524227,11,15,0.3333333333333333,3,3,1.0,338.5178000000011,0.598630349192699,142.08120000000028,0.2512544934704101,423.4059999999988,142.08120000000028,423.4059999999988,2.1288579658448015,-185.5809999999998,25,0.6,1.7880173919711138,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,35.0,0.660377358490566,16.57908790206348
a=180s | b=0.3x rolling sigma | c=900s | d=7200s | continuation | exit_by_midnight,180,0.3,900,7200,63,continuation,2.946840783300489,432.4079999999943,5.543692307692234,2.7186408419155934,2.337145559377649,-134.1261999999998,0.1794871794871795,0.3076923076923077,78,24,0.5833333333333334,18.016999999999765,2.3765650816086348,10,14,0.3076923076923077,2,3,0.6666666666666666,274.0927999999958,0.6338754139608875,147.0972,0.3401814952544864,285.3107999999943,147.0972,285.3107999999943,2.073251943771166,-134.1261999999998,23,0.5652173913043478,1.9082831138318945,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,35.0,0.660377358490566,16.022312481413696
a=300s | b=0.35x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,300,0.35,1200,21600,63,continuation,5.2133658542812915,755.0271999999995,9.679835897435892,3.9130666459643484,3.275060410776366,-124.53600000000034,0.19230769230769232,0.2564102564102564,78,20,0.75,37.75135999999997,4.076773115106274,6,14,0.2564102564102564,3,3,1.0,386.3690000000014,0.5117285840828008,177.5498000000007,0.23515682613818523,577.4773999999989,177.5498000000007,577.4773999999989,3.432947054281294,-124.53600000000034,19,0.7368421052631579,3.3532489146105844,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,35.0,28.0,0.8,16.01336585428129
a=180s | b=0.3x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,180,0.3,900,14400,63,continuation,2.55072144915089,457.4079999999886,5.864205128204982,2.3865388304180697,2.8349014594932345,-194.5178000000017,0.1794871794871795,0.3076923076923077,78,24,0.5833333333333334,19.058666666666195,2.129857759966452,10,14,0.3076923076923077,3,3,1.0,214.59279999999308,0.46914964320693653,215.5972000000002,0.47134549461313663,241.81079999998838,215.5972000000002,241.8107999999884,1.6026267701107675,-194.5178000000017,23,0.5652173913043478,1.597304395252573,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,36.0,0.6792452830188679,15.999778052924475
a=90s | b=0.35x rolling sigma | c=900s | d=21600s | continuation | exit_by_midnight,90,0.35,900,21600,63,continuation,3.5996446834920675,504.29040000000975,6.465261538461664,2.8768671984040366,3.948670423879109,-128.30999999999966,0.15384615384615385,0.24358974358974358,78,19,0.631578947368421,26.541600000000518,2.770094624468175,5,14,0.24358974358974358,3,3,1.0,257.86940000000453,0.5113509993448211,152.08559999999972,0.30158337338961194,352.20480000001004,152.08559999999972,352.20480000001004,2.273545083492047,-128.30999999999966,18,0.6111111111111112,2.2362635164022433,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,35.0,32.0,0.9142857142857143,15.94250182634921
a=90s | b=0.3x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight,90,0.3,1800,21600,63,continuation,4.546747796660711,767.9628000000023,9.845676923076953,3.250557708977948,4.213738823889944,-122.76840000000169,0.24358974358974358,0.3717948717948718,78,29,0.6551724137931034,26.48147586206904,2.4036654990820727,13,16,0.3717948717948718,3,3,1.0,329.8612000000014,0.42952757607530007,174.0367999999996,0.22662139364041994,593.9260000000027,174.0367999999996,593.9260000000028,2.731664196660707,-122.76840000000169,28,0.6428571428571429,2.0855648674751177,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,30.0,0.5660377358490566,15.754294966472031
a=120s | b=0.55x rolling sigma | c=3600s | d=3600s | continuation | exit_by_midnight,120,0.55,3600,3600,63,continuation,4.0849152286463095,160.01720000000194,2.051502564102589,3.546790386683343,8.31578043076682,-7.087600000000171,0.10256410256410256,0.1282051282051282,78,10,0.8,16.001720000000194,19.527371248605267,4,6,0.1282051282051282,3,3,1.0,76.70739999999903,0.47936971775532944,57.114400000000856,0.3569266303872344,102.90280000000108,57.114400000000856,102.90280000000108,3.141392201436733,-7.087600000000171,9,0.7777777777777778,12.914459058907223,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,31.0,0.5849056603773585,15.666047304118008
a=60s | b=0.3x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight,60,0.3,1200,14400,63,continuation,3.09000087954142,471.9960000000017,6.0512307692307905,2.5768389076194134,3.3849956918911657,-189.07319999999947,0.19230769230769232,0.3333333333333333,78,26,0.5769230769230769,18.15369230769237,2.0479615199478527,11,15,0.3333333333333333,3,3,1.0,259.0287999999995,0.5487944813091605,166.08399999999978,0.35187586335477244,305.9120000000019,166.08399999999978,305.9120000000019,1.918656977057495,-189.0731999999995,25,0.56,1.679209155353622,mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-06-01,2025-08-31,2025-09-01,2025-09-30,53.0,33.0,0.6226415094339622,15.418302766333872
