run_key,run_label,fill_model,selector_kind,test_start,signal_time_dubai,entry_time_dubai,exit_time_dubai,side,fill_source,selected_symbol,move_cents,threshold_cents,entry_price,exit_price,net_pnl_cents,abs_pnl_cents,selected_params
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2026-01-01,2026-01-14 18:03:02,2026-01-14 18:05:02,2026-01-14 22:05:02,-1,synthetic_dynamic_cost,%BRN 1!-ICE,59.00000000000034,58.84521147195438,64.7,65.47,-79.5879999999996,79.5879999999996,a=120s | b=0.7x rolling sigma | c=1800s | d=14400s | reversal | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-10-01,2025-10-30 17:01:51,2025-10-30 17:04:51,2025-10-30 19:04:51,-1,synthetic_dynamic_cost,F:BRN\Z25,-37.999999999999545,35.774250573494896,64.17,64.93,-78.56680000000051,78.56680000000051,a=180s | b=0.3x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-09-01,2025-09-02 16:44:55,2025-09-02 16:46:25,2025-09-02 20:46:25,-1,synthetic_dynamic_cost,F:BRN\X25,-77.50000000000057,72.86621399098195,68.39500000000001,69.14500000000001,-77.7358,77.7358,a=90s | b=0.35x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2026-01-01,2026-01-29 22:14:52,2026-01-29 22:16:52,2026-01-30 00:00:00,-1,synthetic_dynamic_cost,%BRN 1!-ICE,73.0000000000004,72.37985706114279,69.47,68.69,75.22120000000011,75.22120000000011,a=120s | b=0.7x rolling sigma | c=1800s | d=14400s | reversal | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-04-01,2025-04-07 18:00:32,2025-04-07 18:02:02,2025-04-07 20:02:02,1,synthetic_dynamic_cost,F:BRN\M25,113.49999999999909,112.56596410226065,64.88,64.155,-75.09519999999944,75.09519999999944,a=90s | b=1x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-11-01,2025-11-14 15:54:38,2025-11-14 15:57:38,2025-11-14 19:57:38,1,synthetic_dynamic_cost,F:BRN\F26,-62.999999999999545,61.259357758470074,63.695,64.46000000000001,73.95220000000077,73.95220000000077,a=180s | b=0.6x rolling sigma | c=900s | d=14400s | reversal | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2026-03-01,2026-03-04 12:07:23,2026-03-04 12:10:23,2026-03-04 14:10:23,1,synthetic_dynamic_cost,%BRN 1!-ICE,46.999999999999886,46.31148580925672,82.48,83.24,72.70079999999909,72.70079999999909,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-11-01,2025-11-21 16:23:22,2025-11-21 16:26:22,2025-11-21 20:26:22,-1,synthetic_dynamic_cost,F:BRN\F26,62.5,62.08211103234885,62.95,62.205,71.98200000000045,71.98200000000045,a=180s | b=0.6x rolling sigma | c=900s | d=14400s | reversal | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2026-03-01,2026-03-19 12:03:02,2026-03-19 12:06:02,2026-03-19 14:06:02,1,synthetic_dynamic_cost,%BRN 1!-ICE,92.00000000000017,86.47547818793046,112.16,112.88,67.51359999999988,67.51359999999988,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-10-01,2025-10-23 12:24:52,2025-10-23 12:27:52,2025-10-23 14:27:52,1,synthetic_dynamic_cost,F:BRN\Z25,37.000000000000455,36.379336155489845,65.045,65.725,65.39819999999926,65.39819999999926,a=180s | b=0.3x rolling sigma | c=1800s | d=7200s | continuation | exit_by_midnight
mid_dynamic_cost_robust_top_trade_neutral,Robust top-trade-neutral selector,mid_dynamic_cost,robust_top_trade_neutral,2025-07-01,2025-07-29 21:43:05,2025-07-29 21:45:05,2025-07-29 23:45:05,1,synthetic_dynamic_cost,F:BRN\U25,78.00000000000011,77.62251540526664,71.97,72.64500000000001,64.62120000000114,64.62120000000114,a=120s | b=0.3x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-09 12:02:01,2026-03-09 12:07:01,2026-03-09 16:07:01,1,synthetic_dynamic_cost,%BRN 1!-ICE,148.9999999999995,144.9896168769635,115.4,107.02,-842.6160000000009,842.6160000000009,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-05-01,2025-05-30 22:30:00,2025-05-30 22:33:00,2025-05-31 00:00:00,1,actual_bid_ask,F:BRN\N25,194.49999999999932,113.63034366956582,68.0,63.7,-429.9999999999997,429.9999999999997,a=180s | b=0.6x rolling sigma | c=3600s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-10 12:00:00,2026-03-10 12:05:00,2026-03-10 16:05:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,168.99999999999977,143.12115027540318,94.38,90.3,-411.7751999999998,411.7751999999998,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-04-01,2025-04-04 11:30:00,2025-04-04 11:35:00,2025-04-04 17:35:00,-1,actual_bid_ask,F:BRN\M25,-43.99999999999977,40.96301522460372,68.66,65.41,325.0,325.0,a=300s | b=0.45x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-03 15:47:51,2026-03-03 15:52:51,2026-03-03 19:52:51,1,synthetic_dynamic_cost,%BRN 1!-ICE,106.99999999999932,103.65993050404408,81.21,84.3,305.75160000000034,305.75160000000034,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-04-01,2025-04-03 11:49:04,2025-04-03 11:54:04,2025-04-03 17:54:04,1,actual_bid_ask,F:BRN\M25,39.50000000000102,38.79634777168201,72.8,70.06,-273.9999999999995,273.9999999999995,a=300s | b=0.45x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-11 12:00:00,2026-03-11 12:05:00,2026-03-11 16:05:00,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-164.00000000000006,145.6661473438189,87.1,89.75,-268.48400000000055,268.48400000000055,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-18 20:19:11,2026-03-18 20:24:11,2026-03-19 00:00:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,193.99999999999977,185.89351930647052,105.94,108.61,262.7624000000002,262.7624000000002,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-25 16:29:08,2026-03-25 16:34:08,2026-03-25 20:34:08,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-227.00000000000102,220.48270780583357,97.67,100.24,-260.9067999999993,260.9067999999993,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-06 17:37:33,2026-03-06 17:42:33,2026-03-06 21:42:33,1,synthetic_dynamic_cost,%BRN 1!-ICE,124.00000000000091,121.66619310559676,86.97,89.44,243.52119999999988,243.52119999999988,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-17 14:00:37,2026-03-17 14:05:37,2026-03-17 18:05:37,1,synthetic_dynamic_cost,%BRN 1!-ICE,182.99999999999983,178.3521751140179,104.84,103.11,-177.1936000000004,177.1936000000004,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-02-01,2026-02-18 17:18:11,2026-02-18 17:23:11,2026-02-18 23:23:11,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-29.000000000000625,28.015189098290826,67.1,68.78,-170.68400000000068,170.68400000000068,a=300s | b=0.25x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-11-01,2025-11-12 15:58:29,2025-11-12 16:01:29,2025-11-12 22:01:29,-1,actual_bid_ask,F:BRN\F26,-26.99999999999818,26.012439912723107,64.46,62.79,166.99999999999946,166.99999999999946,a=180s | b=0.25x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-10-01,2025-10-10 14:20:55,2025-10-10 14:25:55,2025-10-10 20:25:55,-1,actual_bid_ask,F:BRN\Z25,-42.00000000000017,41.47283474717903,64.46,62.8,165.99999999999966,165.99999999999966,a=300s | b=0.3x rolling sigma | c=2400s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-13 15:10:14,2026-03-13 15:15:14,2026-03-13 19:15:14,1,synthetic_dynamic_cost,%BRN 1!-ICE,178.0000000000001,177.6310057558597,101.78,100.36,-146.07120000000018,146.07120000000018,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-05-01,2025-05-23 16:03:57,2025-05-23 16:06:57,2025-05-23 22:06:57,-1,actual_bid_ask,F:BRN\N25,-113.50000000000051,113.43823842656793,63.39,64.78,-139.00000000000006,139.00000000000006,a=180s | b=0.6x rolling sigma | c=3600s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-02-01,2026-02-17 18:02:24,2026-02-17 18:07:24,2026-02-18 00:00:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,28.999999999999204,28.227022552145947,67.73,66.37,-138.70919999999995,138.70919999999995,a=300s | b=0.25x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-06-01,2025-06-13 11:29:58,2025-06-13 11:34:58,2025-06-13 15:34:58,1,actual_bid_ask,F:BRN\Q25,62.999999999999545,62.69805800354479,72.89,74.26,137.00000000000045,137.00000000000045,a=300s | b=0.3x rolling sigma | c=1200s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-04 15:05:17,2026-03-04 15:10:17,2026-03-04 19:10:17,1,synthetic_dynamic_cost,%BRN 1!-ICE,112.00000000000045,108.06013355493235,83.97,82.69,-131.35880000000012,131.35880000000012,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-04-01,2025-04-10 11:30:14,2025-04-10 11:35:14,2025-04-10 17:35:14,-1,actual_bid_ask,F:BRN\M25,-76.9999999999996,71.0871018539305,64.18,62.87,131.00000000000094,131.00000000000094,a=300s | b=0.45x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-02-01,2026-02-27 13:33:22,2026-02-27 13:38:22,2026-02-27 19:38:22,1,synthetic_dynamic_cost,%BRN 1!-ICE,31.000000000000227,30.856188900554958,71.13,72.46,130.15479999999982,130.15479999999982,a=300s | b=0.25x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-04-01,2025-04-07 11:30:05,2025-04-07 11:35:05,2025-04-07 17:35:05,-1,actual_bid_ask,F:BRN\M25,-52.49999999999986,50.65468384601729,62.56,63.84,-128.0000000000001,128.0000000000001,a=300s | b=0.45x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-03-01,2026-03-16 18:57:55,2026-03-16 19:02:55,2026-03-16 23:02:55,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-182.00000000000074,180.6410728932146,102.96,101.69,122.88159999999961,122.88159999999961,a=300s | b=0.7x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2026-01-01,2026-01-14 14:54:25,2026-01-14 14:57:25,2026-01-14 20:57:25,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-21.999999999999886,21.016146954269423,64.29,65.48,-121.57159999999978,121.57159999999978,a=180s | b=0.25x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_total_pnl,Train PnL selector,actual_bid_ask,train_total_pnl,2025-04-01,2025-04-25 14:56:13,2025-04-25 15:01:13,2025-04-25 21:01:13,-1,actual_bid_ask,F:BRN\M25,-81.49999999999977,80.84139282686071,65.58,66.79,-121.0000000000008,121.0000000000008,a=300s | b=0.45x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-23 19:05:18,2026-03-23 19:06:18,2026-03-23 23:06:18,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-259.00000000000034,251.92918203024286,107.61,98.14,942.6955999999999,942.6955999999999,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-09 12:04:25,2026-03-09 12:05:25,2026-03-09 16:05:25,1,synthetic_dynamic_cost,%BRN 1!-ICE,185.00000000000085,176.0588204934557,115.82,106.76,-910.6327999999988,910.6327999999988,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-10 12:00:06,2026-03-10 12:01:06,2026-03-10 16:01:06,1,synthetic_dynamic_cost,%BRN 1!-ICE,175.9999999999991,173.78996819156103,94.12,89.64,-451.7648000000004,451.7648000000004,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-19 16:50:55,2026-03-19 16:51:55,2026-03-19 20:51:55,1,synthetic_dynamic_cost,%BRN 1!-ICE,246.9999999999999,245.01385486580298,116.75,113.2,-359.66999999999973,359.66999999999973,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-03 15:51:24,2026-03-03 15:52:24,2026-03-03 19:52:24,1,synthetic_dynamic_cost,%BRN 1!-ICE,125.99999999999909,125.87277275491067,81.16,84.26,306.75360000000086,306.75360000000086,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-11 12:00:12,2026-03-11 12:01:12,2026-03-11 16:01:12,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-177.00000000000102,176.88032177463725,86.9,89.81,-294.47599999999966,294.47599999999966,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-06 17:45:45,2026-03-06 17:46:45,2026-03-06 21:46:45,1,synthetic_dynamic_cost,%BRN 1!-ICE,148.9999999999995,147.73752019965323,87.1,89.84,270.51600000000093,270.51600000000093,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-18 20:21:55,2026-03-18 20:22:55,2026-03-19 00:00:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,228.0000000000001,225.72784487214278,106.12,108.61,244.7551999999995,244.7551999999995,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-04 17:30:40,2026-03-04 17:31:40,2026-03-04 21:31:40,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-134.00000000000034,131.21587645956072,83.3,81.29,197.6679999999991,197.6679999999991,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-13 17:00:26,2026-03-13 17:01:26,2026-03-13 21:01:26,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-221.0000000000008,215.6947927035439,100.58,98.59,194.97679999999949,194.97679999999949,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-10-01,2025-10-10 14:20:55,2025-10-10 14:25:55,2025-10-10 20:25:55,-1,actual_bid_ask,F:BRN\Z25,-42.00000000000017,41.47283474717903,64.46,62.8,165.99999999999966,165.99999999999966,a=300s | b=0.3x rolling sigma | c=2400s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-01-01,2026-01-05 16:30:02,2026-01-05 16:32:02,2026-01-05 22:32:02,1,synthetic_dynamic_cost,%BRN 1!-ICE,-51.00000000000051,49.64363467201818,59.55,61.07,149.6180000000003,149.6180000000003,a=120s | b=0.65x rolling sigma | c=1200s | d=21600s | reversal | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-02-01,2026-02-26 23:05:17,2026-02-26 23:06:17,2026-02-27 00:00:00,-1,synthetic_dynamic_cost,%BRN 1!-ICE,81.00000000000023,80.45511078447643,70.74,72.11,-139.82960000000045,139.82960000000045,a=60s | b=0.65x rolling sigma | c=900s | d=21600s | reversal | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-25 20:30:14,2026-03-25 20:31:14,2026-03-26 00:00:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,268.9999999999998,267.729002335655,100.52,101.82,125.97919999999972,125.97919999999972,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-06-01,2025-06-13 11:29:58,2025-06-13 11:34:58,2025-06-13 13:34:58,1,actual_bid_ask,F:BRN\Q25,62.999999999999545,62.69805800354479,72.89,74.1,120.99999999999937,120.99999999999937,a=300s | b=0.3x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-02-01,2026-02-06 21:52:46,2026-02-06 21:53:46,2026-02-07 00:00:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,-74.00000000000091,72.16525845820975,66.62,67.76,111.33520000000006,111.33520000000006,a=60s | b=0.65x rolling sigma | c=900s | d=21600s | reversal | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-16 18:59:34,2026-03-16 19:00:34,2026-03-16 23:00:34,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-220.00000000000028,219.3498742274749,102.85,101.7,110.88599999999914,110.88599999999914,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-10-01,2025-10-16 18:11:47,2025-10-16 18:16:47,2025-10-17 00:00:00,-1,actual_bid_ask,F:BRN\Z25,-39.50000000000102,39.07865344535502,61.97,61.11,85.99999999999994,85.99999999999994,a=300s | b=0.3x rolling sigma | c=2400s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-10-01,2025-10-15 16:28:19,2025-10-15 16:33:19,2025-10-15 22:33:19,1,actual_bid_ask,F:BRN\Z25,39.99999999999986,39.5127369052097,62.69,61.89,-79.99999999999972,79.99999999999972,a=300s | b=0.3x rolling sigma | c=2400s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-01-01,2026-01-14 17:57:11,2026-01-14 17:59:11,2026-01-14 23:59:11,-1,synthetic_dynamic_cost,%BRN 1!-ICE,54.999999999999716,54.6419820811005,64.56,65.31,-77.5824,77.5824,a=120s | b=0.65x rolling sigma | c=1200s | d=21600s | reversal | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-06-01,2025-06-23 12:04:00,2025-06-23 12:09:00,2025-06-23 14:09:00,-1,actual_bid_ask,F:BRN\Q25,-82.50000000000028,79.88934772184098,76.85,77.6,-75.0,75.0,a=300s | b=0.3x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-10-01,2025-10-29 12:17:28,2025-10-29 12:22:28,2025-10-29 18:22:28,-1,actual_bid_ask,F:BRN\Z25,-37.000000000000455,35.974795695473766,64.11,64.85,-73.99999999999949,73.99999999999949,a=300s | b=0.3x rolling sigma | c=2400s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-09-01,2025-09-02 16:44:55,2025-09-02 16:45:55,2025-09-02 22:45:55,-1,actual_bid_ask,F:BRN\X25,-77.50000000000057,72.86621399098195,68.38,69.08,-70.00000000000028,70.00000000000028,a=60s | b=0.35x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2026-03-01,2026-03-20 17:11:07,2026-03-20 17:12:07,2026-03-20 21:12:07,1,synthetic_dynamic_cost,%BRN 1!-ICE,242.99999999999926,242.41612615313775,109.07,108.45,-66.36279999999903,66.36279999999903,a=60s | b=0.85x rolling sigma | c=3600s | d=14400s | continuation | exit_by_midnight
actual_bid_ask_train_daily_sharpe,Train Sharpe selector,actual_bid_ask,train_daily_sharpe,2025-04-01,2025-04-03 15:29:30,2025-04-03 15:34:30,2025-04-03 16:34:30,-1,actual_bid_ask,F:BRN\M25,-47.99999999999898,47.41775838761135,70.79,70.16,63.000000000000966,63.000000000000966,a=300s | b=0.55x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-03-01,2026-03-09 11:40:00,2026-03-09 11:43:00,2026-03-09 13:43:00,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-73.0000000000004,62.13840723298436,115.82,109.37,640.3671999999989,640.3671999999989,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-05-01,2025-05-30 22:30:00,2025-05-30 22:31:30,2025-05-31 00:00:00,1,actual_bid_ask,F:BRN\N25,192.99999999999926,104.16114836376867,68.0,63.7,-429.9999999999997,429.9999999999997,a=90s | b=0.55x rolling sigma | c=1200s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-03-01,2026-03-16 13:58:05,2026-03-16 14:01:05,2026-03-16 16:01:05,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-78.00000000000011,77.41760266852056,103.7,105.83,-217.14799999999954,217.14799999999954,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-03-01,2026-03-23 13:40:53,2026-03-23 13:43:53,2026-03-23 15:43:53,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-92.00000000000017,88.91618189302689,111.82,113.88,-210.47280000000023,210.47280000000023,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-02-01,2026-02-06 21:57:30,2026-02-06 21:59:30,2026-02-07 00:00:00,1,synthetic_dynamic_cost,%BRN 1!-ICE,-79.00000000000063,77.71643218576435,66.2,67.76,153.35200000000023,153.35200000000023,a=120s | b=0.7x rolling sigma | c=1200s | d=21600s | reversal | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2025-11-01,2025-11-28 23:30:00,2025-11-28 23:31:30,2025-11-29 00:00:00,-1,actual_bid_ask,F:BRN\F26,-64.00000000000006,36.324475127991924,61.9,63.43,-153.0000000000001,153.0000000000001,a=90s | b=0.35x rolling sigma | c=1800s | d=3600s | continuation | exit_by_midnight
actual_bid_ask_robust_top_trade_neutral,Robust top-trade-neutral selector,actual_bid_ask,robust_top_trade_neutral,2026-03-01,2026-03-24 13:49:01,2026-03-24 13:52:01,2026-03-24 15:52:01,-1,synthetic_dynamic_cost,%BRN 1!-ICE,-92.00000000000017,90.65034778353096,103.44,101.88,151.86240000000024,151.86240000000024,a=180s | b=0.3x rolling sigma | c=2400s | d=7200s | continuation | exit_by_midnight
